,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
22205,38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
22206,40,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,15
22207,55,Private,Some-college,Divorced,Protective-serv,Not-in-family,White,Male,40
22208,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,Black,Female,40
22209,26,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
22210,54,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
22211,22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40
22212,52,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
22213,33,Private,10th,Separated,Handlers-cleaners,Not-in-family,White,Male,40
22214,42,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22215,19,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,10
22216,45,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,99
22218,46,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,43
22219,25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22220,90,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40
22221,33,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,40
22222,45,Private,Some-college,Divorced,Protective-serv,Not-in-family,White,Male,70
22223,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,40
22224,38,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,43
22225,35,?,Prof-school,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,45
22227,53,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
22228,56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22229,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,15
22230,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
22232,26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Male,20
22234,37,Private,11th,Divorced,Handlers-cleaners,Not-in-family,White,Female,40
22236,38,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,60
22237,62,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,84
22238,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22239,41,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,41
22240,37,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,15
22241,27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,45
22242,38,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
22243,35,Private,12th,Never-married,Sales,Not-in-family,Black,Female,40
22244,34,Private,Bachelors,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,40
22245,50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
22246,28,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,32
22247,67,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,Black,Female,35
22248,34,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,30
22249,19,Private,Some-college,Never-married,Sales,Own-child,White,Female,25
22250,23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,30
22251,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45
22252,45,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
22254,59,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,40
22255,25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,48
22257,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
22258,17,Private,10th,Never-married,Sales,Own-child,White,Female,20
22259,63,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
22261,45,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40
22262,25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
22263,20,Private,12th,Never-married,Farming-fishing,Own-child,White,Male,40
22264,31,Private,Some-college,Never-married,Sales,Other-relative,White,Female,40
22265,42,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22266,56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22267,47,Private,HS-grad,Never-married,Farming-fishing,Unmarried,White,Female,46
22270,19,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,Other,Female,60
22271,56,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
22272,33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,50
22273,61,Federal-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,40
22274,38,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,35
22275,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
22276,39,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50
22277,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
22278,27,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,44
22279,40,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
22280,59,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22281,20,?,Some-college,Never-married,?,Not-in-family,White,Female,15
22282,42,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,30
22283,59,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Male,40
22284,54,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
22285,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
22286,53,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,30
22287,20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,30
22288,54,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
22289,41,Self-emp-not-inc,Masters,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,45
22290,33,Local-gov,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,55
22291,35,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,30
22292,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,50
22293,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,70
22295,56,Self-emp-not-inc,Masters,Divorced,Sales,Unmarried,White,Female,60
22296,23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,25
22297,30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35
22298,17,Private,11th,Never-married,Priv-house-serv,Own-child,White,Female,25
22299,35,Local-gov,Some-college,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,40
22301,42,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40
22302,42,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Male,40
22303,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,30
22304,32,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,45
22306,53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,36
22308,24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40
22309,30,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40
22310,42,Private,HS-grad,Separated,Sales,Unmarried,White,Female,45
22311,19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,40
22313,26,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,99
22314,25,Local-gov,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,16
22315,52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
22317,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
22318,32,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,40
22319,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
22320,42,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,35
22321,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22322,47,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
22324,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40
22325,61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
22327,30,Private,Assoc-acdm,Never-married,Machine-op-inspct,Unmarried,Black,Female,40
22328,54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
22329,56,Local-gov,Prof-school,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40
22333,42,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
22334,45,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
22335,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,20
22336,26,Private,11th,Divorced,Adm-clerical,Own-child,White,Female,40
22337,28,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,42
22338,31,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40
22339,32,Private,5th-6th,Separated,Farming-fishing,Other-relative,White,Male,60
22340,51,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Female,40
22344,26,State-gov,Some-college,Never-married,Protective-serv,Own-child,White,Male,40
22345,68,Private,5th-6th,Married-spouse-absent,Sales,Not-in-family,White,Male,22
22347,29,Private,Some-college,Never-married,Sales,Own-child,White,Female,40
22348,51,?,1st-4th,Separated,?,Unmarried,White,Female,40
22349,21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
22350,26,?,10th,Separated,?,Other-relative,White,Female,40
22353,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
22354,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55
22355,29,Local-gov,HS-grad,Never-married,Protective-serv,Unmarried,White,Male,45
22356,19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,27
22357,51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
22358,45,Private,9th,Separated,Other-service,Unmarried,Other,Female,40
22359,20,Private,HS-grad,Married-civ-spouse,Sales,Own-child,Black,Male,32
22360,40,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,48
22361,43,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
22362,52,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
22363,46,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,24
22364,24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
22366,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
22367,44,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45
22368,24,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40
22369,32,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,75
22371,36,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
22373,46,?,5th-6th,Married-civ-spouse,?,Husband,White,Male,40
22374,46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40
22375,46,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,70
22376,29,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Other,Female,40
22377,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22378,44,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,25
22379,28,?,Some-college,Never-married,?,Own-child,Black,Female,40
22380,28,Self-emp-not-inc,Bachelors,Never-married,Protective-serv,Own-child,White,Male,40
22382,52,Private,11th,Divorced,Machine-op-inspct,Not-in-family,Black,Female,20
22383,19,Private,HS-grad,Never-married,Farming-fishing,Other-relative,White,Male,35
22384,31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22385,47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
22386,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22387,22,?,Some-college,Never-married,?,Own-child,White,Male,2
22389,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
22390,50,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,45
22392,40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,35
22393,58,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Other,Male,40
22396,17,?,12th,Never-married,?,Own-child,White,Female,40
22397,49,Private,10th,Divorced,Other-service,Not-in-family,White,Male,48
22398,39,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,38
22400,26,Private,HS-grad,Separated,Sales,Unmarried,Black,Female,37
22401,40,Federal-gov,Masters,Never-married,Tech-support,Not-in-family,White,Female,40
22404,28,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
22407,45,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,50
22410,40,Private,Some-college,Divorced,Transport-moving,Not-in-family,Black,Female,40
22411,68,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,32
22412,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
22413,55,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,20
22418,51,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40
22419,32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55
22420,34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
22421,31,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,70
22422,71,?,7th-8th,Divorced,?,Unmarried,White,Male,45
22423,17,Private,10th,Never-married,Other-service,Own-child,White,Male,8
22424,37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
22425,26,Private,12th,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,40
22426,17,Private,11th,Never-married,Sales,Own-child,White,Female,15
22427,34,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40
22430,41,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
22431,59,Private,10th,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,40
22432,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
22433,46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40
22434,45,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,40
22435,27,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,40
22437,32,Private,HS-grad,Divorced,Tech-support,Unmarried,White,Female,38
22438,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
22439,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
22440,36,Private,Assoc-acdm,Never-married,Exec-managerial,Unmarried,White,Male,50
22441,39,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22442,23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
22443,44,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
22444,37,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
22446,45,Private,11th,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,40
22447,43,Federal-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
22448,49,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,55
22450,26,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,40
22451,34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
22452,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60
22453,24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40
22456,32,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40
22457,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,16
22458,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,15
22459,33,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22460,48,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,60
22461,21,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,30
22464,24,Private,11th,Never-married,Farming-fishing,Unmarried,White,Male,40
22466,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,63
22467,48,Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,50
22468,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60
22470,31,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
22471,53,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
22473,32,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,50
22474,34,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,25
22475,41,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,35
22476,57,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
22478,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
22479,17,Private,11th,Never-married,Sales,Own-child,White,Female,13
22480,17,Private,9th,Never-married,Craft-repair,Own-child,White,Male,40
22481,82,Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,Male,20
22482,40,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,32
22483,26,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,35
22484,37,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,40
22485,25,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
22486,65,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,22
22487,39,Private,Bachelors,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,40
22488,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22489,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45
22490,23,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40
22493,59,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,35
22494,49,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22496,17,Private,11th,Never-married,Sales,Own-child,White,Female,9
22499,40,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
22500,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
22502,19,?,10th,Never-married,?,Not-in-family,White,Female,38
22503,59,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,22
22504,41,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,40
22505,49,Local-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,48
22506,37,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,45
22508,21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40
22511,51,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
22513,48,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60
22514,39,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40
22515,50,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,45
22516,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22519,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
22521,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
22524,46,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
22526,38,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22527,37,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,36
22528,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22529,22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40
22530,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40
22532,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55
22533,48,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
22534,21,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,36
22535,52,Private,11th,Widowed,Craft-repair,Not-in-family,White,Male,40
22536,60,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
22537,45,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
22541,36,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,35
22542,42,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
22543,28,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,35
22544,62,Private,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,45
22546,45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22549,24,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,35
22551,25,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,25
22556,64,?,Bachelors,Married-civ-spouse,?,Wife,Black,Female,8
22557,55,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,99
22558,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
22559,63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,35
22560,21,Private,Some-college,Never-married,Sales,Own-child,White,Male,24
22561,28,Private,Assoc-voc,Never-married,Sales,Unmarried,White,Female,55
22562,45,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,35
22563,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40
22565,53,Private,12th,Never-married,Other-service,Not-in-family,Other,Female,35
22566,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
22568,41,Private,11th,Divorced,Exec-managerial,Unmarried,White,Female,36
22569,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,30
22570,43,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
22571,53,Local-gov,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,32
22572,34,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,45
22573,46,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
22574,59,Private,Assoc-acdm,Widowed,Exec-managerial,Not-in-family,White,Female,40
22575,53,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,50
22576,33,Private,7th-8th,Separated,Handlers-cleaners,Not-in-family,Black,Male,35
22577,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
22578,48,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40
22579,42,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
22580,55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,72
22581,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
22582,17,Private,11th,Never-married,Sales,Own-child,White,Female,16
22583,23,Private,Some-college,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,35
22587,58,State-gov,HS-grad,Divorced,Other-service,Own-child,Black,Male,40
22588,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
22589,45,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,38
22590,39,Private,Bachelors,Married-civ-spouse,Craft-repair,Wife,White,Female,30
22591,39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,50
22592,48,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
22593,41,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,38
22594,30,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
22595,50,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,Black,Male,45
22596,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48
22597,23,Private,Some-college,Separated,Sales,Unmarried,White,Female,40
22599,47,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,70
22600,51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
22601,60,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
22602,51,Private,Bachelors,Divorced,Tech-support,Unmarried,White,Female,40
22603,20,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,40
22604,29,Local-gov,HS-grad,Never-married,Transport-moving,Own-child,White,Female,37
22605,42,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,48
22606,32,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,16
22607,19,Private,12th,Never-married,Sales,Other-relative,White,Male,40
22608,34,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,Male,45
22609,48,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,48
22612,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50
22613,39,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,50
22614,38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
22615,26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40
22616,23,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,10
22617,20,Private,5th-6th,Never-married,Handlers-cleaners,Other-relative,White,Male,40
22618,49,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,40
22619,23,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40
22620,47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
22621,43,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
22622,56,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,30
22623,60,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,35
22624,29,Private,HS-grad,Divorced,Sales,Own-child,White,Male,40
22625,25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Female,38
22626,39,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
22627,37,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Other,Female,35
22628,38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45
22630,50,Self-emp-not-inc,Prof-school,Divorced,Sales,Not-in-family,White,Male,50
22631,64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
