,dysp
5797,1
5798,0
5799,1
5800,0
5801,1
5802,0
5803,1
5804,1
5805,1
5806,1
5807,0
5808,1
5809,1
5810,1
5811,1
5812,0
5813,1
5814,0
5815,1
5816,1
5817,0
5818,1
5819,0
5820,0
5821,0
5822,0
5823,1
5824,1
5825,1
5826,0
5827,1
5828,1
5829,1
5830,0
5831,1
5832,1
5833,1
5834,0
5835,1
5836,1
5837,0
5838,1
5839,1
5840,1
5841,1
5842,0
5843,1
5844,0
5845,0
5846,0
5847,0
5848,1
5849,1
5850,1
5851,0
5852,1
5853,0
5854,1
5855,0
5856,1
5857,1
5858,1
5859,0
5860,1
5861,1
5862,0
5863,1
5864,1
5865,0
5866,1
5867,1
5868,1
5869,0
5870,0
5871,1
5872,1
5873,1
5874,0
5875,1
5876,1
5877,1
5878,0
5879,1
5880,0
5881,1
5882,0
5883,0
5884,1
5885,0
5886,1
5887,0
5888,1
5889,0
5890,1
5891,0
5892,1
5893,0
5894,1
5895,1
5896,1
5897,1
5898,1
5899,1
5900,0
5901,1
5902,0
5903,1
5904,1
5905,1
5906,0
5907,0
5908,1
5909,0
5910,0
5911,0
5912,1
5913,1
5914,1
5915,0
5916,0
5917,1
5918,0
5919,1
5920,1
5921,0
5922,0
5923,0
5924,1
5925,1
5926,1
5927,0
5928,1
5929,0
5930,1
5931,1
5932,1
5933,1
5934,0
5935,1
5936,0
5937,1
5938,1
5939,1
5940,1
5941,0
5942,0
5943,0
5944,0
5945,1
5946,1
5947,0
5948,1
5949,0
5950,0
5951,1
5952,1
5953,1
5954,1
5955,1
5956,0
5957,0
5958,0
5959,1
5960,0
5961,0
5962,1
5963,0
5964,1
5965,1
5966,1
5967,1
5968,1
5969,1
5970,1
5971,0
5972,1
5973,0
5974,1
5975,1
5976,1
5977,1
5978,1
5979,1
5980,1
5981,0
5982,1
5983,0
5984,0
5985,0
5986,1
5987,0
5988,0
5989,0
5990,1
5991,1
5992,1
5993,0
5994,1
5995,1
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,1
6003,0
6004,1
6005,0
6006,0
6007,1
6008,0
6009,1
6010,1
6011,0
6012,1
6013,1
6014,0
6015,1
6016,1
6017,0
6018,0
6019,1
6020,1
6021,0
6022,1
6023,1
6024,1
6025,0
6026,1
6027,1
6028,0
6029,0
6030,1
6031,0
6032,0
6033,1
6034,0
6035,1
6036,1
6037,1
6038,0
6039,0
6040,0
6041,1
6042,1
6043,1
6044,0
6045,1
6046,0
6047,1
6048,1
6049,0
6050,1
6051,0
6052,1
6053,1
6054,1
6055,1
6056,1
6057,1
6058,1
6059,1
6060,0
6061,1
6062,1
6063,1
6064,1
6065,1
6066,1
6067,0
6068,1
6069,1
6070,0
6071,1
6072,1
6073,1
6074,0
6075,1
6076,1
6077,0
6078,1
6079,1
6080,1
6081,0
6082,0
6083,0
6084,0
6085,1
6086,1
6087,1
6088,0
6089,0
6090,0
6091,1
6092,1
6093,1
6094,0
6095,1
6096,1
6097,1
6098,0
6099,0
6100,1
6101,1
6102,0
6103,1
6104,1
6105,1
6106,0
6107,0
6108,1
6109,1
6110,0
6111,0
6112,0
6113,1
6114,1
6115,1
6116,1
6117,1
6118,1
6119,0
6120,1
6121,1
6122,1
6123,0
6124,0
6125,1
6126,0
6127,1
6128,0
6129,0
6130,1
6131,1
6132,0
6133,1
6134,0
6135,0
6136,0
6137,1
6138,1
6139,1
6140,1
6141,0
6142,0
6143,1
6144,1
6145,1
6146,0
6147,0
6148,0
6149,0
6150,1
6151,1
6152,1
6153,1
6154,1
6155,0
6156,0
6157,0
6158,0
6159,1
6160,1
6161,1
6162,1
6163,0
6164,0
6165,0
6166,1
6167,1
6168,1
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,1
6176,0
6177,1
6178,1
6179,0
6180,0
6181,1
6182,1
6183,1
6184,1
6185,0
6186,1
6187,0
6188,1
6189,1
6190,1
6191,0
6192,0
6193,1
6194,1
6195,0
6196,1
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,0
6205,1
6206,1
6207,0
6208,0
6209,1
6210,1
6211,1
6212,1
6213,1
6214,1
6215,1
6216,1
6217,1
6218,1
6219,0
6220,1
6221,1
6222,1
6223,0
6224,0
6225,1
6226,0
6227,1
6228,1
6229,0
6230,1
6231,1
6232,0
6233,1
6234,1
6235,0
6236,0
6237,0
6238,0
6239,1
6240,1
6241,1
6242,1
6243,1
6244,1
6245,1
6246,0
6247,0
6248,0
6249,1
6250,0
6251,0
6252,0
6253,0
6254,1
6255,0
6256,0
6257,0
6258,1
6259,1
6260,0
6261,0
6262,1
6263,1
6264,0
6265,1
6266,0
6267,0
6268,1
6269,1
6270,1
6271,1
6272,0
6273,0
6274,1
6275,0
6276,1
6277,1
6278,1
6279,0
6280,0
6281,1
6282,1
6283,0
6284,1
6285,1
6286,1
6287,1
6288,0
6289,0
6290,1
6291,1
6292,0
6293,1
6294,1
6295,1
6296,1
6297,0
6298,1
6299,0
6300,1
6301,1
6302,1
6303,1
6304,1
6305,0
6306,0
6307,0
6308,0
6309,1
6310,1
6311,0
6312,0
6313,1
6314,1
6315,1
6316,1
6317,0
6318,1
6319,1
6320,0
6321,1
6322,0
6323,1
6324,0
6325,0
6326,0
6327,1
6328,0
6329,1
6330,0
6331,1
6332,1
6333,0
6334,0
6335,1
6336,1
6337,1
6338,0
6339,1
6340,0
6341,0
6342,0
6343,1
6344,1
6345,0
6346,0
6347,0
6348,0
6349,1
6350,0
6351,0
6352,0
6353,0
6354,1
6355,1
6356,0
6357,0
6358,1
6359,0
6360,1
6361,1
6362,0
6363,0
6364,0
6365,0
6366,0
6367,1
6368,0
6369,1
6370,1
6371,1
6372,1
6373,1
6374,0
6375,1
6376,0
6377,1
6378,1
6379,1
6380,1
6381,0
6382,1
6383,1
6384,1
6385,0
6386,1
6387,1
6388,0
6389,0
6390,1
6391,1
6392,1
6393,0
6394,0
6395,1
6396,0
6397,0
6398,0
6399,0
6400,1
6401,1
6402,0
6403,1
6404,1
6405,0
6406,1
6407,1
6408,1
6409,0
6410,1
6411,1
6412,1
6413,1
6414,1
6415,0
6416,1
6417,1
6418,0
6419,1
6420,1
6421,1
6422,1
6423,0
6424,1
6425,1
6426,0
6427,1
6428,0
6429,1
6430,1
6431,0
6432,1
6433,1
6434,0
6435,1
6436,1
6437,0
6438,1
6439,0
6440,1
6441,0
6442,1
6443,0
6444,1
6445,1
6446,0
6447,1
6448,0
6449,1
6450,0
6451,0
6452,0
6453,1
6454,0
6455,0
6456,1
6457,1
6458,0
6459,1
6460,0
6461,0
6462,1
6463,1
6464,0
6465,1
6466,1
6467,1
6468,0
6469,0
6470,1
6471,0
6472,0
6473,0
6474,1
6475,1
6476,1
6477,1
6478,1
6479,1
6480,0
6481,1
6482,1
6483,1
6484,0
6485,1
6486,0
6487,1
6488,1
6489,0
6490,1
6491,1
6492,1
6493,1
6494,1
6495,1
6496,0
6497,1
6498,0
6499,0
6500,1
6501,1
6502,1
6503,1
6504,1
6505,1
6506,1
6507,1
6508,1
6509,0
6510,0
6511,1
6512,0
6513,0
6514,1
6515,0
6516,1
6517,1
6518,1
6519,0
6520,0
6521,1
6522,0
6523,0
6524,0
6525,0
6526,1
6527,1
6528,1
6529,0
6530,0
6531,1
6532,1
6533,0
6534,1
6535,1
6536,0
6537,1
6538,1
6539,1
6540,1
6541,1
6542,1
6543,1
6544,0
6545,0
6546,1
6547,0
6548,1
6549,0
6550,0
6551,1
6552,0
6553,0
6554,1
6555,0
6556,1
6557,1
6558,1
6559,0
6560,1
6561,0
6562,1
6563,1
6564,1
6565,1
6566,1
6567,1
6568,0
6569,0
6570,1
6571,1
6572,1
6573,1
6574,0
6575,0
6576,1
6577,1
6578,1
6579,1
6580,0
6581,1
6582,0
6583,1
6584,0
6585,0
6586,0
6587,1
6588,0
6589,1
6590,1
6591,0
6592,0
6593,0
6594,1
6595,0
6596,1
6597,0
6598,1
6599,1
6600,1
6601,1
6602,1
6603,0
6604,1
6605,1
6606,1
6607,0
6608,0
6609,1
6610,1
6611,0
6612,1
6613,1
6614,0
6615,1
6616,1
6617,1
6618,0
6619,1
6620,0
6621,1
6622,1
6623,1
6624,1
6625,1
6626,0
6627,1
6628,0
6629,0
6630,1
6631,1
6632,0
6633,0
6634,1
6635,1
6636,0
6637,0
6638,0
6639,1
6640,1
6641,0
6642,1
6643,0
6644,0
6645,1
6646,0
6647,1
6648,1
6649,0
6650,1
6651,0
6652,0
6653,0
6654,1
6655,1
6656,1
6657,1
6658,0
6659,1
6660,0
6661,1
6662,0
6663,1
6664,1
6665,1
6666,1
6667,0
6668,1
6669,1
6670,0
6671,0
6672,1
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,1
6680,1
6681,1
6682,0
6683,0
6684,1
6685,1
6686,0
6687,1
6688,1
6689,1
6690,1
6691,1
6692,0
6693,1
6694,0
6695,0
6696,1
6697,1
6698,1
6699,1
6700,0
6701,0
6702,0
6703,0
6704,1
6705,0
6706,0
6707,0
6708,0
6709,1
6710,0
6711,0
6712,0
6713,0
6714,1
6715,1
6716,0
6717,1
6718,1
6719,1
6720,0
6721,1
6722,1
6723,1
6724,0
6725,0
6726,1
6727,1
6728,1
6729,1
6730,0
6731,1
6732,1
6733,1
6734,0
6735,1
6736,0
6737,0
6738,0
6739,1
6740,0
6741,0
6742,0
6743,1
6744,0
6745,1
6746,0
6747,1
6748,0
6749,0
6750,0
6751,1
6752,0
6753,1
6754,1
6755,1
6756,1
6757,1
6758,1
6759,1
6760,0
6761,0
6762,0
6763,0
6764,1
6765,0
6766,1
6767,0
6768,1
6769,0
6770,1
6771,1
6772,0
6773,0
6774,1
6775,1
6776,1
6777,1
6778,1
6779,1
6780,1
6781,0
6782,1
6783,1
6784,1
6785,1
6786,0
6787,0
6788,0
6789,1
6790,0
6791,1
6792,0
6793,0
6794,0
6795,1
6796,0
6797,1
6798,0
6799,0
6800,0
6801,1
6802,1
6803,1
6804,0
6805,0
6806,0
6807,1
6808,1
6809,1
6810,1
6811,1
6812,0
6813,0
6814,0
6815,0
6816,1
6817,0
6818,1
6819,0
6820,1
6821,0
6822,1
6823,1
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,0
6833,1
6834,1
6835,1
6836,1
6837,1
6838,1
6839,0
6840,1
6841,1
6842,1
6843,0
6844,0
6845,1
6846,0
6847,1
6848,1
6849,0
6850,0
6851,1
6852,0
6853,1
6854,1
6855,1
6856,0
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,0
6864,0
6865,1
6866,1
6867,1
6868,0
6869,0
6870,1
6871,1
6872,0
6873,1
6874,0
6875,1
6876,1
6877,1
6878,0
6879,0
6880,1
6881,0
6882,1
6883,1
6884,0
6885,1
6886,1
6887,1
6888,0
6889,1
6890,0
6891,0
6892,1
6893,1
6894,0
6895,1
6896,1
6897,1
6898,1
6899,0
6900,1
6901,0
6902,0
6903,1
6904,1
6905,1
6906,1
6907,1
6908,1
6909,1
6910,1
6911,0
6912,1
6913,1
6914,0
6915,0
6916,1
6917,1
6918,0
6919,0
6920,1
6921,0
6922,0
6923,1
6924,1
6925,1
6926,1
6927,0
6928,1
6929,1
6930,1
6931,0
6932,1
6933,0
6934,1
6935,0
6936,1
6937,0
6938,0
6939,1
6940,0
6941,0
6942,1
6943,0
6944,1
6945,1
6946,1
6947,1
6948,0
6949,0
6950,1
6951,1
6952,0
6953,1
6954,0
6955,1
6956,1
6957,1
6958,1
6959,0
6960,0
6961,0
6962,1
6963,0
6964,0
6965,0
6966,1
6967,1
6968,0
6969,0
6970,0
6971,1
6972,1
6973,0
6974,1
6975,1
6976,1
6977,0
6978,1
6979,0
6980,1
6981,0
6982,0
6983,0
6984,1
6985,1
6986,1
6987,0
6988,0
6989,0
6990,1
6991,1
6992,0
6993,1
6994,1
6995,1
6996,1
6997,0
6998,0
6999,1
7000,1
7001,0
7002,0
7003,0
7004,0
7005,1
7006,1
7007,0
7008,0
7009,0
7010,1
7011,1
7012,0
7013,1
7014,1
7015,1
7016,1
7017,1
7018,0
7019,0
7020,0
7021,0
7022,1
7023,1
7024,0
7025,0
7026,0
7027,1
7028,1
7029,1
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,1
7037,0
7038,0
7039,1
7040,1
7041,0
7042,1
7043,0
7044,1
7045,0
7046,0
7047,0
7048,0
7049,1
7050,1
7051,1
7052,0
7053,0
7054,1
7055,0
7056,1
7057,0
7058,1
7059,0
7060,1
7061,0
7062,1
7063,1
7064,1
7065,1
7066,0
7067,0
7068,1
7069,1
7070,1
7071,0
7072,1
7073,1
7074,1
7075,0
7076,1
7077,1
7078,0
7079,0
7080,1
7081,1
7082,0
7083,1
7084,0
7085,0
7086,0
7087,1
7088,0
7089,0
7090,1
7091,1
7092,0
7093,0
7094,0
7095,0
7096,0
7097,1
7098,1
7099,0
7100,1
7101,0
7102,1
7103,0
7104,1
7105,1
7106,0
7107,0
7108,1
7109,0
7110,1
7111,0
7112,1
7113,0
7114,0
7115,1
7116,0
7117,0
7118,0
7119,0
7120,1
7121,1
7122,1
7123,1
7124,1
7125,1
7126,0
7127,1
7128,1
7129,0
7130,0
7131,1
7132,1
7133,1
7134,1
7135,1
7136,0
7137,1
7138,0
7139,0
7140,1
7141,0
7142,0
7143,1
7144,0
7145,0
7146,0
7147,0
7148,1
7149,1
7150,1
7151,1
7152,0
7153,1
7154,1
7155,1
7156,1
7157,1
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,1
7167,1
7168,1
7169,1
7170,1
7171,1
7172,0
7173,0
7174,0
7175,1
7176,1
7177,1
7178,1
7179,1
7180,0
7181,0
7182,0
7183,0
7184,1
7185,1
7186,1
7187,1
7188,0
7189,1
7190,0
7191,1
7192,1
7193,1
7194,0
7195,1
7196,0
7197,1
7198,1
7199,1
7200,0
7201,1
7202,0
7203,0
7204,0
7205,1
7206,0
7207,0
7208,0
7209,1
7210,0
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,1
7218,0
7219,0
7220,0
7221,0
7222,0
7223,1
7224,1
7225,0
7226,0
7227,0
7228,1
7229,0
7230,0
7231,0
7232,1
7233,0
7234,0
7235,1
7236,0
7237,1
7238,1
7239,1
7240,0
7241,1
7242,1
7243,1
7244,0
7245,1
7246,1
7247,1
7248,1
7249,0
7250,1
7251,1
7252,0
7253,1
7254,0
7255,0
7256,1
7257,1
7258,1
7259,0
7260,1
7261,0
7262,1
7263,0
7264,1
7265,1
7266,1
7267,1
7268,1
7269,0
7270,0
7271,0
7272,0
7273,1
7274,1
7275,0
7276,1
7277,1
7278,0
7279,1
7280,1
7281,1
7282,1
7283,1
7284,0
7285,0
7286,1
7287,1
7288,1
7289,0
7290,1
7291,0
7292,0
7293,1
7294,0
7295,1
7296,0
7297,0
7298,1
7299,1
7300,0
7301,0
7302,1
7303,1
7304,1
7305,0
7306,1
7307,1
7308,0
7309,1
7310,1
7311,0
7312,1
7313,0
7314,1
7315,0
7316,0
7317,0
7318,0
7319,1
7320,1
7321,1
7322,1
7323,0
7324,1
7325,1
7326,0
7327,1
7328,0
7329,0
7330,0
7331,0
7332,1
7333,1
7334,1
7335,0
7336,0
7337,1
7338,0
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,0
7351,1
7352,0
7353,0
7354,1
7355,1
7356,0
7357,1
7358,1
7359,1
7360,0
7361,0
7362,0
7363,0
7364,1
7365,1
7366,1
7367,0
7368,1
7369,1
7370,0
7371,1
7372,1
7373,1
7374,1
7375,0
7376,0
7377,1
7378,1
7379,1
7380,1
7381,0
7382,0
7383,1
7384,0
7385,1
7386,1
7387,0
7388,0
7389,0
7390,0
7391,1
7392,0
7393,0
7394,1
7395,0
7396,1
7397,1
7398,0
7399,1
7400,1
7401,1
7402,0
7403,1
7404,0
7405,0
7406,0
7407,1
7408,1
7409,0
7410,1
7411,0
7412,0
7413,1
7414,1
7415,1
7416,1
7417,1
7418,0
7419,1
7420,0
7421,1
7422,0
7423,1
7424,0
7425,1
7426,0
7427,0
7428,1
7429,1
7430,1
7431,1
7432,1
7433,1
7434,1
7435,1
7436,0
7437,1
7438,0
7439,0
7440,0
7441,1
7442,1
7443,0
7444,1
7445,1
7446,1
7447,1
7448,0
7449,1
7450,0
7451,0
7452,1
7453,0
7454,1
7455,0
7456,0
7457,1
7458,1
7459,1
7460,0
7461,0
7462,0
7463,0
7464,1
7465,1
7466,0
7467,0
7468,0
7469,1
7470,1
7471,1
7472,0
7473,1
7474,0
7475,1
7476,1
7477,1
7478,1
7479,1
7480,1
7481,1
7482,1
7483,0
7484,1
7485,1
7486,1
7487,0
7488,1
7489,1
7490,0
7491,0
7492,1
7493,1
7494,1
7495,1
7496,0
7497,1
7498,0
7499,0
7500,1
7501,0
7502,0
7503,0
7504,1
7505,0
7506,0
7507,0
7508,1
7509,0
7510,1
7511,0
7512,1
7513,1
7514,1
7515,0
7516,1
7517,1
7518,1
7519,1
7520,0
7521,1
7522,0
7523,0
7524,0
7525,1
7526,0
7527,0
7528,1
7529,1
7530,0
7531,0
7532,1
7533,0
7534,1
7535,0
7536,1
7537,1
7538,1
7539,1
7540,1
7541,0
7542,1
7543,1
7544,0
7545,0
7546,1
7547,1
7548,1
7549,1
7550,1
7551,1
7552,1
7553,1
7554,1
7555,1
7556,1
7557,1
7558,0
7559,0
7560,0
7561,1
7562,0
7563,0
7564,1
7565,0
7566,0
7567,1
7568,1
7569,0
7570,1
7571,1
7572,0
7573,0
7574,0
7575,0
7576,0
7577,1
7578,0
7579,1
7580,0
7581,0
7582,1
7583,0
7584,1
7585,0
7586,1
7587,0
7588,1
7589,1
7590,1
7591,1
7592,0
7593,1
7594,1
7595,1
7596,0
7597,1
7598,1
7599,1
7600,1
7601,0
7602,0
7603,1
7604,0
7605,0
7606,0
7607,0
7608,1
7609,1
7610,1
7611,0
7612,1
7613,1
7614,1
7615,1
7616,1
7617,0
7618,0
7619,0
7620,1
7621,0
7622,1
7623,1
7624,0
7625,0
7626,0
7627,0
7628,0
7629,1
7630,0
7631,1
7632,1
7633,0
7634,0
7635,1
7636,1
7637,1
7638,0
7639,1
7640,1
7641,1
7642,0
7643,0
7644,0
7645,1
7646,1
7647,0
7648,1
7649,1
7650,0
7651,0
7652,1
7653,1
7654,1
7655,0
7656,1
7657,0
7658,0
7659,0
7660,1
7661,0
7662,0
7663,0
7664,1
7665,0
7666,0
7667,1
7668,0
7669,0
7670,0
7671,1
7672,0
7673,1
7674,1
7675,0
7676,1
7677,0
7678,0
7679,0
7680,0
7681,0
7682,1
7683,0
7684,0
7685,1
7686,0
7687,1
7688,0
7689,1
7690,1
7691,1
7692,1
7693,1
7694,1
7695,1
7696,1
7697,1
7698,1
7699,0
7700,0
7701,0
7702,1
7703,1
7704,1
7705,1
7706,1
7707,1
7708,0
7709,0
7710,1
7711,0
7712,1
7713,1
7714,1
7715,0
7716,0
7717,0
7718,0
7719,0
7720,0
7721,1
7722,1
7723,0
7724,1
7725,0
7726,1
7727,1
7728,1
7729,0
7730,0
7731,0
7732,1
7733,1
7734,0
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,1
7742,0
7743,1
7744,0
7745,1
7746,1
7747,1
7748,1
7749,1
7750,1
7751,0
7752,1
7753,1
7754,1
7755,0
7756,1
7757,1
7758,1
7759,1
7760,1
7761,0
7762,0
7763,0
7764,0
7765,1
7766,0
7767,1
7768,1
7769,1
7770,1
7771,1
7772,0
7773,1
7774,0
7775,1
7776,0
7777,0
7778,1
7779,0
7780,1
7781,1
7782,0
7783,1
7784,1
7785,1
7786,1
7787,0
7788,1
7789,0
7790,0
7791,1
7792,1
7793,0
7794,1
7795,0
7796,1
7797,0
7798,1
7799,1
7800,0
7801,1
7802,0
7803,0
7804,1
7805,1
7806,0
7807,0
7808,0
7809,0
7810,0
7811,1
7812,1
7813,0
7814,0
7815,0
7816,1
7817,1
7818,1
7819,0
7820,0
7821,1
7822,1
7823,1
7824,1
7825,1
7826,0
7827,1
7828,0
7829,1
7830,0
7831,1
7832,1
7833,0
7834,1
7835,1
7836,0
7837,0
7838,0
7839,1
7840,0
7841,1
7842,1
7843,1
7844,0
7845,1
7846,1
7847,1
7848,1
7849,0
7850,1
7851,1
7852,1
7853,0
7854,0
7855,0
7856,0
7857,0
7858,1
7859,0
7860,1
7861,1
7862,1
7863,0
7864,1
7865,1
7866,1
7867,1
7868,1
7869,1
7870,0
7871,0
7872,0
7873,1
7874,1
7875,0
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,1
7883,1
7884,0
7885,1
7886,0
7887,1
7888,1
7889,0
7890,0
7891,1
7892,1
7893,1
7894,1
7895,1
7896,0
7897,1
7898,1
7899,1
7900,0
7901,0
7902,1
7903,1
7904,1
7905,0
7906,0
7907,0
7908,1
7909,1
7910,0
7911,0
7912,1
7913,1
7914,1
7915,1
7916,1
7917,0
7918,1
7919,0
7920,1
7921,0
7922,1
7923,1
7924,0
7925,1
7926,1
7927,1
7928,1
7929,0
7930,1
7931,0
7932,1
7933,1
7934,0
7935,1
7936,1
7937,0
7938,1
7939,1
7940,1
7941,0
7942,1
7943,0
7944,0
7945,0
7946,0
7947,0
7948,1
7949,1
7950,1
7951,1
7952,1
7953,0
7954,0
7955,1
7956,1
7957,1
7958,1
7959,0
7960,1
7961,0
7962,0
7963,0
7964,1
7965,1
7966,0
7967,0
7968,0
7969,1
7970,0
7971,1
7972,1
7973,1
7974,0
7975,1
7976,1
7977,0
7978,0
7979,0
7980,0
7981,1
7982,0
7983,1
7984,1
7985,1
7986,1
7987,0
7988,0
7989,0
7990,1
7991,0
7992,1
7993,1
7994,1
7995,1
7996,0
7997,1
7998,1
7999,0
8000,1
8001,1
8002,1
8003,1
8004,0
8005,0
8006,1
8007,0
8008,1
8009,1
8010,1
8011,1
8012,1
8013,0
8014,0
8015,0
8016,1
8017,0
8018,1
8019,0
8020,0
8021,0
8022,0
8023,1
8024,1
8025,1
8026,1
8027,0
8028,1
8029,1
8030,0
8031,1
8032,0
8033,1
8034,0
8035,1
8036,0
8037,0
8038,0
8039,1
8040,0
8041,1
8042,1
8043,1
8044,0
8045,1
8046,1
8047,0
8048,0
8049,1
8050,0
8051,1
8052,1
8053,0
8054,1
8055,1
8056,0
8057,0
8058,0
8059,1
8060,0
8061,0
8062,0
8063,1
8064,0
8065,1
8066,0
8067,0
8068,0
8069,1
8070,1
8071,0
8072,1
8073,1
8074,1
8075,0
8076,1
8077,0
8078,1
8079,0
8080,0
8081,1
8082,0
8083,1
8084,1
8085,0
8086,0
8087,0
8088,1
8089,1
8090,1
8091,0
8092,0
8093,0
8094,1
8095,1
8096,1
8097,1
8098,1
8099,1
8100,1
8101,1
8102,0
8103,0
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8110,1
8111,1
8112,1
8113,0
8114,0
8115,1
8116,0
8117,0
8118,1
8119,0
8120,1
8121,0
8122,0
8123,1
8124,1
8125,1
8126,0
8127,0
8128,1
8129,0
8130,0
8131,0
8132,0
8133,0
8134,1
8135,1
8136,1
8137,1
8138,0
8139,1
8140,1
8141,0
8142,1
8143,1
8144,1
8145,0
8146,1
8147,1
8148,0
8149,1
8150,0
8151,0
8152,0
8153,0
8154,1
8155,0
8156,1
8157,1
8158,0
8159,0
8160,1
8161,1
8162,1
8163,1
8164,0
8165,0
8166,1
8167,0
8168,1
8169,0
8170,0
8171,0
8172,1
8173,0
8174,1
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,0
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,0
8190,1
8191,0
8192,1
8193,1
8194,0
8195,0
8196,1
8197,1
8198,0
8199,0
8200,0
8201,0
8202,1
8203,1
8204,1
8205,0
8206,1
8207,0
8208,1
8209,1
8210,0
8211,1
8212,1
8213,1
8214,1
8215,0
8216,0
8217,1
8218,0
8219,1
8220,0
8221,0
8222,1
8223,0
8224,0
8225,1
8226,1
8227,0
8228,1
8229,0
8230,0
8231,0
8232,1
8233,1
8234,0
8235,0
8236,0
8237,1
8238,0
8239,1
8240,0
8241,1
8242,0
8243,1
8244,1
8245,0
8246,1
8247,0
8248,0
8249,1
8250,1
8251,0
8252,1
8253,0
8254,1
8255,0
8256,0
8257,1
8258,0
8259,1
8260,0
8261,0
8262,1
8263,0
8264,1
8265,1
8266,1
8267,1
8268,0
8269,1
8270,0
8271,1
8272,1
8273,0
8274,0
8275,1
8276,0
8277,1
8278,0
8279,1
8280,0
8281,1
8282,1
8283,1
8284,0
8285,1
8286,0
8287,0
8288,1
8289,0
8290,1
8291,1
8292,0
8293,1
8294,1
8295,1
8296,1
8297,1
8298,1
8299,1
8300,1
8301,1
8302,0
8303,0
8304,1
8305,0
8306,0
8307,1
8308,1
8309,0
8310,1
8311,1
8312,0
8313,0
8314,1
8315,1
8316,0
8317,1
8318,1
8319,1
8320,1
8321,1
8322,0
8323,1
8324,1
8325,1
8326,0
8327,1
8328,0
8329,1
8330,0
8331,1
8332,0
8333,0
8334,1
8335,1
8336,0
8337,0
8338,0
8339,1
8340,1
8341,0
8342,1
8343,0
8344,1
8345,1
8346,1
8347,0
8348,1
8349,1
8350,0
8351,1
8352,1
8353,0
8354,1
8355,0
8356,1
8357,1
8358,1
8359,0
8360,1
8361,0
8362,0
8363,0
8364,0
8365,0
8366,1
8367,1
8368,1
8369,0
8370,0
8371,0
8372,1
8373,1
8374,1
8375,0
8376,1
8377,0
8378,0
8379,0
8380,0
8381,0
8382,1
8383,0
8384,1
8385,1
8386,1
8387,1
8388,0
8389,0
8390,1
8391,1
8392,1
8393,0
8394,0
8395,1
8396,1
8397,0
8398,1
8399,0
8400,0
8401,1
8402,1
8403,1
8404,0
8405,0
8406,0
8407,1
8408,1
8409,0
8410,0
8411,1
8412,0
8413,1
8414,1
8415,1
8416,0
8417,0
8418,0
8419,1
8420,0
8421,1
8422,1
8423,0
8424,1
8425,0
8426,0
8427,1
8428,1
8429,1
8430,1
8431,1
8432,0
8433,1
8434,1
8435,1
8436,0
8437,1
8438,1
8439,0
8440,1
8441,0
8442,1
8443,0
8444,0
8445,1
8446,0
8447,1
8448,0
8449,1
8450,1
8451,0
8452,1
8453,1
8454,1
8455,0
8456,1
8457,1
8458,0
8459,0
8460,1
8461,1
8462,0
8463,1
8464,0
8465,1
8466,1
8467,1
8468,0
8469,0
8470,0
8471,1
8472,0
8473,0
8474,1
8475,1
8476,1
8477,0
8478,0
8479,0
8480,1
8481,0
8482,0
8483,1
8484,0
8485,0
8486,0
8487,1
8488,1
8489,1
8490,1
8491,1
8492,0
8493,0
8494,1
8495,0
8496,1
8497,1
8498,0
8499,1
8500,0
8501,1
8502,0
8503,0
8504,0
8505,1
8506,1
8507,0
8508,1
8509,1
8510,0
8511,1
8512,0
8513,0
8514,1
8515,0
8516,1
8517,1
8518,1
8519,1
8520,0
8521,0
8522,0
8523,1
8524,0
8525,0
8526,0
8527,1
8528,1
8529,0
8530,1
8531,1
8532,1
8533,0
8534,1
8535,1
8536,1
8537,1
8538,1
8539,0
8540,1
8541,1
8542,0
8543,0
8544,0
8545,0
8546,1
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0
8553,1
8554,0
8555,0
8556,1
8557,0
8558,0
8559,0
8560,1
8561,0
8562,0
8563,0
8564,0
8565,1
8566,1
8567,1
8568,1
8569,0
8570,1
8571,1
8572,1
8573,1
8574,1
8575,0
8576,1
8577,0
8578,1
8579,0
8580,0
8581,1
8582,0
8583,0
8584,1
8585,0
8586,1
8587,0
8588,1
8589,1
8590,0
8591,1
8592,0
8593,1
8594,0
8595,1
