,dysp
5797,0
5798,1
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,1
5808,0
5809,0
5810,1
5811,0
5812,0
5813,1
5814,0
5815,0
5816,1
5817,1
5818,1
5819,0
5820,0
5821,1
5822,0
5823,1
5824,1
5825,0
5826,1
5827,1
5828,0
5829,0
5830,0
5831,0
5832,0
5833,1
5834,1
5835,1
5836,1
5837,1
5838,1
5839,0
5840,1
5841,1
5842,0
5843,1
5844,1
5845,0
5846,1
5847,1
5848,0
5849,1
5850,1
5851,0
5852,0
5853,1
5854,0
5855,1
5856,1
5857,0
5858,1
5859,1
5860,0
5861,1
5862,0
5863,1
5864,1
5865,0
5866,1
5867,0
5868,1
5869,1
5870,1
5871,1
5872,0
5873,1
5874,0
5875,1
5876,1
5877,1
5878,1
5879,0
5880,1
5881,1
5882,0
5883,0
5884,1
5885,1
5886,1
5887,0
5888,0
5889,1
5890,1
5891,1
5892,1
5893,0
5894,1
5895,1
5896,1
5897,1
5898,1
5899,1
5900,1
5901,0
5902,0
5903,0
5904,0
5905,1
5906,1
5907,1
5908,1
5909,0
5910,1
5911,1
5912,0
5913,1
5914,1
5915,1
5916,0
5917,0
5918,1
5919,1
5920,0
5921,0
5922,1
5923,1
5924,0
5925,1
5926,0
5927,1
5928,1
5929,1
5930,1
5931,0
5932,1
5933,1
5934,0
5935,0
5936,0
5937,1
5938,0
5939,1
5940,1
5941,0
5942,0
5943,1
5944,0
5945,1
5946,1
5947,1
5948,0
5949,0
5950,1
5951,0
5952,0
5953,0
5954,0
5955,1
5956,1
5957,0
5958,0
5959,1
5960,0
5961,0
5962,1
5963,0
5964,1
5965,0
5966,1
5967,0
5968,1
5969,0
5970,0
5971,1
5972,1
5973,1
5974,1
5975,1
5976,1
5977,1
5978,1
5979,1
5980,1
5981,1
5982,0
5983,1
5984,0
5985,0
5986,1
5987,0
5988,0
5989,1
5990,1
5991,1
5992,1
5993,0
5994,1
5995,0
5996,0
5997,0
5998,0
5999,0
6000,1
6001,1
6002,0
6003,1
6004,0
6005,0
6006,1
6007,0
6008,1
6009,0
6010,1
6011,0
6012,0
6013,1
6014,1
6015,0
6016,1
6017,0
6018,0
6019,0
6020,0
6021,0
6022,1
6023,1
6024,1
6025,1
6026,0
6027,1
6028,1
6029,1
6030,1
6031,1
6032,0
6033,0
6034,1
6035,0
6036,0
6037,0
6038,1
6039,0
6040,0
6041,1
6042,1
6043,1
6044,1
6045,0
6046,0
6047,1
6048,0
6049,0
6050,1
6051,0
6052,0
6053,0
6054,0
6055,0
6056,1
6057,1
6058,1
6059,1
6060,1
6061,1
6062,1
6063,0
6064,1
6065,1
6066,0
6067,0
6068,1
6069,1
6070,0
6071,1
6072,1
6073,1
6074,1
6075,0
6076,1
6077,0
6078,1
6079,1
6080,1
6081,0
6082,0
6083,1
6084,0
6085,1
6086,1
6087,0
6088,0
6089,1
6090,1
6091,1
6092,0
6093,0
6094,1
6095,0
6096,0
6097,0
6098,0
6099,1
6100,1
6101,1
6102,0
6103,1
6104,0
6105,1
6106,1
6107,0
6108,1
6109,0
6110,0
6111,0
6112,0
6113,1
6114,1
6115,0
6116,0
6117,0
6118,1
6119,1
6120,1
6121,0
6122,0
6123,0
6124,1
6125,1
6126,1
6127,0
6128,1
6129,1
6130,0
6131,0
6132,1
6133,0
6134,0
6135,0
6136,0
6137,1
6138,0
6139,1
6140,1
6141,1
6142,0
6143,1
6144,0
6145,0
6146,1
6147,0
6148,1
6149,0
6150,1
6151,0
6152,1
6153,0
6154,1
6155,0
6156,1
6157,1
6158,0
6159,1
6160,1
6161,1
6162,0
6163,0
6164,1
6165,0
6166,1
6167,1
6168,1
6169,1
6170,1
6171,1
6172,1
6173,1
6174,1
6175,1
6176,1
6177,1
6178,0
6179,1
6180,0
6181,0
6182,1
6183,0
6184,1
6185,1
6186,0
6187,1
6188,0
6189,1
6190,0
6191,1
6192,1
6193,1
6194,1
6195,0
6196,1
6197,1
6198,1
6199,1
6200,0
6201,1
6202,1
6203,0
6204,1
6205,1
6206,1
6207,0
6208,0
6209,1
6210,0
6211,1
6212,0
6213,1
6214,1
6215,1
6216,0
6217,1
6218,1
6219,0
6220,0
6221,1
6222,0
6223,1
6224,1
6225,1
6226,0
6227,1
6228,0
6229,0
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,0
6238,1
6239,0
6240,0
6241,1
6242,1
6243,1
6244,1
6245,0
6246,1
6247,0
6248,0
6249,1
6250,1
6251,1
6252,1
6253,1
6254,1
6255,0
6256,0
6257,1
6258,1
6259,0
6260,1
6261,1
6262,1
6263,1
6264,1
6265,1
6266,1
6267,1
6268,1
6269,0
6270,1
6271,1
6272,1
6273,1
6274,1
6275,0
6276,1
6277,1
6278,1
6279,0
6280,0
6281,1
6282,1
6283,1
6284,1
6285,1
6286,0
6287,1
6288,0
6289,1
6290,1
6291,1
6292,1
6293,0
6294,1
6295,1
6296,1
6297,0
6298,1
6299,1
6300,1
6301,1
6302,0
6303,0
6304,1
6305,1
6306,1
6307,1
6308,1
6309,1
6310,0
6311,0
6312,1
6313,1
6314,0
6315,0
6316,1
6317,0
6318,1
6319,0
6320,0
6321,1
6322,0
6323,1
6324,1
6325,1
6326,1
6327,1
6328,0
6329,1
6330,0
6331,0
6332,1
6333,1
6334,1
6335,1
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,1
6344,0
6345,1
6346,0
6347,0
6348,0
6349,0
6350,0
6351,1
6352,0
6353,1
6354,0
6355,0
6356,1
6357,1
6358,1
6359,0
6360,1
6361,0
6362,0
6363,0
6364,0
6365,0
6366,1
6367,0
6368,0
6369,1
6370,0
6371,0
6372,0
6373,0
6374,0
6375,1
6376,0
6377,0
6378,1
6379,0
6380,1
6381,1
6382,0
6383,1
6384,0
6385,1
6386,0
6387,0
6388,0
6389,1
6390,0
6391,0
6392,1
6393,0
6394,1
6395,1
6396,0
6397,1
6398,1
6399,1
6400,1
6401,1
6402,0
6403,0
6404,1
6405,1
6406,1
6407,1
6408,0
6409,1
6410,1
6411,1
6412,0
6413,0
6414,0
6415,1
6416,0
6417,1
6418,1
6419,1
6420,0
6421,1
6422,1
6423,1
6424,1
6425,0
6426,1
6427,1
6428,0
6429,1
6430,0
6431,1
6432,0
6433,0
6434,1
6435,1
6436,1
6437,1
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,1
6445,1
6446,1
6447,1
6448,1
6449,0
6450,1
6451,0
6452,0
6453,0
6454,1
6455,1
6456,1
6457,1
6458,0
6459,0
6460,1
6461,1
6462,0
6463,1
6464,0
6465,1
6466,0
6467,0
6468,0
6469,1
6470,1
6471,0
6472,1
6473,1
6474,1
6475,1
6476,1
6477,1
6478,1
6479,1
6480,1
6481,1
6482,1
6483,1
6484,0
6485,1
6486,1
6487,0
6488,1
6489,0
6490,0
6491,1
6492,1
6493,1
6494,0
6495,1
6496,0
6497,0
6498,0
6499,1
6500,0
6501,1
6502,0
6503,1
6504,1
6505,0
6506,1
6507,1
6508,0
6509,0
6510,0
6511,0
6512,1
6513,1
6514,1
6515,0
6516,1
6517,1
6518,0
6519,1
6520,0
6521,1
6522,0
6523,1
6524,0
6525,0
6526,1
6527,1
6528,1
6529,1
6530,1
6531,1
6532,1
6533,1
6534,1
6535,1
6536,1
6537,1
6538,0
6539,0
6540,1
6541,1
6542,1
6543,1
6544,1
6545,0
6546,0
6547,1
6548,0
6549,1
6550,1
6551,1
6552,1
6553,1
6554,1
6555,0
6556,0
6557,1
6558,1
6559,1
6560,1
6561,1
6562,0
6563,1
6564,0
6565,1
6566,1
6567,1
6568,1
6569,0
6570,1
6571,1
6572,1
6573,1
6574,1
6575,0
6576,1
6577,0
6578,1
6579,1
6580,0
6581,1
6582,1
6583,0
6584,1
6585,1
6586,0
6587,1
6588,1
6589,1
6590,1
6591,0
6592,0
6593,1
6594,0
6595,0
6596,1
6597,1
6598,0
6599,0
6600,1
6601,1
6602,1
6603,1
6604,1
6605,1
6606,1
6607,1
6608,0
6609,1
6610,1
6611,1
6612,1
6613,0
6614,1
6615,0
6616,1
6617,0
6618,0
6619,0
6620,1
6621,0
6622,0
6623,1
6624,1
6625,1
6626,1
6627,1
6628,0
6629,1
6630,1
6631,1
6632,1
6633,1
6634,1
6635,0
6636,0
6637,0
6638,0
6639,1
6640,0
6641,0
6642,0
6643,0
6644,1
6645,1
6646,0
6647,1
6648,1
6649,1
6650,0
6651,0
6652,1
6653,0
6654,0
6655,1
6656,0
6657,1
6658,1
6659,1
6660,0
6661,1
6662,0
6663,1
6664,1
6665,1
6666,1
6667,1
6668,1
6669,1
6670,1
6671,0
6672,1
6673,0
6674,1
6675,0
6676,1
6677,1
6678,0
6679,0
6680,0
6681,1
6682,1
6683,1
6684,1
6685,1
6686,1
6687,0
6688,0
6689,1
6690,1
6691,1
6692,0
6693,1
6694,0
6695,0
6696,0
6697,0
6698,0
6699,1
6700,0
6701,1
6702,1
6703,1
6704,0
6705,0
6706,1
6707,1
6708,0
6709,1
6710,0
6711,0
6712,1
6713,1
6714,0
6715,0
6716,0
6717,1
6718,1
6719,1
6720,1
6721,1
6722,1
6723,1
6724,1
6725,1
6726,1
6727,0
6728,0
6729,0
6730,1
6731,0
6732,0
6733,0
6734,1
6735,1
6736,0
6737,1
6738,0
6739,0
6740,1
6741,0
6742,1
6743,0
6744,1
6745,0
6746,0
6747,0
6748,1
6749,1
6750,1
6751,0
6752,0
6753,1
6754,0
6755,1
6756,1
6757,0
6758,1
6759,0
6760,0
6761,0
6762,0
6763,1
6764,0
6765,0
6766,0
6767,1
6768,1
6769,1
6770,1
6771,1
6772,1
6773,1
6774,1
6775,0
6776,1
6777,0
6778,0
6779,1
6780,1
6781,1
6782,1
6783,1
6784,1
6785,1
6786,0
6787,1
6788,0
6789,1
6790,1
6791,1
6792,0
6793,1
6794,0
6795,0
6796,1
6797,1
6798,0
6799,1
6800,1
6801,1
6802,1
6803,1
6804,0
6805,1
6806,0
6807,0
6808,0
6809,1
6810,1
6811,1
6812,1
6813,0
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,1
6821,1
6822,0
6823,1
6824,0
6825,0
6826,0
6827,1
6828,0
6829,1
6830,0
6831,1
6832,0
6833,0
6834,1
6835,0
6836,1
6837,1
6838,0
6839,1
6840,0
6841,0
6842,1
6843,1
6844,0
6845,0
6846,1
6847,0
6848,0
6849,1
6850,0
6851,0
6852,1
6853,0
6854,1
6855,1
6856,0
6857,1
6858,1
6859,0
6860,1
6861,1
6862,1
6863,0
6864,1
6865,0
6866,1
6867,1
6868,0
6869,0
6870,0
6871,0
6872,1
6873,1
6874,1
6875,1
6876,0
6877,0
6878,0
6879,0
6880,1
6881,1
6882,0
6883,0
6884,0
6885,1
6886,1
6887,1
6888,0
6889,0
6890,0
6891,1
6892,1
6893,1
6894,1
6895,0
6896,1
6897,1
6898,1
6899,0
6900,1
6901,1
6902,1
6903,0
6904,0
6905,1
6906,1
6907,0
6908,0
6909,0
6910,0
6911,0
6912,1
6913,1
6914,0
6915,0
6916,1
6917,0
6918,1
6919,1
6920,1
6921,0
6922,0
6923,1
6924,1
6925,1
6926,0
6927,1
6928,1
6929,0
6930,0
6931,1
6932,0
6933,1
6934,0
6935,1
6936,0
6937,0
6938,1
6939,1
6940,1
6941,0
6942,1
6943,0
6944,1
6945,0
6946,1
6947,1
6948,1
6949,0
6950,1
6951,0
6952,0
6953,1
6954,0
6955,1
6956,1
6957,0
6958,0
6959,0
6960,0
6961,1
6962,0
6963,0
6964,0
6965,1
6966,1
6967,0
6968,0
6969,1
6970,0
6971,0
6972,0
6973,0
6974,1
6975,0
6976,1
6977,1
6978,0
6979,0
6980,0
6981,1
6982,1
6983,0
6984,1
6985,0
6986,1
6987,0
6988,1
6989,0
6990,0
6991,1
6992,1
6993,0
6994,0
6995,0
6996,1
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,1
7004,1
7005,0
7006,1
7007,1
7008,1
7009,1
7010,0
7011,1
7012,1
7013,0
7014,1
7015,0
7016,1
7017,0
7018,1
7019,0
7020,0
7021,0
7022,1
7023,0
7024,1
7025,1
7026,1
7027,0
7028,1
7029,0
7030,0
7031,1
7032,1
7033,0
7034,0
7035,1
7036,0
7037,1
7038,1
7039,0
7040,1
7041,0
7042,0
7043,1
7044,0
7045,1
7046,0
7047,1
7048,1
7049,0
7050,1
7051,1
7052,1
7053,1
7054,1
7055,1
7056,1
7057,1
7058,0
7059,1
7060,1
7061,0
7062,0
7063,1
7064,1
7065,0
7066,0
7067,1
7068,1
7069,1
7070,1
7071,0
7072,1
7073,1
7074,0
7075,1
7076,0
7077,0
7078,0
7079,0
7080,1
7081,0
7082,0
7083,1
7084,1
7085,0
7086,1
7087,1
7088,1
7089,0
7090,0
7091,1
7092,1
7093,1
7094,0
7095,1
7096,1
7097,0
7098,0
7099,1
7100,0
7101,1
7102,0
7103,1
7104,0
7105,0
7106,0
7107,0
7108,1
7109,1
7110,1
7111,0
7112,1
7113,1
7114,0
7115,1
7116,1
7117,0
7118,0
7119,1
7120,0
7121,0
7122,1
7123,0
7124,0
7125,1
7126,0
7127,1
7128,0
7129,1
7130,0
7131,1
7132,0
7133,0
7134,1
7135,1
7136,1
7137,0
7138,1
7139,0
7140,1
7141,1
7142,1
7143,0
7144,1
7145,1
7146,0
7147,0
7148,1
7149,1
7150,1
7151,1
7152,0
7153,0
7154,1
7155,1
7156,0
7157,1
7158,0
7159,0
7160,1
7161,0
7162,0
7163,0
7164,1
7165,1
7166,1
7167,0
7168,1
7169,1
7170,0
7171,1
7172,0
7173,0
7174,1
7175,0
7176,1
7177,0
7178,1
7179,0
7180,0
7181,1
7182,1
7183,0
7184,1
7185,1
7186,1
7187,0
7188,1
7189,0
7190,0
7191,1
7192,1
7193,0
7194,0
7195,0
7196,1
7197,1
7198,0
7199,1
7200,1
7201,1
7202,1
7203,1
7204,1
7205,0
7206,0
7207,1
7208,0
7209,1
7210,0
7211,1
7212,1
7213,1
7214,1
7215,0
7216,1
7217,0
7218,1
7219,0
7220,0
7221,1
7222,1
7223,0
7224,0
7225,1
7226,0
7227,1
7228,1
7229,0
7230,1
7231,1
7232,0
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,0
7240,0
7241,1
7242,1
7243,1
7244,0
7245,1
7246,1
7247,0
7248,0
7249,1
7250,1
7251,1
7252,0
7253,1
7254,1
7255,0
7256,0
7257,1
7258,0
7259,0
7260,1
7261,0
7262,1
7263,0
7264,0
7265,0
7266,0
7267,1
7268,1
7269,1
7270,0
7271,1
7272,0
7273,1
7274,1
7275,1
7276,1
7277,0
7278,1
7279,1
7280,1
7281,0
7282,0
7283,0
7284,0
7285,0
7286,0
7287,1
7288,1
7289,1
7290,0
7291,0
7292,1
7293,0
7294,1
7295,0
7296,1
7297,0
7298,0
7299,1
7300,0
7301,0
7302,1
7303,0
7304,0
7305,0
7306,1
7307,0
7308,1
7309,1
7310,1
7311,0
7312,1
7313,1
7314,0
7315,1
7316,1
7317,0
7318,0
7319,0
7320,1
7321,1
7322,0
7323,0
7324,1
7325,0
7326,0
7327,0
7328,0
7329,1
7330,0
7331,0
7332,0
7333,1
7334,1
7335,1
7336,1
7337,0
7338,1
7339,0
7340,1
7341,1
7342,1
7343,0
7344,1
7345,1
7346,1
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,1
7355,0
7356,0
7357,0
7358,1
7359,0
7360,0
7361,0
7362,0
7363,1
7364,1
7365,1
7366,0
7367,1
7368,1
7369,0
7370,0
7371,1
7372,0
7373,0
7374,0
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,0
7383,1
7384,1
7385,0
7386,0
7387,0
7388,1
7389,1
7390,1
7391,1
7392,0
7393,1
7394,1
7395,1
7396,0
7397,1
7398,1
7399,0
7400,1
7401,0
7402,0
7403,1
7404,1
7405,1
7406,0
7407,0
7408,1
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,1
7419,0
7420,0
7421,1
7422,0
7423,1
7424,0
7425,1
7426,1
7427,0
7428,0
7429,1
7430,0
7431,0
7432,1
7433,1
7434,1
7435,1
7436,0
7437,0
7438,0
7439,1
7440,1
7441,0
7442,1
7443,0
7444,0
7445,1
7446,1
7447,0
7448,1
7449,0
7450,1
7451,0
7452,0
7453,1
7454,1
7455,1
7456,1
7457,0
7458,0
7459,1
7460,1
7461,1
7462,1
7463,1
7464,0
7465,1
7466,1
7467,1
7468,0
7469,0
7470,1
7471,1
7472,0
7473,1
7474,1
7475,1
7476,0
7477,1
7478,0
7479,0
7480,1
7481,0
7482,1
7483,1
7484,1
7485,1
7486,1
7487,0
7488,1
7489,1
7490,0
7491,1
7492,0
7493,1
7494,0
7495,0
7496,1
7497,1
7498,1
7499,0
7500,0
7501,0
7502,0
7503,0
7504,1
7505,0
7506,1
7507,1
7508,1
7509,0
7510,0
7511,1
7512,1
7513,1
7514,1
7515,1
7516,0
7517,0
7518,0
7519,1
7520,1
7521,0
7522,0
7523,1
7524,0
7525,1
7526,1
7527,0
7528,1
7529,1
7530,1
7531,0
7532,0
7533,1
7534,0
7535,1
7536,1
7537,1
7538,0
7539,0
7540,1
7541,1
7542,0
7543,1
7544,1
7545,0
7546,0
7547,1
7548,0
7549,1
7550,1
7551,0
7552,1
7553,0
7554,0
7555,0
7556,1
7557,0
7558,1
7559,0
7560,0
7561,1
7562,0
7563,0
7564,1
7565,1
7566,1
7567,0
7568,1
7569,1
7570,1
7571,1
7572,0
7573,1
7574,0
7575,1
7576,0
7577,0
7578,1
7579,0
7580,1
7581,1
7582,1
7583,0
7584,1
7585,0
7586,1
7587,1
7588,0
7589,1
7590,1
7591,0
7592,0
7593,0
7594,0
7595,1
7596,1
7597,1
7598,1
7599,1
7600,0
7601,1
7602,1
7603,1
7604,0
7605,0
7606,0
7607,1
7608,1
7609,1
7610,1
7611,0
7612,0
7613,1
7614,1
7615,0
7616,0
7617,0
7618,1
7619,0
7620,0
7621,0
7622,1
7623,0
7624,1
7625,1
7626,1
7627,1
7628,0
7629,0
7630,1
7631,1
7632,0
7633,1
7634,0
7635,1
7636,0
7637,1
7638,1
7639,0
7640,0
7641,1
7642,0
7643,0
7644,0
7645,0
7646,1
7647,1
7648,1
7649,1
7650,0
7651,1
7652,0
7653,1
7654,1
7655,0
7656,0
7657,0
7658,0
7659,1
7660,0
7661,1
7662,0
7663,1
7664,0
7665,1
7666,0
7667,1
7668,0
7669,1
7670,1
7671,1
7672,0
7673,0
7674,1
7675,0
7676,1
7677,0
7678,1
7679,1
7680,1
7681,0
7682,1
7683,1
7684,1
7685,1
7686,1
7687,0
7688,1
7689,1
7690,0
7691,1
7692,0
7693,0
7694,0
7695,1
7696,1
7697,0
7698,0
7699,0
7700,1
7701,0
7702,1
7703,1
7704,1
7705,0
7706,0
7707,0
7708,0
7709,1
7710,1
7711,1
7712,0
7713,0
7714,1
7715,1
7716,1
7717,1
7718,1
7719,1
7720,0
7721,0
7722,1
7723,1
7724,0
7725,0
7726,1
7727,1
7728,1
7729,0
7730,1
7731,0
7732,1
7733,0
7734,1
7735,0
7736,1
7737,0
7738,1
7739,0
7740,0
7741,1
7742,1
7743,1
7744,1
7745,1
7746,0
7747,1
7748,1
7749,0
7750,1
7751,1
7752,1
7753,1
7754,0
7755,1
7756,0
7757,1
7758,0
7759,1
7760,1
7761,0
7762,1
7763,1
7764,1
7765,1
7766,1
7767,0
7768,1
7769,1
7770,0
7771,1
7772,1
7773,1
7774,0
7775,0
7776,0
7777,1
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,1
7788,1
7789,0
7790,0
7791,1
7792,1
7793,1
7794,0
7795,0
7796,1
7797,1
7798,0
7799,1
7800,0
7801,1
7802,1
7803,1
7804,1
7805,1
7806,0
7807,1
7808,1
7809,1
7810,0
7811,1
7812,0
7813,1
7814,1
7815,1
7816,1
7817,0
7818,1
7819,0
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,1
7828,0
7829,0
7830,1
7831,0
7832,1
7833,1
7834,0
7835,1
7836,1
7837,0
7838,0
7839,1
7840,1
7841,1
7842,0
7843,0
7844,1
7845,0
7846,1
7847,1
7848,0
7849,1
7850,1
7851,1
7852,1
7853,1
7854,0
7855,0
7856,0
7857,0
7858,1
7859,1
7860,0
7861,0
7862,1
7863,1
7864,0
7865,0
7866,0
7867,1
7868,1
7869,1
7870,1
7871,0
7872,0
7873,1
7874,1
7875,1
7876,1
7877,0
7878,0
7879,1
7880,0
7881,1
7882,1
7883,1
7884,0
7885,0
7886,0
7887,0
7888,1
7889,1
7890,1
7891,1
7892,0
7893,1
7894,1
7895,1
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,1
7905,1
7906,1
7907,0
7908,1
7909,1
7910,0
7911,0
7912,1
7913,1
7914,0
7915,0
7916,1
7917,0
7918,0
7919,0
7920,1
7921,0
7922,1
7923,1
7924,1
7925,1
7926,1
7927,1
7928,0
7929,0
7930,1
7931,0
7932,1
7933,1
7934,0
7935,0
7936,1
7937,1
7938,1
7939,1
7940,1
7941,0
7942,1
7943,0
7944,1
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,1
7953,1
7954,0
7955,1
7956,1
7957,1
7958,1
7959,0
7960,1
7961,1
7962,1
7963,1
7964,0
7965,0
7966,1
7967,1
7968,0
7969,1
7970,0
7971,0
7972,1
7973,1
7974,0
7975,0
7976,0
7977,1
7978,0
7979,0
7980,1
7981,1
7982,1
7983,1
7984,0
7985,0
7986,1
7987,1
7988,0
7989,1
7990,1
7991,1
7992,0
7993,1
7994,1
7995,1
7996,1
7997,1
7998,0
7999,1
8000,1
8001,0
8002,1
8003,1
8004,1
8005,1
8006,1
8007,1
8008,0
8009,0
8010,1
8011,1
8012,1
8013,1
8014,1
8015,0
8016,1
8017,1
8018,0
8019,1
8020,1
8021,1
8022,0
8023,1
8024,1
8025,1
8026,1
8027,1
8028,0
8029,0
8030,1
8031,0
8032,0
8033,1
8034,1
8035,1
8036,1
8037,1
8038,1
8039,0
8040,0
8041,1
8042,0
8043,1
8044,1
8045,1
8046,1
8047,0
8048,1
8049,1
8050,0
8051,1
8052,0
8053,1
8054,0
8055,0
8056,1
8057,1
8058,0
8059,0
8060,1
8061,1
8062,1
8063,0
8064,0
8065,0
8066,1
8067,0
8068,0
8069,1
8070,1
8071,1
8072,1
8073,1
8074,0
8075,0
8076,1
8077,0
8078,0
8079,1
8080,0
8081,0
8082,1
8083,0
8084,0
8085,0
8086,1
8087,1
8088,0
8089,1
8090,0
8091,0
8092,0
8093,1
8094,0
8095,1
8096,0
8097,1
8098,1
8099,1
8100,1
8101,1
8102,1
8103,0
8104,1
8105,0
8106,1
8107,1
8108,0
8109,1
8110,0
8111,1
8112,1
8113,1
8114,1
8115,0
8116,0
8117,0
8118,1
8119,0
8120,1
8121,1
8122,1
8123,0
8124,1
8125,0
8126,0
8127,0
8128,0
8129,1
8130,0
8131,0
8132,0
8133,0
8134,1
8135,1
8136,0
8137,0
8138,1
8139,0
8140,0
8141,1
8142,0
8143,0
8144,0
8145,1
8146,0
8147,1
8148,1
8149,0
8150,0
8151,1
8152,0
8153,1
8154,1
8155,1
8156,0
8157,1
8158,1
8159,1
8160,0
8161,0
8162,0
8163,0
8164,1
8165,1
8166,0
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,1
8174,0
8175,0
8176,0
8177,1
8178,0
8179,1
8180,0
8181,0
8182,1
8183,0
8184,1
8185,1
8186,0
8187,0
8188,0
8189,1
8190,0
8191,1
8192,1
8193,1
8194,0
8195,1
8196,1
8197,1
8198,0
8199,0
8200,0
8201,0
8202,0
8203,1
8204,0
8205,1
8206,1
8207,0
8208,0
8209,0
8210,1
8211,1
8212,0
8213,1
8214,1
8215,1
8216,1
8217,1
8218,0
8219,1
8220,1
8221,0
8222,0
8223,0
8224,0
8225,1
8226,1
8227,1
8228,0
8229,1
8230,1
8231,1
8232,1
8233,0
8234,1
8235,1
8236,0
8237,1
8238,0
8239,1
8240,1
8241,1
8242,0
8243,0
8244,1
8245,0
8246,1
8247,1
8248,1
8249,1
8250,1
8251,0
8252,0
8253,1
8254,0
8255,0
8256,0
8257,1
8258,1
8259,0
8260,1
8261,0
8262,1
8263,0
8264,0
8265,1
8266,0
8267,0
8268,1
8269,1
8270,0
8271,0
8272,0
8273,1
8274,1
8275,1
8276,1
8277,0
8278,1
8279,0
8280,0
8281,1
8282,0
8283,1
8284,0
8285,1
8286,1
8287,0
8288,1
8289,0
8290,0
8291,1
8292,1
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,1
8300,0
8301,1
8302,1
8303,1
8304,0
8305,0
8306,1
8307,1
8308,1
8309,1
8310,1
8311,0
8312,1
8313,1
8314,1
8315,0
8316,1
8317,0
8318,0
8319,1
8320,1
8321,1
8322,1
8323,1
8324,1
8325,0
8326,0
8327,1
8328,1
8329,0
8330,0
8331,0
8332,0
8333,1
8334,0
8335,0
8336,1
8337,0
8338,1
8339,1
8340,0
8341,1
8342,0
8343,1
8344,1
8345,1
8346,0
8347,1
8348,0
8349,1
8350,0
8351,1
8352,1
8353,1
8354,1
8355,1
8356,0
8357,1
8358,1
8359,1
8360,1
8361,0
8362,1
8363,1
8364,1
8365,1
8366,0
8367,0
8368,1
8369,0
8370,1
8371,0
8372,0
8373,0
8374,1
8375,0
8376,0
8377,1
8378,1
8379,0
8380,1
8381,1
8382,1
8383,0
8384,1
8385,1
8386,0
8387,1
8388,1
8389,1
8390,1
8391,0
8392,1
8393,0
8394,0
8395,0
8396,1
8397,1
8398,0
8399,1
8400,1
8401,0
8402,0
8403,1
8404,1
8405,1
8406,1
8407,0
8408,1
8409,1
8410,1
8411,1
8412,1
8413,1
8414,0
8415,1
8416,1
8417,0
8418,1
8419,1
8420,0
8421,1
8422,0
8423,1
8424,0
8425,1
8426,1
8427,0
8428,1
8429,0
8430,1
8431,1
8432,0
8433,1
8434,1
8435,1
8436,0
8437,0
8438,1
8439,0
8440,0
8441,0
8442,0
8443,0
8444,1
8445,1
8446,1
8447,0
8448,1
8449,1
8450,1
8451,0
8452,0
8453,1
8454,1
8455,1
8456,1
8457,0
8458,0
8459,0
8460,0
8461,0
8462,1
8463,1
8464,1
8465,1
8466,1
8467,1
8468,0
8469,0
8470,1
8471,1
8472,0
8473,0
8474,0
8475,1
8476,0
8477,0
8478,1
8479,0
8480,1
8481,1
8482,0
8483,0
8484,0
8485,0
8486,0
8487,0
8488,0
8489,1
8490,1
8491,1
8492,0
8493,1
8494,0
8495,1
8496,0
8497,1
8498,1
8499,0
8500,1
8501,1
8502,0
8503,1
8504,1
8505,1
8506,0
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,0
8515,0
8516,1
8517,1
8518,1
8519,1
8520,1
8521,0
8522,1
8523,0
8524,0
8525,0
8526,0
8527,1
8528,0
8529,1
8530,0
8531,1
8532,0
8533,1
8534,0
8535,0
8536,1
8537,1
8538,0
8539,1
8540,1
8541,1
8542,1
8543,0
8544,1
8545,1
8546,0
8547,1
8548,1
8549,1
8550,1
8551,1
8552,0
8553,0
8554,1
8555,1
8556,0
8557,1
8558,1
8559,1
8560,1
8561,1
8562,1
8563,1
8564,0
8565,0
8566,0
8567,0
8568,0
8569,1
8570,0
8571,1
8572,0
8573,0
8574,1
8575,0
8576,0
8577,1
8578,0
8579,0
8580,1
8581,1
8582,1
8583,1
8584,0
8585,1
8586,0
8587,0
8588,1
8589,0
8590,0
8591,1
8592,0
8593,0
8594,0
8595,0
