,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
20007,20,?,Some-college,Never-married,?,Own-child,White,Male,40
20008,47,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20009,71,?,Some-college,Married-civ-spouse,?,Husband,White,Male,20
20011,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,40
20013,23,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,30
20014,57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20015,56,Self-emp-not-inc,1st-4th,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,65
20016,25,Self-emp-inc,Some-college,Never-married,Sales,Own-child,White,Female,35
20017,64,?,Assoc-voc,Married-civ-spouse,?,Wife,White,Female,15
20018,35,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40
20019,61,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20022,21,Private,Some-college,Married-spouse-absent,Sales,Own-child,Black,Female,20
20023,43,?,Assoc-acdm,Divorced,?,Not-in-family,White,Female,35
20025,52,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45
20026,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55
20028,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20029,22,?,Some-college,Separated,?,Unmarried,White,Female,25
20030,42,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
20031,60,?,7th-8th,Widowed,?,Unmarried,White,Female,20
20033,27,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40
20034,47,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,65
20035,65,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,45
20037,18,Private,Some-college,Never-married,Sales,Own-child,White,Male,28
20038,49,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40
20040,26,Private,Some-college,Never-married,Transport-moving,Not-in-family,Black,Male,75
20043,23,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,80
20045,32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,44
20046,44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20047,48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
20048,24,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,45
20049,58,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,40
20050,32,Local-gov,Some-college,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,50
20051,54,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,50
20052,35,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,45
20053,35,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,50
20054,24,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40
20055,50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20056,38,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,40
20057,57,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20059,49,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
20060,25,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,16
20061,56,Private,Some-college,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,40
20062,32,Private,11th,Divorced,Other-service,Unmarried,White,Female,40
20063,22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
20065,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20067,62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,48
20069,26,Local-gov,Bachelors,Never-married,Protective-serv,Own-child,White,Male,40
20070,46,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,40
20075,43,Local-gov,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,40
20076,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20077,35,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20078,48,Private,HS-grad,Widowed,Handlers-cleaners,Other-relative,White,Female,48
20079,55,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20080,45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20082,59,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40
20086,38,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40
20087,27,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
20089,37,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
20090,63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,30
20091,27,State-gov,HS-grad,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,38
20092,20,Private,Some-college,Never-married,Sales,Own-child,White,Male,25
20093,26,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20096,28,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20097,39,Private,Assoc-voc,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,40
20098,35,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,55
20099,21,?,Some-college,Never-married,?,Not-in-family,White,Female,43
20100,65,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20101,54,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
20102,39,Private,7th-8th,Never-married,Other-service,Own-child,White,Male,35
20103,24,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,40
20104,36,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40
20105,70,?,Some-college,Married-civ-spouse,?,Husband,White,Male,10
20106,52,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
20107,64,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20108,43,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40
20110,47,Federal-gov,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,40
20111,32,Private,12th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
20114,52,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
20115,49,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20116,31,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,18
20117,62,Self-emp-not-inc,HS-grad,Never-married,Other-service,Unmarried,White,Female,6
20118,44,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,55
20119,28,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
20120,68,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,Black,Female,40
20121,40,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,40
20122,46,Private,7th-8th,Never-married,Handlers-cleaners,Not-in-family,White,Male,50
20123,22,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40
20124,37,Self-emp-not-inc,Bachelors,Divorced,Tech-support,Not-in-family,White,Male,15
20127,35,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40
20129,41,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40
20130,36,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,40
20132,48,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
20134,39,Private,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20135,38,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,40
20136,44,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20139,32,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,50
20140,47,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40
20141,26,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40
20142,31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,60
20143,23,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,40
20144,41,Federal-gov,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,40
20147,45,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40
20148,42,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20149,29,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,15
20151,36,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,40
20152,52,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
20154,34,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40
20155,27,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40
20156,18,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40
20159,64,?,Some-college,Married-civ-spouse,?,Husband,White,Male,40
20160,36,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
20161,20,?,11th,Never-married,?,Own-child,Black,Female,20
20164,53,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60
20165,36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60
20166,27,Private,Bachelors,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,40
20168,60,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20169,41,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,45
20170,64,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20171,25,Private,1st-4th,Never-married,Other-service,Other-relative,White,Male,25
20172,63,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40
20173,54,Local-gov,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,40
20175,27,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40
20176,63,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
20177,37,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,30
20178,22,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,35
20179,54,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20181,60,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
20182,19,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,25
20183,25,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
20184,51,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
20185,47,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,40
20186,44,Self-emp-not-inc,10th,Never-married,Craft-repair,Own-child,White,Male,50
20189,22,Private,Some-college,Never-married,Sales,Own-child,White,Male,34
20190,36,State-gov,Some-college,Divorced,Other-service,Unmarried,Black,Female,20
20192,39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20193,49,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Other,Male,50
20194,41,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40
20198,25,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,37
20200,37,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,50
20201,53,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,60
20202,34,Self-emp-not-inc,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,25
20203,22,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,40
20205,52,?,Masters,Married-civ-spouse,?,Wife,White,Female,40
20206,45,Private,HS-grad,Divorced,Sales,Unmarried,Black,Male,40
20207,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
20208,33,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,65
20209,45,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20211,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35
20213,25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20214,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,32
20216,45,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20217,32,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,70
20218,26,Private,Bachelors,Never-married,Transport-moving,Own-child,White,Male,20
20219,24,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Male,40
20221,49,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
20222,43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
20223,35,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
20224,37,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
20225,17,Private,11th,Never-married,Sales,Own-child,White,Male,20
20226,48,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,55
20227,40,?,Masters,Divorced,?,Own-child,White,Female,55
20228,26,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40
20229,35,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
20232,40,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,Black,Female,40
20234,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,50
20235,22,Private,Some-college,Never-married,Sales,Own-child,White,Male,8
20236,20,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40
20237,21,Private,11th,Never-married,Farming-fishing,Unmarried,White,Male,40
20238,21,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
20239,43,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,44
20240,36,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50
20241,65,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20242,48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20244,20,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,40
20245,41,State-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40
20246,55,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
20247,39,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
20248,41,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,40
20249,80,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,24
20250,59,State-gov,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
20251,52,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20252,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
20253,56,Self-emp-not-inc,Some-college,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,50
20254,69,Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,Black,Female,20
20256,33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20257,28,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
20258,49,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20260,42,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,32
20261,66,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,13
20262,44,Private,Assoc-voc,Separated,Craft-repair,Other-relative,White,Male,48
20265,28,Private,10th,Never-married,Machine-op-inspct,Not-in-family,White,Female,40
20266,25,?,Bachelors,Never-married,?,Own-child,White,Female,30
20267,17,Private,11th,Never-married,Sales,Own-child,White,Female,8
20268,52,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50
20270,24,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
20271,41,?,Bachelors,Married-spouse-absent,?,Not-in-family,White,Male,30
20272,65,Private,Some-college,Widowed,Sales,Other-relative,White,Female,45
20273,36,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20275,43,Private,Some-college,Married-spouse-absent,Sales,Not-in-family,White,Male,45
20276,39,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
20277,48,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
20278,50,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40
20279,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,25
20280,36,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,40
20282,50,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20283,49,State-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,80
20285,70,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
20286,39,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40
20287,44,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,40
20290,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
20291,21,?,Some-college,Never-married,?,Own-child,White,Male,20
20292,40,Private,Bachelors,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,52
20293,47,Private,11th,Divorced,Craft-repair,Own-child,White,Male,8
20294,19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,30
20295,22,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,16
20296,20,Private,Some-college,Never-married,Protective-serv,Own-child,White,Female,16
20297,46,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,25
20298,41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
20299,17,Private,10th,Never-married,Prof-specialty,Own-child,Other,Female,15
20301,28,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,40
20302,20,?,Some-college,Never-married,?,Own-child,White,Male,25
20303,24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
20304,33,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
20305,44,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
20306,26,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Own-child,Black,Female,40
20307,47,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40
20309,58,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
20310,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
20311,38,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,35
20313,33,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,45
20316,47,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40
20317,41,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Black,Female,40
20318,38,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
20319,50,Private,7th-8th,Divorced,Other-service,Other-relative,White,Female,40
20320,45,Private,HS-grad,Married-spouse-absent,Farming-fishing,Other-relative,Black,Male,40
20321,65,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,40
20322,33,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
20323,34,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Male,40
20324,65,Private,Masters,Divorced,Sales,Not-in-family,White,Male,28
20325,24,Private,11th,Never-married,Transport-moving,Own-child,White,Male,39
20326,26,Private,Bachelors,Never-married,Machine-op-inspct,Other-relative,White,Male,40
20327,55,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
20328,66,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,8
20329,43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20330,37,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Black,Female,40
20332,21,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20333,69,?,Prof-school,Married-civ-spouse,?,Wife,White,Female,25
20336,24,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,40
20337,18,Never-worked,11th,Never-married,?,Own-child,White,Female,10
20339,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20340,60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
20341,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,60
20342,39,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,40
20344,76,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,30
20345,19,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,30
20346,34,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40
20347,54,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40
20348,23,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40
20349,44,Local-gov,7th-8th,Divorced,Handlers-cleaners,Not-in-family,White,Male,40
20350,27,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40
20351,23,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40
20353,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20354,21,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,35
20355,37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20356,63,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
20357,35,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20358,47,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,56
20360,50,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,60
20361,26,Self-emp-inc,HS-grad,Never-married,Sales,Own-child,White,Male,50
20362,36,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,42
20363,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20365,41,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Other,Female,40
20366,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,30
20367,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
20368,37,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20369,40,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,40
20370,56,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
20373,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20374,19,Self-emp-not-inc,11th,Never-married,Adm-clerical,Own-child,White,Female,30
20375,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20376,42,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,44
20381,26,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,45
20382,58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
20383,35,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40
20384,35,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Black,Female,40
20385,29,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Male,40
20386,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20388,38,Self-emp-not-inc,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,40
20389,50,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,50
20391,36,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40
20392,33,Private,11th,Never-married,Sales,Not-in-family,White,Female,40
20393,55,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
20394,46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
20395,36,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,40
20397,30,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,32
20398,29,Private,12th,Never-married,Exec-managerial,Not-in-family,White,Male,42
20399,60,?,Some-college,Widowed,?,Not-in-family,Black,Female,40
20400,24,Private,HS-grad,Separated,Sales,Unmarried,White,Female,48
20401,42,Self-emp-not-inc,Some-college,Separated,Other-service,Unmarried,Black,Female,50
20403,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
20404,27,Private,5th-6th,Never-married,Farming-fishing,Unmarried,White,Male,48
20406,23,Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,Male,50
20407,60,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
20408,49,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
20409,46,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
20410,21,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
20411,48,Self-emp-not-inc,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,60
20413,44,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Female,55
20414,58,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
20416,54,Private,7th-8th,Divorced,Machine-op-inspct,Unmarried,White,Female,40
20417,42,Self-emp-inc,Masters,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,60
20418,28,Private,10th,Divorced,Handlers-cleaners,Not-in-family,White,Male,40
20419,65,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20
20420,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,Male,35
20421,82,Private,5th-6th,Widowed,Other-service,Unmarried,White,Male,20
20422,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50
20424,68,Private,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,20
20425,42,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
20426,24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,37
20427,54,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
20428,22,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40
20429,43,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,84
20430,17,Private,9th,Never-married,Other-service,Own-child,White,Female,35
20431,46,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,50
20432,59,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40
20433,37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
20434,70,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,24
20435,57,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,30
20436,47,?,HS-grad,Married-civ-spouse,?,Not-in-family,White,Female,35
20438,23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
20439,17,Private,12th,Never-married,Other-service,Own-child,White,Female,25
20440,63,Private,Preschool,Married-civ-spouse,Prof-specialty,Husband,Other,Male,30
20441,44,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,55
