,Problem1
5795,0
5796,1
5797,0
5798,1
5799,1
5800,0
5801,1
5802,0
5803,1
5804,1
5805,0
5806,0
5807,0
5808,0
5809,1
5810,1
5811,1
5812,1
5813,1
5814,0
5815,0
5816,0
5817,1
5818,1
5819,0
5820,0
5821,1
5822,1
5823,1
5824,0
5825,0
5826,0
5827,0
5828,1
5829,0
5830,1
5831,0
5832,0
5833,1
5834,1
5835,0
5836,0
5837,0
5838,0
5839,1
5840,0
5841,1
5842,0
5843,0
5844,0
5845,1
5846,0
5847,1
5848,1
5849,0
5850,0
5851,1
5852,0
5853,1
5854,0
5855,1
5856,0
5857,1
5858,0
5859,0
5860,1
5861,1
5862,1
5863,0
5864,0
5865,1
5866,0
5867,1
5868,0
5869,1
5870,1
5871,1
5872,0
5873,1
5874,0
5875,1
5876,1
5877,0
5878,1
5879,0
5880,1
5881,1
5882,1
5883,0
5884,1
5885,0
5886,1
5887,0
5888,1
5889,1
5890,0
5891,0
5892,1
5893,1
5894,0
5895,0
5896,1
5897,0
5898,0
5899,0
5900,0
5901,0
5902,1
5903,1
5904,1
5905,1
5906,1
5907,0
5908,0
5909,0
5910,1
5911,0
5912,0
5913,0
5914,1
5915,0
5916,1
5917,0
5918,0
5919,0
5920,1
5921,1
5922,1
5923,1
5924,1
5925,0
5926,0
5927,1
5928,0
5929,0
5930,1
5931,1
5932,0
5933,0
5934,0
5935,1
5936,0
5937,1
5938,0
5939,1
5940,1
5941,0
5942,1
5943,0
5944,1
5945,0
5946,1
5947,0
5948,0
5949,1
5950,0
5951,1
5952,1
5953,0
5954,1
5955,0
5956,0
5957,0
5958,1
5959,0
5960,1
5961,1
5962,0
5963,1
5964,1
5965,0
5966,0
5967,1
5968,1
5969,1
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,1
5981,1
5982,1
5983,1
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,1
5992,0
5993,0
5994,0
5995,0
5996,1
5997,0
5998,1
5999,1
6000,0
6001,1
6002,0
6003,0
6004,1
6005,0
6006,1
6007,1
6008,0
6009,1
6010,1
6011,0
6012,1
6013,0
6014,0
6015,0
6016,1
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,1
6024,0
6025,1
6026,0
6027,0
6028,0
6029,1
6030,0
6031,1
6032,0
6033,1
6034,1
6035,0
6036,0
6037,1
6038,0
6039,0
6040,0
6041,1
6042,1
6043,1
6044,0
6045,1
6046,1
6047,1
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,1
6055,0
6056,1
6057,1
6058,0
6059,0
6060,0
6061,0
6062,1
6063,0
6064,0
6065,1
6066,1
6067,0
6068,1
6069,0
6070,0
6071,0
6072,1
6073,0
6074,0
6075,1
6076,1
6077,0
6078,0
6079,1
6080,1
6081,0
6082,0
6083,0
6084,1
6085,1
6086,1
6087,0
6088,1
6089,1
6090,1
6091,0
6092,1
6093,0
6094,0
6095,1
6096,1
6097,0
6098,1
6099,1
6100,0
6101,1
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,1
6109,1
6110,0
6111,0
6112,0
6113,1
6114,1
6115,1
6116,0
6117,1
6118,0
6119,0
6120,0
6121,1
6122,1
6123,1
6124,1
6125,1
6126,0
6127,1
6128,1
6129,0
6130,1
6131,0
6132,1
6133,1
6134,1
6135,0
6136,1
6137,1
6138,1
6139,0
6140,1
6141,0
6142,0
6143,0
6144,1
6145,0
6146,1
6147,0
6148,0
6149,0
6150,0
6151,0
6152,1
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,1
6162,0
6163,0
6164,1
6165,1
6166,0
6167,0
6168,1
6169,0
6170,1
6171,0
6172,1
6173,1
6174,0
6175,0
6176,0
6177,1
6178,1
6179,0
6180,0
6181,0
6182,0
6183,1
6184,1
6185,1
6186,1
6187,0
6188,1
6189,1
6190,0
6191,1
6192,1
6193,1
6194,1
6195,1
6196,0
6197,0
6198,0
6199,1
6200,1
6201,1
6202,1
6203,1
6204,0
6205,0
6206,1
6207,1
6208,1
6209,0
6210,1
6211,1
6212,0
6213,0
6214,1
6215,1
6216,1
6217,1
6218,1
6219,0
6220,0
6221,1
6222,0
6223,0
6224,1
6225,0
6226,0
6227,1
6228,0
6229,1
6230,0
6231,1
6232,0
6233,1
6234,1
6235,0
6236,0
6237,0
6238,0
6239,1
6240,0
6241,1
6242,0
6243,1
6244,0
6245,1
6246,0
6247,0
6248,1
6249,0
6250,1
6251,0
6252,0
6253,0
6254,1
6255,1
6256,0
6257,1
6258,1
6259,0
6260,1
6261,0
6262,0
6263,1
6264,0
6265,0
6266,0
6267,1
6268,0
6269,1
6270,1
6271,1
6272,1
6273,1
6274,0
6275,1
6276,0
6277,0
6278,0
6279,1
6280,1
6281,1
6282,1
6283,1
6284,1
6285,0
6286,0
6287,1
6288,0
6289,1
6290,0
6291,0
6292,0
6293,1
6294,0
6295,1
6296,1
6297,1
6298,0
6299,0
6300,0
6301,1
6302,0
6303,0
6304,1
6305,1
6306,0
6307,1
6308,0
6309,1
6310,1
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,1
6318,1
6319,0
6320,1
6321,1
6322,1
6323,0
6324,0
6325,0
6326,1
6327,1
6328,1
6329,0
6330,1
6331,1
6332,1
6333,1
6334,1
6335,0
6336,0
6337,1
6338,1
6339,1
6340,1
6341,0
6342,1
6343,0
6344,0
6345,0
6346,1
6347,0
6348,1
6349,1
6350,0
6351,0
6352,0
6353,0
6354,1
6355,1
6356,1
6357,1
6358,0
6359,0
6360,0
6361,0
6362,1
6363,0
6364,0
6365,1
6366,0
6367,1
6368,0
6369,1
6370,1
6371,1
6372,0
6373,1
6374,0
6375,1
6376,1
6377,1
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,1
6385,0
6386,1
6387,1
6388,0
6389,0
6390,1
6391,0
6392,0
6393,1
6394,1
6395,0
6396,0
6397,0
6398,1
6399,0
6400,0
6401,0
6402,1
6403,1
6404,0
6405,0
6406,0
6407,0
6408,0
6409,1
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6416,1
6417,1
6418,1
6419,0
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,1
6431,1
6432,1
6433,0
6434,0
6435,1
6436,0
6437,1
6438,0
6439,1
6440,0
6441,1
6442,0
6443,0
6444,1
6445,0
6446,1
6447,1
6448,1
6449,0
6450,0
6451,0
6452,1
6453,1
6454,1
6455,1
6456,0
6457,0
6458,0
6459,1
6460,0
6461,0
6462,0
6463,0
6464,1
6465,1
6466,1
6467,0
6468,1
6469,0
6470,1
6471,1
6472,1
6473,0
6474,0
6475,1
6476,0
6477,1
6478,0
6479,0
6480,0
6481,0
6482,0
6483,1
6484,0
6485,0
6486,0
6487,1
6488,1
6489,1
6490,1
6491,1
6492,0
6493,1
6494,0
6495,1
6496,0
6497,0
6498,0
6499,1
6500,1
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,1
6509,0
6510,0
6511,0
6512,0
6513,0
6514,1
6515,1
6516,1
6517,1
6518,0
6519,1
6520,0
6521,1
6522,0
6523,0
6524,1
6525,0
6526,0
6527,1
6528,0
6529,0
6530,0
6531,1
6532,1
6533,1
6534,1
6535,1
6536,1
6537,0
6538,0
6539,1
6540,0
6541,0
6542,1
6543,1
6544,0
6545,1
6546,1
6547,0
6548,0
6549,0
6550,0
6551,1
6552,1
6553,0
6554,1
6555,0
6556,0
6557,1
6558,1
6559,1
6560,1
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,1
6568,0
6569,0
6570,0
6571,1
6572,0
6573,0
6574,1
6575,0
6576,0
6577,1
6578,1
6579,0
6580,0
6581,0
6582,0
6583,1
6584,0
6585,1
6586,1
6587,1
6588,1
6589,1
6590,0
6591,1
6592,0
6593,0
6594,0
6595,1
6596,0
6597,1
6598,0
6599,1
6600,1
6601,1
6602,0
6603,0
6604,0
6605,1
6606,0
6607,1
6608,0
6609,1
6610,0
6611,0
6612,0
6613,1
6614,1
6615,0
6616,1
6617,1
6618,1
6619,0
6620,1
6621,1
6622,1
6623,0
6624,0
6625,1
6626,0
6627,0
6628,0
6629,1
6630,0
6631,0
6632,0
6633,1
6634,0
6635,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,1
6642,1
6643,1
6644,0
6645,0
6646,1
6647,1
6648,0
6649,0
6650,0
6651,1
6652,1
6653,0
6654,1
6655,0
6656,1
6657,1
6658,0
6659,0
6660,1
6661,1
6662,1
6663,1
6664,1
6665,0
6666,0
6667,1
6668,1
6669,0
6670,1
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,1
6678,0
6679,1
6680,0
6681,1
6682,0
6683,0
6684,0
6685,0
6686,0
6687,0
6688,1
6689,1
6690,0
6691,0
6692,0
6693,0
6694,1
6695,0
6696,0
6697,1
6698,1
6699,0
6700,1
6701,0
6702,0
6703,0
6704,1
6705,0
6706,0
6707,0
6708,1
6709,0
6710,1
6711,0
6712,0
6713,1
6714,0
6715,1
6716,0
6717,0
6718,0
6719,1
6720,1
6721,1
6722,0
6723,0
6724,0
6725,1
6726,1
6727,1
6728,0
6729,0
6730,1
6731,1
6732,0
6733,1
6734,0
6735,0
6736,1
6737,1
6738,0
6739,1
6740,0
6741,1
6742,0
6743,1
6744,0
6745,1
6746,1
6747,0
6748,0
6749,1
6750,1
6751,1
6752,1
6753,0
6754,1
6755,1
6756,0
6757,0
6758,0
6759,0
6760,0
6761,0
6762,1
6763,1
6764,0
6765,1
6766,1
6767,0
6768,1
6769,0
6770,1
6771,1
6772,1
6773,0
6774,0
6775,1
6776,0
6777,0
6778,0
6779,0
6780,1
6781,0
6782,0
6783,0
6784,1
6785,0
6786,1
6787,1
6788,1
6789,0
6790,0
6791,0
6792,1
6793,1
6794,0
6795,0
6796,1
6797,1
6798,0
6799,0
6800,0
6801,0
6802,0
6803,0
6804,0
6805,1
6806,0
6807,1
6808,0
6809,0
6810,1
6811,1
6812,0
6813,1
6814,0
6815,1
6816,0
6817,1
6818,1
6819,0
6820,0
6821,1
6822,0
6823,0
6824,1
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,1
6833,0
6834,1
6835,0
6836,1
6837,1
6838,0
6839,0
6840,1
6841,0
6842,0
6843,0
6844,0
6845,0
6846,1
6847,1
6848,1
6849,1
6850,0
6851,1
6852,1
6853,1
6854,1
6855,0
6856,1
6857,1
6858,1
6859,1
6860,0
6861,0
6862,1
6863,1
6864,0
6865,0
6866,1
6867,1
6868,1
6869,0
6870,1
6871,1
6872,1
6873,0
6874,1
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,0
6884,0
6885,1
6886,0
6887,1
6888,0
6889,0
6890,0
6891,1
6892,1
6893,1
6894,0
6895,0
6896,1
6897,0
6898,1
6899,1
6900,0
6901,0
6902,1
6903,1
6904,1
6905,1
6906,1
6907,0
6908,0
6909,0
6910,0
6911,1
6912,0
6913,1
6914,1
6915,1
6916,0
6917,1
6918,1
6919,0
6920,0
6921,0
6922,0
6923,1
6924,0
6925,0
6926,1
6927,0
6928,0
6929,0
6930,0
6931,1
6932,1
6933,0
6934,0
6935,0
6936,0
6937,1
6938,1
6939,1
6940,1
6941,1
6942,1
6943,0
6944,1
6945,1
6946,1
6947,1
6948,1
6949,0
6950,0
6951,0
6952,0
6953,1
6954,1
6955,0
6956,0
6957,1
6958,0
6959,0
6960,0
6961,1
6962,1
6963,0
6964,0
6965,0
6966,0
6967,0
6968,0
6969,0
6970,0
6971,0
6972,0
6973,0
6974,1
6975,0
6976,1
6977,1
6978,0
6979,0
6980,0
6981,1
6982,1
6983,0
6984,0
6985,0
6986,0
6987,1
6988,0
6989,0
6990,1
6991,0
6992,1
6993,1
6994,1
6995,0
6996,1
6997,1
6998,1
6999,0
7000,1
7001,1
7002,1
7003,0
7004,0
7005,0
7006,0
7007,0
7008,1
7009,0
7010,1
7011,1
7012,1
7013,0
7014,1
7015,1
7016,1
7017,1
7018,0
7019,1
7020,0
7021,0
7022,0
7023,0
7024,1
7025,1
7026,1
7027,0
7028,1
7029,0
7030,1
7031,0
7032,1
7033,0
7034,1
7035,0
7036,1
7037,0
7038,0
7039,1
7040,0
7041,1
7042,0
7043,1
7044,0
7045,0
7046,1
7047,0
7048,0
7049,0
7050,0
7051,1
7052,0
7053,0
7054,1
7055,1
7056,0
7057,1
7058,1
7059,1
7060,0
7061,0
7062,0
7063,0
7064,0
7065,1
7066,0
7067,1
7068,1
7069,1
7070,0
7071,0
7072,1
7073,1
7074,0
7075,0
7076,0
7077,0
7078,0
7079,1
7080,0
7081,0
7082,1
7083,1
7084,0
7085,0
7086,0
7087,0
7088,1
7089,1
7090,1
7091,1
7092,1
7093,0
7094,1
7095,1
7096,1
7097,1
7098,0
7099,1
7100,0
7101,1
7102,0
7103,1
7104,1
7105,0
7106,1
7107,1
7108,1
7109,1
7110,1
7111,0
7112,0
7113,1
7114,0
7115,0
7116,0
7117,1
7118,0
7119,1
7120,0
7121,1
7122,0
7123,0
7124,1
7125,1
7126,0
7127,0
7128,1
7129,1
7130,0
7131,1
7132,0
7133,0
7134,1
7135,0
7136,1
7137,1
7138,1
7139,0
7140,0
7141,0
7142,1
7143,1
7144,0
7145,0
7146,0
7147,0
7148,1
7149,1
7150,1
7151,1
7152,0
7153,1
7154,1
7155,1
7156,0
7157,0
7158,1
7159,0
7160,1
7161,1
7162,1
7163,1
7164,1
7165,1
7166,0
7167,1
7168,0
7169,0
7170,0
7171,1
7172,1
7173,1
7174,0
7175,0
7176,0
7177,1
7178,0
7179,0
7180,1
7181,0
7182,1
7183,0
7184,1
7185,0
7186,0
7187,1
7188,1
7189,0
7190,1
7191,1
7192,0
7193,0
7194,0
7195,1
7196,0
7197,1
7198,0
7199,1
7200,1
7201,1
7202,1
7203,1
7204,0
7205,1
7206,0
7207,0
7208,0
7209,1
7210,0
7211,1
7212,0
7213,1
7214,1
7215,1
7216,0
7217,1
7218,0
7219,1
7220,0
7221,1
7222,0
7223,0
7224,0
7225,1
7226,0
7227,1
7228,1
7229,1
7230,0
7231,0
7232,0
7233,1
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,1
7241,0
7242,1
7243,0
7244,1
7245,0
7246,1
7247,1
7248,0
7249,0
7250,0
7251,0
7252,1
7253,1
7254,0
7255,1
7256,0
7257,1
7258,0
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,0
7270,1
7271,1
7272,0
7273,1
7274,1
7275,1
7276,0
7277,0
7278,1
7279,1
7280,0
7281,0
7282,0
7283,0
7284,1
7285,0
7286,0
7287,0
7288,0
7289,1
7290,1
7291,1
7292,0
7293,0
7294,1
7295,0
7296,1
7297,1
7298,0
7299,1
7300,0
7301,1
7302,0
7303,1
7304,0
7305,1
7306,0
7307,1
7308,0
7309,0
7310,1
7311,1
7312,0
7313,0
7314,0
7315,1
7316,0
7317,0
7318,0
7319,0
7320,1
7321,0
7322,0
7323,0
7324,1
7325,0
7326,0
7327,1
7328,0
7329,1
7330,0
7331,0
7332,0
7333,0
7334,1
7335,1
7336,1
7337,0
7338,1
7339,0
7340,0
7341,1
7342,1
7343,0
7344,1
7345,0
7346,1
7347,1
7348,1
7349,0
7350,0
7351,0
7352,0
7353,0
7354,1
7355,1
7356,0
7357,0
7358,0
7359,1
7360,1
7361,1
7362,0
7363,1
7364,0
7365,0
7366,1
7367,0
7368,0
7369,0
7370,1
7371,1
7372,1
7373,0
7374,0
7375,0
7376,0
7377,1
7378,0
7379,0
7380,1
7381,1
7382,1
7383,0
7384,0
7385,0
7386,0
7387,1
7388,1
7389,0
7390,0
7391,1
7392,1
7393,0
7394,1
7395,0
7396,1
7397,1
7398,0
7399,1
7400,1
7401,0
7402,0
7403,1
7404,0
7405,0
7406,0
7407,1
7408,0
7409,0
7410,0
7411,1
7412,0
7413,1
7414,1
7415,1
7416,0
7417,0
7418,0
7419,1
7420,0
7421,1
7422,1
7423,1
7424,1
7425,1
7426,0
7427,0
7428,0
7429,0
7430,1
7431,1
7432,1
7433,0
7434,1
7435,1
7436,1
7437,0
7438,0
7439,0
7440,0
7441,1
7442,0
7443,1
7444,1
7445,0
7446,0
7447,0
7448,0
7449,1
7450,0
7451,1
7452,1
7453,0
7454,0
7455,1
7456,0
7457,1
7458,1
7459,0
7460,1
7461,0
7462,1
7463,0
7464,0
7465,0
7466,1
7467,1
7468,0
7469,0
7470,1
7471,1
7472,0
7473,0
7474,1
7475,1
7476,0
7477,1
7478,1
7479,0
7480,0
7481,0
7482,0
7483,1
7484,0
7485,0
7486,1
7487,1
7488,0
7489,1
7490,0
7491,0
7492,1
7493,1
7494,0
7495,0
7496,0
7497,0
7498,0
7499,0
7500,1
7501,1
7502,1
7503,1
7504,0
7505,0
7506,1
7507,0
7508,0
7509,0
7510,1
7511,0
7512,0
7513,0
7514,1
7515,0
7516,0
7517,1
7518,0
7519,1
7520,0
7521,0
7522,0
7523,1
7524,1
7525,0
7526,1
7527,1
7528,0
7529,0
7530,1
7531,0
7532,0
7533,1
7534,0
7535,1
7536,1
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,0
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,1
7552,1
7553,1
7554,1
7555,0
7556,1
7557,0
7558,0
7559,1
7560,0
7561,1
7562,0
7563,1
7564,0
7565,0
7566,1
7567,0
7568,1
7569,1
7570,1
7571,1
7572,0
7573,1
7574,0
7575,0
7576,0
7577,1
7578,0
7579,1
7580,1
7581,0
7582,1
7583,0
7584,0
7585,1
7586,1
7587,0
7588,1
7589,1
7590,0
7591,1
7592,1
7593,1
7594,0
7595,1
7596,0
7597,1
7598,1
7599,1
7600,1
7601,0
7602,1
7603,1
7604,0
7605,1
7606,1
7607,0
7608,0
7609,1
7610,1
7611,1
7612,1
7613,1
7614,0
7615,0
7616,1
7617,0
7618,0
7619,1
7620,0
7621,0
7622,1
7623,0
7624,1
7625,0
7626,0
7627,1
7628,0
7629,1
7630,1
7631,1
7632,1
7633,1
7634,1
7635,1
7636,0
7637,0
7638,0
7639,0
7640,0
7641,1
7642,1
7643,0
7644,0
7645,1
7646,1
7647,1
7648,0
7649,1
7650,0
7651,0
7652,1
7653,0
7654,0
7655,1
7656,0
7657,1
7658,0
7659,0
7660,0
7661,0
7662,0
7663,0
7664,1
7665,0
7666,1
7667,0
7668,1
7669,0
7670,1
7671,0
7672,0
7673,1
7674,0
7675,1
7676,1
7677,1
7678,0
7679,1
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,1
7688,1
7689,1
7690,0
7691,1
7692,0
7693,0
7694,0
7695,1
7696,1
7697,1
7698,0
7699,0
7700,1
7701,0
7702,1
7703,0
7704,0
7705,0
7706,1
7707,0
7708,1
7709,0
7710,0
7711,1
7712,1
7713,1
7714,0
7715,0
7716,0
7717,0
7718,0
7719,0
7720,0
7721,1
7722,1
7723,0
7724,0
7725,1
7726,1
7727,1
7728,0
7729,0
7730,1
7731,0
7732,0
7733,1
7734,1
7735,1
7736,0
7737,0
7738,0
7739,1
7740,1
7741,0
7742,1
7743,1
7744,1
7745,0
7746,1
7747,0
7748,0
7749,1
7750,0
7751,1
7752,0
7753,0
7754,1
7755,0
7756,0
7757,1
7758,0
7759,1
7760,1
7761,0
7762,0
7763,1
7764,0
7765,1
7766,0
7767,0
7768,1
7769,1
7770,1
7771,0
7772,1
7773,1
7774,0
7775,1
7776,1
7777,0
7778,0
7779,1
7780,0
7781,0
7782,0
7783,0
7784,1
7785,0
7786,1
7787,0
7788,0
7789,0
7790,1
7791,0
7792,1
7793,0
7794,1
7795,1
7796,0
7797,0
7798,0
7799,1
7800,0
7801,0
7802,0
7803,1
7804,0
7805,1
7806,0
7807,1
7808,0
7809,1
7810,1
7811,1
7812,0
7813,1
7814,1
7815,0
7816,0
7817,1
7818,0
7819,1
7820,0
7821,0
7822,0
7823,1
7824,0
7825,1
7826,0
7827,0
7828,0
7829,1
7830,0
7831,1
7832,0
7833,1
7834,1
7835,0
7836,0
7837,0
7838,1
7839,1
7840,1
7841,1
7842,0
7843,1
7844,1
7845,0
7846,1
7847,1
7848,0
7849,1
7850,0
7851,0
7852,0
7853,1
7854,1
7855,1
7856,1
7857,1
7858,1
7859,1
7860,0
7861,0
7862,1
7863,1
7864,0
7865,0
7866,0
7867,1
7868,0
7869,0
7870,0
7871,0
7872,1
7873,1
7874,1
7875,0
7876,0
7877,1
7878,0
7879,1
7880,0
7881,1
7882,1
7883,0
7884,1
7885,1
7886,1
7887,0
7888,1
7889,0
7890,1
7891,0
7892,0
7893,1
7894,1
7895,0
7896,0
7897,0
7898,1
7899,1
7900,0
7901,1
7902,1
7903,1
7904,0
7905,0
7906,0
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,1
7915,1
7916,0
7917,0
7918,0
7919,0
7920,1
7921,0
7922,1
7923,0
7924,1
7925,1
7926,0
7927,1
7928,0
7929,1
7930,1
7931,1
7932,1
7933,1
7934,0
7935,1
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,1
7943,1
7944,0
7945,0
7946,1
7947,1
7948,0
7949,0
7950,0
7951,1
7952,0
7953,0
7954,0
7955,1
7956,0
7957,1
7958,0
7959,0
7960,1
7961,0
7962,0
7963,0
7964,0
7965,1
7966,0
7967,1
7968,1
7969,1
7970,1
7971,1
7972,0
7973,0
7974,0
7975,1
7976,0
7977,0
7978,1
7979,0
7980,0
7981,1
7982,0
7983,0
7984,1
7985,1
7986,1
7987,0
7988,0
7989,0
7990,0
7991,0
7992,1
7993,0
7994,0
7995,0
7996,1
7997,0
7998,1
7999,1
8000,0
8001,0
8002,1
8003,0
8004,1
8005,1
8006,0
8007,0
8008,0
8009,1
8010,0
8011,0
8012,1
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,1
8020,1
8021,0
8022,0
8023,0
8024,0
8025,1
8026,1
8027,0
8028,1
8029,0
8030,0
8031,1
8032,0
8033,0
8034,0
8035,1
8036,0
8037,1
8038,1
8039,1
8040,0
8041,0
8042,0
8043,0
8044,0
8045,1
8046,0
8047,0
8048,1
8049,0
8050,0
8051,0
8052,1
8053,0
8054,1
8055,1
8056,1
8057,0
8058,1
8059,1
8060,1
8061,0
8062,0
8063,1
8064,0
8065,1
8066,0
8067,1
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,0
8075,1
8076,1
8077,1
8078,1
8079,1
8080,0
8081,1
8082,0
8083,1
8084,0
8085,0
8086,1
8087,0
8088,1
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,0
8099,0
8100,0
8101,0
8102,1
8103,1
8104,0
8105,1
8106,0
8107,1
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,1
8119,0
8120,0
8121,1
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,1
8138,0
8139,0
8140,1
8141,0
8142,1
8143,1
8144,1
8145,0
8146,1
8147,1
8148,0
8149,1
8150,0
8151,0
8152,0
8153,1
8154,0
8155,1
8156,0
8157,1
8158,1
8159,1
8160,0
8161,0
8162,1
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0
8169,1
8170,0
8171,1
8172,1
8173,1
8174,0
8175,1
8176,1
8177,0
8178,1
8179,1
8180,1
8181,1
8182,1
8183,0
8184,0
8185,1
8186,0
8187,0
8188,0
8189,1
8190,1
8191,1
8192,0
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,1
8200,0
8201,1
8202,1
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,1
8210,1
8211,0
8212,0
8213,0
8214,1
8215,0
8216,1
8217,0
8218,1
8219,0
8220,0
8221,0
8222,0
8223,0
8224,1
8225,1
8226,0
8227,0
8228,1
8229,0
8230,1
8231,1
8232,1
8233,1
8234,1
8235,1
8236,1
8237,0
8238,1
8239,0
8240,0
8241,1
8242,0
8243,1
8244,0
8245,1
8246,0
8247,1
8248,0
8249,1
8250,0
8251,0
8252,0
8253,0
8254,0
8255,1
8256,0
8257,0
8258,0
8259,1
8260,1
8261,1
8262,1
8263,0
8264,0
8265,0
8266,1
8267,0
8268,0
8269,0
8270,0
8271,0
8272,1
8273,1
8274,0
8275,1
8276,0
8277,1
8278,1
8279,0
8280,0
8281,0
8282,0
8283,1
8284,1
8285,1
8286,0
8287,0
8288,1
8289,1
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,0
8297,1
8298,1
8299,1
8300,0
8301,0
8302,0
8303,1
8304,1
8305,0
8306,1
8307,1
8308,0
8309,0
8310,1
8311,0
8312,1
8313,0
8314,1
8315,0
8316,1
8317,0
8318,0
8319,0
8320,0
8321,0
8322,1
8323,0
8324,0
8325,1
8326,1
8327,1
8328,0
8329,0
8330,0
8331,0
8332,1
8333,0
8334,1
8335,0
8336,1
8337,1
8338,0
8339,1
8340,0
8341,0
8342,1
8343,0
8344,1
8345,0
8346,0
8347,0
8348,1
8349,0
8350,0
8351,1
8352,0
8353,0
8354,0
8355,1
8356,0
8357,1
8358,1
8359,1
8360,0
8361,0
8362,0
8363,1
8364,0
8365,0
8366,0
8367,0
8368,1
8369,0
8370,0
8371,0
8372,1
8373,0
8374,0
8375,1
8376,0
8377,0
8378,0
8379,1
8380,0
8381,0
8382,1
8383,1
8384,0
8385,1
8386,0
8387,1
8388,1
8389,0
8390,0
8391,1
8392,0
8393,0
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,1
8401,1
8402,0
8403,0
8404,1
8405,1
8406,0
8407,0
8408,0
8409,0
8410,0
8411,1
8412,1
8413,1
8414,1
8415,1
8416,1
8417,0
8418,0
8419,1
8420,1
8421,0
8422,0
8423,1
8424,1
8425,0
8426,0
8427,1
8428,0
8429,0
8430,1
8431,1
8432,1
8433,1
8434,1
8435,0
8436,0
8437,1
8438,0
8439,0
8440,1
8441,0
8442,0
8443,0
8444,1
8445,1
8446,1
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,1
8457,0
8458,1
8459,1
8460,0
8461,1
8462,0
8463,0
8464,1
8465,1
8466,0
8467,0
8468,1
8469,0
8470,0
8471,1
8472,1
8473,1
8474,0
8475,0
8476,1
8477,1
8478,0
8479,0
8480,1
8481,0
8482,1
8483,0
8484,0
8485,0
8486,1
8487,0
8488,0
8489,1
8490,1
8491,1
8492,1
8493,1
8494,0
8495,1
8496,0
8497,0
8498,1
8499,0
8500,1
8501,1
8502,0
8503,0
8504,1
8505,0
8506,0
8507,0
8508,1
8509,1
8510,0
8511,0
8512,1
8513,0
8514,1
8515,0
8516,1
8517,1
8518,1
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,1
8526,0
8527,0
8528,0
8529,0
8530,0
8531,0
8532,1
8533,1
8534,0
8535,1
8536,0
8537,0
8538,0
8539,1
8540,0
8541,0
8542,0
8543,1
8544,0
8545,0
8546,1
8547,0
8548,0
8549,0
8550,0
8551,1
8552,0
8553,0
8554,0
8555,0
8556,0
8557,0
8558,1
8559,1
8560,1
8561,1
8562,1
8563,0
8564,1
8565,0
8566,0
8567,0
8568,1
8569,1
8570,0
8571,1
8572,0
8573,0
8574,0
8575,1
8576,0
8577,1
8578,0
8579,0
8580,1
8581,1
8582,0
8583,0
8584,1
8585,1
8586,1
8587,0
8588,0
8589,1
8590,0
8591,1
8592,1
