,SeriousDlqin2yrs
67178,1
67179,1
67180,0
67181,0
67182,0
67183,0
67184,0
67185,0
67186,0
67187,0
67191,0
67192,0
67193,0
67194,1
67196,0
67198,0
67199,1
67202,0
67204,0
67205,0
67206,0
67208,0
67211,0
67212,0
67213,0
67214,0
67215,0
67216,0
67217,0
67218,0
67220,0
67222,0
67223,0
67225,0
67226,0
67227,0
67230,0
67233,0
67236,0
67237,0
67238,0
67242,0
67245,0
67246,0
67247,0
67249,0
67250,0
67252,0
67253,0
67257,0
67260,0
67261,0
67262,0
67263,0
67264,0
67266,0
67267,0
67269,0
67271,0
67273,0
67274,1
67275,0
67278,0
67279,0
67280,0
67281,0
67285,0
67286,0
67288,1
67289,1
67290,0
67291,0
67292,0
67293,1
67296,0
67297,0
67298,0
67299,0
67300,0
67301,0
67304,0
67305,0
67306,0
67308,0
67309,0
67312,0
67314,0
67315,0
67316,0
67317,0
67319,0
67320,0
67321,0
67322,0
67323,0
67324,0
67325,0
67328,0
67329,0
67330,0
67331,0
67332,0
67333,0
67335,0
67337,0
67341,0
67342,0
67343,0
67345,0
67346,0
67349,0
67350,0
67351,0
67352,0
67353,1
67354,0
67355,0
67356,0
67357,1
67361,1
67362,0
67363,0
67364,0
67366,0
67368,0
67369,0
67371,0
67374,0
67375,0
67377,0
67380,0
67382,0
67383,0
67386,0
67387,0
67388,1
67391,0
67397,0
67398,0
67399,1
67401,0
67403,0
67404,0
67405,0
67406,0
67407,0
67408,0
67411,0
67414,0
67419,0
67420,0
67421,0
67422,0
67423,0
67424,0
67425,0
67426,0
67427,0
67428,0
67429,0
67434,0
67435,0
67436,0
67438,0
67439,0
67440,0
67441,0
67442,0
67444,1
67446,0
67447,0
67448,0
67449,0
67450,0
67451,0
67452,0
67456,0
67457,0
67458,0
67460,0
67463,0
67464,0
67469,1
67473,0
67474,0
67475,0
67476,0
67477,0
67481,0
67482,0
67484,0
67485,0
67486,0
67489,0
67490,0
67492,0
67494,0
67495,0
67496,0
67497,0
67499,0
67500,0
67504,0
67505,0
67506,0
67509,0
67510,0
67511,0
67512,0
67513,1
67516,0
67517,0
67518,0
67519,0
67521,1
67523,0
67524,0
67525,0
67527,0
67531,0
67532,0
67535,0
67536,0
67538,0
67540,0
67541,0
67542,0
67543,0
67544,0
67546,0
67547,0
67551,0
67552,0
67553,0
67554,0
67557,0
67558,0
67559,0
67560,0
67561,0
67562,0
67563,0
67566,0
67567,0
67569,0
67572,0
67573,0
67574,0
67575,1
67576,0
67578,0
67579,0
67580,0
67583,0
67584,0
67586,0
67587,0
67588,0
67589,0
67593,0
67594,0
67595,1
67596,0
67597,0
67598,0
67599,0
67601,0
67602,0
67603,0
67604,0
67605,0
67606,0
67607,0
67609,0
67610,0
67611,0
67615,0
67616,0
67618,0
67619,0
67621,0
67623,0
67624,0
67625,0
67626,0
67627,0
67628,0
67631,0
67634,0
67636,0
67637,0
67638,0
67639,0
67640,0
67641,1
67642,0
67646,0
67650,0
67651,0
67652,1
67654,0
67655,0
67657,0
67658,0
67659,0
67660,1
67662,0
67666,0
67667,0
67668,0
67670,0
67676,0
67678,0
67681,1
67683,0
67684,0
67685,0
67686,0
67687,0
67688,0
67689,0
67690,0
67695,0
67696,0
67697,0
67698,0
67701,0
67703,0
67704,0
67707,0
67708,0
67709,0
67710,0
67711,0
67713,0
67715,0
67717,0
67719,0
67721,0
67722,0
67723,0
67724,0
67730,0
67732,0
67733,0
67734,0
67736,0
67738,0
67739,0
67740,1
67741,0
67742,0
67743,0
67745,1
67747,1
67748,0
67750,0
67751,0
67753,0
67754,0
67755,0
67758,0
67761,0
67762,0
67763,0
67766,0
67767,0
67768,0
67771,0
67775,0
67777,1
67779,0
67781,0
67782,0
67784,0
67785,0
67789,0
67790,0
67791,0
67792,1
67793,0
67795,0
67798,0
67800,0
67802,0
67804,1
67805,0
67806,0
67807,0
67808,0
67809,0
67810,0
67812,0
67813,0
67814,0
67819,0
67820,0
67821,0
67822,0
67823,0
67824,0
67826,0
67828,0
67831,0
67832,0
67833,0
67835,0
67840,0
67842,0
67843,0
67844,0
67845,0
67848,0
67849,0
67850,0
67852,0
67854,0
67856,0
67857,0
67858,0
67859,0
67862,0
67866,0
67867,0
67869,0
67870,0
67872,0
67873,0
67874,0
67878,0
67879,0
67880,0
67881,0
67882,0
67883,0
67884,0
67886,0
67888,0
67889,0
67890,0
67891,0
67892,0
67893,0
67894,0
67895,0
67896,0
67903,0
67904,0
67905,0
67906,0
67907,0
67909,1
67910,0
67911,0
67912,0
67913,0
67914,0
67915,0
67917,0
67918,0
67920,0
67921,0
67922,0
67926,0
67927,0
67928,0
67929,0
67930,0
67932,0
67933,0
67934,0
67935,0
67937,0
67940,0
67942,0
67944,0
67946,1
67950,0
67951,0
67952,0
67953,0
67954,0
67955,0
67956,0
67958,1
67960,0
67961,1
67967,0
67969,0
67970,0
67972,0
67974,0
67976,0
67978,0
67980,0
67981,0
67982,0
67984,0
67987,0
67989,0
67990,0
67991,0
67992,0
67996,0
67997,1
67999,0
68000,0
68001,0
68002,0
68003,0
68005,0
68006,0
68007,0
68009,0
68010,0
68012,1
68014,0
68016,0
68017,0
68018,1
68019,1
68020,1
68021,0
68022,0
68023,1
68024,0
68026,0
68027,0
68030,0
68031,0
68034,0
68036,0
68039,0
68041,0
68042,0
68043,0
68044,0
68049,0
68050,0
68051,0
68053,0
68054,0
68055,0
68057,0
68058,0
68059,0
68061,0
68062,0
68063,0
68066,0
68067,0
68069,0
68070,0
68072,0
68075,0
68077,0
68080,0
68082,0
68083,0
68084,0
68085,0
68088,0
68091,0
68095,0
68097,0
68098,0
68099,0
68100,0
68101,0
68103,0
68105,0
68106,0
68107,0
68109,0
68110,0
68113,0
68115,0
68116,0
68117,0
68119,0
68122,0
68123,0
68124,0
68126,0
68128,0
68129,0
68130,0
68132,0
68133,0
68134,0
68137,0
68140,0
68141,0
68142,0
68143,0
68144,0
68145,0
68146,0
68148,0
68149,0
68150,0
68152,0
68154,0
68155,0
68156,0
68160,0
68161,0
68162,0
68163,0
68166,0
68167,0
68168,0
68169,0
68171,0
68173,0
68175,0
68176,0
68177,0
68178,0
68180,0
68183,0
68184,0
68185,0
68186,1
68188,0
68190,0
68193,0
68195,0
68196,0
68197,0
68198,0
68200,0
68201,0
68204,0
68205,0
68206,0
68207,0
68208,0
68209,0
68211,0
68213,0
68214,1
68215,0
68216,0
68219,0
68220,1
68222,0
68223,0
68224,0
68226,0
68227,0
68229,0
68230,0
68231,0
68234,0
68235,0
68236,0
68241,0
68243,0
68244,0
68248,0
68249,1
68250,0
68251,0
68252,0
68253,0
68254,0
68255,0
68259,0
68264,0
68265,0
68266,0
68267,0
68268,0
68271,0
68272,0
68273,0
68275,0
68276,0
68278,0
68279,0
68280,0
68282,0
68283,0
68285,0
68287,0
68288,0
68290,0
68292,0
68293,1
68295,0
68296,0
68297,0
68298,0
68299,0
68300,0
68301,0
68303,0
68305,0
68306,0
68310,0
68313,0
68314,0
68315,0
68316,0
68317,0
68318,0
68322,0
68324,0
68325,0
68329,0
68330,0
68334,0
68337,0
68340,0
68341,0
68343,1
68344,0
68345,0
68348,0
68349,1
68350,0
68352,0
68353,0
68354,0
68356,0
68357,0
68358,0
68359,0
68362,0
68366,1
68373,0
68374,0
68375,0
68377,0
68378,0
68379,0
68380,0
68381,0
68382,0
68383,0
68384,0
68385,0
68386,0
68391,0
68393,0
68395,0
68396,0
68397,0
68399,0
68400,0
68401,0
68403,0
68404,0
68406,0
68407,0
68408,0
68410,0
68411,0
68412,0
68413,0
68414,0
68415,0
68416,0
68417,0
68418,0
68420,0
68426,0
68427,0
68430,0
68432,0
68433,0
68434,0
68435,0
68438,0
68440,0
68441,0
68442,0
68447,0
68448,0
68449,0
68450,0
68451,0
68452,0
68454,0
68455,0
68456,0
68458,0
68460,0
68461,0
68462,0
68463,0
68465,1
68466,0
68468,0
68469,0
68471,0
68472,0
68473,0
68475,0
68476,0
68478,0
68481,0
68482,0
68485,0
68486,0
68488,0
68489,0
68490,0
68492,0
68493,0
68494,0
68495,0
68498,0
68499,0
68500,0
68504,0
68505,0
68506,0
68507,0
68508,0
68509,0
68511,0
68512,0
68513,0
68514,0
68515,0
68519,0
68520,0
68521,0
68522,0
68528,0
68530,0
68533,0
68534,0
68536,0
68538,1
68539,0
68541,0
68542,0
68545,0
68546,0
68547,0
68548,0
68549,0
68551,0
68555,0
68556,0
68558,0
68559,0
68560,0
68561,0
68564,0
68566,0
68568,0
68569,0
68570,0
68571,0
68576,0
68577,0
68580,1
68581,0
68582,1
68584,1
68585,0
68586,0
68590,1
68592,0
68593,0
68595,0
68596,0
68600,0
68601,0
68602,0
68604,0
68606,0
68609,1
68611,0
68614,0
68615,0
68618,0
68619,0
68621,0
68623,0
68625,1
68627,0
68629,0
68630,0
68631,0
68632,0
68633,0
68634,0
68636,0
68637,0
68639,0
68640,0
68641,0
68643,0
68646,0
68648,0
68651,0
68652,0
68653,0
68654,1
68655,0
68657,0
68658,1
68659,0
68660,0
68661,0
68662,1
68665,0
68667,0
68668,0
68669,0
68670,0
68673,1
68675,0
68676,0
68677,0
68683,0
68684,1
68686,0
68688,0
68689,0
68690,0
68691,0
68692,1
68693,0
68694,0
68697,0
68699,0
68700,0
68702,0
68703,0
68704,0
68706,0
68710,0
68713,0
68716,0
68717,0
68721,1
68722,1
68723,0
68725,0
68729,0
68730,0
68733,0
68735,1
68736,0
68738,0
68742,0
68743,0
68747,0
68748,1
68750,0
68752,0
68755,0
68756,0
68757,0
68758,0
68760,0
68761,0
68762,0
68769,0
68770,0
68772,0
68774,0
68777,1
68778,0
68779,0
68780,0
68781,0
68783,0
68784,0
68785,0
68787,0
68788,0
68789,0
68791,0
68794,0
68795,0
68796,0
68798,0
68799,0
68800,0
68801,0
68802,0
68803,0
68804,0
68805,0
68809,0
68811,0
68812,0
68814,0
68815,0
68818,0
68821,0
68822,0
68825,0
68828,0
68830,0
68833,0
68834,0
68836,0
68837,1
68838,0
68839,0
68840,1
68841,1
68842,0
68843,0
68845,0
68847,0
68848,0
68849,0
68852,0
68853,0
68854,0
68857,0
68860,0
68861,0
68864,0
68866,0
68867,0
68868,0
68869,0
68870,0
68871,0
68874,0
68876,0
68877,0
68878,0
68883,0
68885,0
68887,0
68888,0
68890,0
68893,0
68894,0
68895,0
68899,0
68900,0
68901,0
68902,0
68907,0
68909,0
68912,0
68913,0
68914,0
68916,0
68917,0
68918,0
68919,0
68920,0
68921,0
68922,0
68924,0
68928,0
68931,0
68934,0
68935,0
68938,0
68939,0
68940,0
68941,0
68942,1
68943,0
68944,0
68945,0
68946,0
68947,0
68949,0
68950,0
68953,0
68956,0
68961,0
68962,0
68963,0
68964,0
68965,0
68966,0
68967,0
68969,0
68974,1
68975,0
68976,0
68979,0
68980,0
68981,0
68983,0
68984,0
68988,0
68989,0
68990,0
68993,0
68994,0
68995,0
68996,0
68997,0
68998,0
68999,0
69001,0
69002,1
69005,0
69007,0
69012,0
69013,0
69014,0
69015,0
69018,0
69020,0
69021,0
69022,0
69023,0
69026,0
69027,0
69029,0
69032,0
69033,0
69034,0
69035,0
69037,0
69039,0
69041,0
69042,0
69043,0
69045,0
69046,1
69047,1
69048,0
69051,1
69052,0
69053,0
69055,0
69058,0
69059,0
69061,0
69063,0
69066,0
69067,0
69068,0
69070,0
69071,0
69072,0
69073,0
69074,1
69077,0
69078,0
69079,0
69080,0
69082,1
69083,0
69084,0
69088,0
69089,0
69090,0
69092,0
69093,0
69094,0
69099,0
69100,0
69101,0
69103,0
69104,0
69105,0
69106,0
69107,0
69108,0
69109,0
69112,0
69113,0
69116,1
69117,0
69118,0
69119,1
69120,0
69122,0
69123,0
69124,0
69125,0
69128,0
69130,0
69131,0
69137,0
69138,1
69139,1
69141,0
69142,1
69144,0
69145,0
69146,0
69147,0
69148,0
69152,0
69153,1
69156,0
69157,0
69158,0
69161,0
69164,0
69165,0
69168,0
69169,0
69170,0
69172,0
69173,0
69174,0
69176,0
69180,0
69183,0
69184,0
69185,0
69186,0
69187,0
69188,0
69189,0
69191,0
69192,0
69193,0
69195,0
69197,0
69198,0
69200,0
69201,0
69202,0
69204,0
69205,0
69206,0
69209,0
69210,0
69213,1
69215,0
69216,0
69217,0
69219,0
69220,0
69221,0
69222,0
69223,0
69224,0
69226,0
69227,0
69229,0
69230,0
69232,0
69234,0
69235,0
69236,0
69237,0
69238,0
69239,0
69241,0
69242,0
69245,0
69247,0
69248,0
69249,0
69250,0
69253,0
69256,0
69261,0
69264,1
69265,0
69266,0
69267,0
69268,0
69269,0
69270,0
69272,0
69273,0
69275,0
69276,0
69280,0
69282,1
69283,0
69285,0
69287,0
69288,0
69290,0
69291,0
69292,0
69293,0
69294,0
69296,0
69298,0
69300,1
69303,0
69305,0
69307,0
69308,0
69309,0
69310,1
69312,0
69313,0
69319,0
69320,0
69321,0
69322,0
69325,0
69326,0
69327,0
69328,0
69333,0
69334,0
69335,0
69336,0
69339,0
69340,0
69341,0
69346,0
69347,0
69348,1
69349,0
69350,0
69351,0
69352,0
69353,0
69356,0
69357,0
69360,0
69361,0
69366,0
69371,0
69373,0
69374,0
69375,0
69376,0
69378,0
69379,0
69383,0
69384,0
69387,1
69388,0
69391,1
69393,0
69394,0
69395,0
69397,1
69399,0
69400,0
69403,0
69404,0
69408,0
69409,0
69410,0
69411,0
69412,0
69415,0
69416,0
69417,0
69418,0
69419,0
69421,0
69424,1
69426,0
69427,0
69429,1
69430,0
69431,0
69432,0
69433,0
69436,0
69438,0
69439,0
69440,0
69443,0
69446,0
69447,0
69451,0
69452,0
69455,0
69456,0
69457,0
69459,0
69463,0
69464,0
69465,0
69466,0
69468,0
69470,1
69471,0
69474,0
69475,1
69476,0
69477,0
69480,0
69485,0
69486,0
69488,0
69490,0
69491,0
69495,0
69496,0
69497,0
69499,0
69500,0
69502,0
69504,0
69505,0
69507,0
69509,0
69512,0
69513,0
69514,0
69517,0
69524,0
69525,1
69528,0
69530,0
69532,0
69533,0
69535,0
69537,0
69538,0
69540,0
69541,0
69547,0
69549,0
69550,0
69551,0
69552,0
69554,0
69556,0
69559,0
69560,0
69562,0
69564,1
69565,0
69567,0
69568,0
69571,0
69574,0
69575,0
69576,1
69578,0
69585,0
69587,0
69591,0
69593,0
69594,1
69596,0
69597,0
69598,0
69599,0
69600,0
69603,0
69604,0
69606,0
69607,0
69608,0
69611,0
69612,0
69613,0
69614,0
69615,0
69616,0
69617,0
69619,0
69620,0
69621,0
69622,1
69624,0
69625,0
69627,0
69628,0
69629,0
69630,0
69632,0
69637,0
69639,0
69640,0
69642,0
69643,0
69645,0
69646,0
69647,0
69649,0
69650,0
69652,0
69653,0
69657,0
69658,0
69659,0
69660,0
69661,0
69662,0
69663,0
69667,0
69668,0
69669,0
69670,0
69672,0
69673,0
69676,0
69678,0
69680,0
69682,0
69684,0
69685,1
69686,0
69687,1
69688,0
69689,0
69691,0
69692,0
69693,0
69694,0
69697,0
69698,0
69699,0
69700,0
69702,0
69703,0
69704,0
69705,0
69707,0
69708,0
69710,0
69711,0
69712,0
69714,0
69715,0
69721,0
69723,0
69725,0
69726,0
69727,0
69728,0
69729,0
69733,0
69736,0
69737,0
69738,0
69740,0
69741,0
69742,0
69744,0
69746,0
69747,0
69748,0
69749,0
69751,0
69752,0
69754,0
69758,0
69759,0
69761,0
69763,1
69764,0
69765,0
69766,0
69767,0
69768,0
69771,0
69776,0
69777,0
69778,0
69779,0
69780,0
69781,1
69783,0
69784,0
69785,1
69789,0
69792,0
69793,0
69794,0
69795,0
69797,0
69798,0
69801,0
69802,0
69803,0
69804,0
69806,0
69807,1
69810,0
69811,0
69812,0
69815,0
69817,0
69818,0
69819,0
69821,0
69822,0
69827,0
69828,0
69829,0
69831,0
69832,0
69833,0
69835,1
69836,0
69837,0
69838,0
69840,0
69842,0
69843,1
69844,0
69847,0
69848,0
69849,0
69851,0
69852,0
69853,0
69856,0
69860,0
69861,0
69862,0
69863,0
69864,0
69866,0
69868,0
69869,0
69870,1
69871,0
69872,0
69874,0
69875,0
69876,0
69877,0
69878,0
69879,0
69880,0
69881,0
69883,0
69887,0
69888,0
69889,0
69890,0
69891,0
69894,0
69895,0
69897,0
69898,0
69899,0
69901,0
69903,0
69904,1
69905,1
69906,0
69909,0
69910,0
69911,0
69915,0
69916,0
69917,0
69919,0
69920,0
69921,0
69923,0
69924,0
69928,0
69929,1
69930,0
69931,0
69933,0
69934,0
69936,0
69937,0
69938,1
69939,0
69940,0
69944,0
69945,0
69947,0
69949,0
69950,0
69951,0
69952,0
69953,1
69954,0
69955,0
69956,0
69958,0
69959,1
69960,0
69961,0
69963,0
69964,0
69968,0
69969,0
69970,0
69971,0
69974,0
69975,0
69976,0
69978,0
69984,0
69985,0
69987,0
69988,0
69989,1
69990,0
69992,1
69994,0
69995,0
69998,0
70000,0
70001,0
70003,0
70005,0
70008,0
70010,0
70011,1
70012,0
70013,0
70015,0
70017,0
70019,0
70021,0
70022,1
70026,0
70027,0
70028,0
70029,0
70030,0
70032,0
70033,0
70034,0
70037,0
70038,1
70039,0
70042,0
70043,0
70044,0
70048,0
70053,0
70054,0
70055,0
70056,0
70059,0
70060,0
70061,0
70063,0
70069,0
70072,0
70073,0
70074,0
70075,0
70076,0
70077,0
70078,0
70079,0
70080,0
70081,0
70082,0
70083,0
70084,0
70087,0
70088,0
70090,0
70091,0
70092,0
70094,0
70095,1
70096,0
70100,0
70101,0
70102,0
70103,0
70104,0
70105,0
70110,0
70111,0
70115,0
70117,0
70119,0
70120,0
70121,0
70123,0
70125,0
70126,0
70127,0
70128,1
70130,0
70132,0
70134,0
70135,0
70136,0
70137,0
70138,0
70140,0
70141,0
70143,0
70146,0
70147,0
70148,0
70150,0
70151,0
70152,1
70156,0
70158,0
70159,1
70160,0
70161,0
70162,0
70163,0
70164,0
70165,0
70166,0
70168,0
70169,0
70172,0
70174,0
70177,0
70178,0
70179,0
70180,0
70181,0
70182,0
70183,0
70185,0
70187,0
70188,1
70189,1
70190,0
70191,1
70193,1
70194,0
70195,0
70196,0
70199,0
70200,0
70203,1
70204,0
70205,0
70208,0
70209,0
70210,0
70215,0
70216,0
70218,0
70219,0
70220,0
70221,0
70223,0
70224,0
70225,0
70228,0
70229,1
70230,0
70231,0
70232,0
70233,0
70234,0
70235,0
70236,0
70239,0
70240,1
70241,0
70243,1
70244,0
70245,0
70246,0
70248,0
70249,0
70251,1
70253,0
70254,1
70257,0
70259,0
70260,1
70261,0
70263,0
70265,0
70266,0
70268,0
70271,0
70273,0
70274,0
70275,0
70279,0
70281,0
70282,0
70283,0
70284,0
70285,0
70289,0
70290,0
70293,0
70296,0
70297,0
70298,0
70299,0
70300,0
70301,0
70302,0
70303,0
70304,0
70305,0
70306,0
70307,0
70308,0
70309,0
70310,0
70311,0
70312,0
70315,0
70317,0
70318,0
70321,0
70322,0
70323,0
70324,0
70325,0
70326,0
70327,0
70328,0
70332,0
70333,0
70334,0
70336,0
70338,0
70339,0
70340,0
70343,0
70344,1
70345,0
70347,0
70348,0
70349,0
70350,0
70352,0
70353,0
70354,0
70355,0
70356,0
70359,0
70361,0
70364,0
70366,0
70367,0
70368,0
70369,0
70370,0
70371,0
70372,0
70377,0
70378,0
70380,0
70382,0
70383,0
70385,0
70386,0
70389,0
70393,0
70395,1
70396,0
70397,0
70404,0
70406,0
70407,0
70408,0
70409,0
70410,0
70411,1
70413,0
70415,0
70419,0
70422,0
70423,0
70425,0
70427,0
70428,0
70429,0
70430,0
70431,0
70432,0
70434,0
70436,0
70439,0
70440,0
70441,0
70442,0
70443,0
70444,0
70445,0
70446,0
70447,0
70448,0
70450,0
70451,0
70452,0
70453,0
70454,0
70455,0
70456,0
70458,0
70460,0
70461,0
70462,0
70463,1
70464,0
70465,0
70469,0
70470,0
70472,0
70473,0
70475,0
70476,1
70477,0
70478,1
70479,0
70480,0
70484,0
70485,0
70488,0
70489,0
70490,0
70492,0
70493,0
70494,0
70495,0
70498,0
70500,0
70501,0
70502,0
70504,0
70510,0
70511,1
70512,0
70515,0
70516,0
70522,0
70524,0
70525,0
70527,0
70528,0
70529,0
70531,0
70532,0
70534,0
70535,0
70537,1
70538,0
70539,1
70540,0
70541,0
70542,0
70543,0
70544,0
70545,0
70546,0
70547,0
70548,0
70549,0
70552,0
70553,0
70554,0
70556,0
70557,0
70558,0
70561,0
70562,0
70563,0
70564,0
70565,0
70566,0
70568,1
70570,0
70572,1
70575,0
70580,0
70582,0
70585,0
70587,0
70588,0
70590,0
70592,0
70593,0
70595,0
70596,0
70597,0
70598,0
70599,0
70600,0
70601,0
70603,0
70607,0
70610,0
70611,1
70613,0
70615,0
70617,0
70620,0
70625,1
70627,1
70628,0
70631,0
70634,0
70635,0
70636,0
70637,0
70638,0
70639,0
70642,0
70644,0
70645,0
70648,0
70649,0
70650,0
70651,0
70653,0
70654,0
70655,0
70657,1
70658,0
70659,1
70661,0
70662,0
70663,0
70664,0
70666,0
70667,1
70668,0
70670,0
70671,0
70672,0
70674,0
70675,1
70676,0
70677,0
70678,0
70679,0
70680,0
70682,0
70683,0
70684,0
70687,0
70688,0
70690,0
70691,0
70692,0
70693,0
70694,0
70695,0
70699,1
70700,0
70701,0
70702,0
70703,0
70704,0
70708,0
70711,0
70712,0
70716,0
70717,0
70720,0
70721,0
70723,0
70724,0
70725,0
70727,1
70728,0
70730,0
70732,1
70733,0
70734,0
70736,0
70738,0
70740,0
70741,0
70742,0
70745,0
70746,0
70747,0
70749,0
70750,0
70751,0
70752,0
70753,0
70754,0
70755,0
70758,0
70759,0
70760,0
70764,0
70766,0
70768,0
70769,0
70770,0
70771,0
70773,0
70776,0
70778,0
70779,0
70780,0
70781,0
70784,0
70786,0
70787,0
70788,0
70791,0
70792,0
70794,0
70797,0
70798,0
70799,0
70800,0
70801,1
70804,0
70806,0
70807,0
70809,0
70812,0
70814,0
70815,0
70818,0
70820,0
70822,0
70823,0
70824,0
70825,0
70826,0
70829,0
70830,0
70831,0
70832,1
70834,0
70835,0
70838,0
70839,0
70840,0
70844,1
70848,0
70851,0
70853,0
70856,0
70857,0
70858,0
70860,0
70862,0
70863,0
70865,0
70866,0
70868,0
70869,0
70870,0
70871,0
70872,0
70875,0
70876,1
70877,0
70878,0
70879,0
70881,0
70885,0
70886,0
70887,0
70888,0
70891,0
70893,0
70895,0
70896,0
70899,0
70900,0
70901,0
70902,0
70904,0
70905,0
70906,0
70908,0
70909,0
70910,0
70911,0
70912,0
70913,0
70916,0
70918,0
70919,0
70921,0
70922,0
70923,0
70924,0
70925,0
70930,0
70931,0
70932,0
70934,0
70935,0
70936,0
70938,0
70939,0
70940,0
70941,0
70942,0
70946,0
70947,0
70949,0
70950,0
70951,1
70953,1
70954,0
70955,0
70956,0
70958,0
70960,0
70961,0
70963,0
70964,1
70965,1
70967,0
70968,0
70971,0
70972,0
70973,0
70974,0
70975,0
70976,0
70977,0
70979,0
70980,0
70987,0
70989,0
70990,0
70994,0
70995,0
70996,0
70997,0
70998,0
70999,1
71000,0
71002,0
71005,0
71006,0
71007,0
71008,0
71011,1
71015,0
71016,0
71017,0
71020,0
71021,0
71022,0
71023,0
71025,0
71026,0
71027,0
71028,0
71029,1
71030,0
71031,0
71032,0
71033,0
71034,0
71035,0
71036,0
71037,0
71038,0
71040,0
71041,0
71042,0
71043,0
71045,0
71046,0
71047,0
71048,0
71049,0
71051,0
71052,0
71053,0
71057,1
71059,0
71060,0
71061,0
71062,0
71064,0
71065,0
71067,0
71069,0
71072,0
71073,0
71075,0
71076,0
71080,0
71081,0
71084,0
71086,0
71087,1
71088,0
71089,0
71095,0
71097,0
71098,0
71099,0
71102,0
71103,0
71104,0
71105,0
71106,1
71107,0
71108,0
71110,0
71111,1
71115,0
71117,0
71118,1
71119,0
71122,0
71123,0
71125,0
71126,0
71127,0
71128,0
71129,0
71130,0
71131,0
71132,0
71134,0
71136,0
71137,0
71141,0
71142,0
71144,0
71149,0
71152,0
71153,0
71154,0
71156,0
71157,1
71159,0
71160,0
71161,0
71162,0
71163,0
71164,0
71166,0
71168,0
71169,0
71171,0
71172,0
71173,0
71174,0
71176,0
71177,0
71181,0
71182,0
71184,0
71185,0
71187,0
71188,0
71189,0
71191,0
71192,0
71195,0
71196,0
71200,0
71201,0
71202,0
71204,0
71206,0
71212,0
71213,0
71214,0
71217,0
71219,0
71223,1
71224,0
71226,0
71228,0
71229,0
71230,0
71234,0
71235,0
71237,0
71238,0
71239,0
71240,0
71241,0
71244,1
71246,0
71247,0
71248,0
71249,0
71250,0
71251,0
71252,0
71253,0
71255,0
71257,0
71258,0
71259,0
71260,0
71261,0
71262,0
71263,0
71265,0
71266,0
71267,0
71271,0
71272,0
71273,0
71275,1
71277,0
71278,1
71279,1
71280,1
71281,0
71282,0
71287,0
71289,0
71293,0
71294,0
71297,0
71298,0
71299,0
71300,0
71301,0
71302,0
71303,0
71305,0
71307,0
71308,0
71309,0
71311,0
71312,0
71313,0
71314,0
71316,0
71317,0
71319,0
71321,0
71322,0
71323,0
71324,0
71325,0
71326,0
71327,0
71329,0
71330,0
71331,1
71332,0
71333,0
71335,0
71339,0
71340,0
71341,0
71342,1
71346,0
71347,0
71348,0
71349,0
71351,0
71353,0
71354,0
71356,1
71357,0
71358,0
71359,0
71360,0
71362,0
71364,0
71365,0
71366,0
71367,0
71368,0
71373,0
71374,0
71375,1
71379,0
71380,0
71381,1
71385,0
71386,0
71387,0
71390,0
71391,0
71392,0
71393,0
71394,0
71396,0
71397,0
71398,0
71399,0
71402,0
71403,0
71404,0
71405,0
71407,0
71408,0
71410,0
71413,0
71414,0
71416,0
71417,0
71418,0
71419,0
71421,0
71422,0
71423,0
71425,0
71426,0
71428,0
71430,0
71431,0
71432,0
71433,0
71435,0
71436,0
71437,0
71438,0
71439,0
71440,0
71441,0
71442,0
71443,0
71444,0
71445,0
71448,0
71449,0
71450,1
71451,0
71452,0
71454,0
71457,0
71459,0
71461,0
71462,0
71464,0
71466,0
71468,0
71469,0
71471,0
71473,0
71475,0
71476,0
71477,0
71478,0
71479,0
71480,0
71481,0
71482,1
71483,0
71484,0
71485,0
71487,0
71488,0
71489,0
71490,0
71491,0
71494,1
71496,0
71503,0
71504,0
71505,0
71506,1
71507,0
71508,0
71509,0
71511,0
71512,0
71513,0
71514,0
71515,1
71519,0
71520,0
71521,0
71522,0
71524,0
71525,0
71526,0
71527,0
71529,0
71531,0
71532,0
71533,0
71534,0
71536,0
71537,0
71538,0
71539,0
71540,0
71544,0
71547,0
71551,0
71555,0
71556,0
71557,0
71558,0
71560,0
71561,0
71563,0
71564,0
71565,1
71566,0
71567,0
71568,0
71570,0
71572,0
71574,0
71575,0
71579,0
71580,0
71581,0
71582,0
71583,0
71586,0
71587,0
71589,0
71590,0
71592,0
71593,0
71594,0
71596,0
71597,0
71598,0
71600,0
71601,0
71603,0
71604,0
71605,0
71606,0
71609,0
71611,0
71613,0
71615,0
71617,0
71619,0
71620,0
71622,0
71626,0
71629,0
71630,0
71632,0
71634,0
71635,0
71636,0
71637,0
71639,0
71640,0
71643,0
71644,0
71645,0
71648,0
71649,1
71651,1
71652,0
71653,0
71654,0
71655,0
71657,0
71658,0
71659,0
71661,0
71663,0
71665,0
71666,0
71667,0
71669,0
71670,0
71672,0
71673,0
71675,0
71677,0
71678,0
71682,0
71683,0
71684,0
71685,1
71687,0
71689,0
71691,0
71692,0
71694,0
71695,0
71696,0
71697,0
71699,0
71700,1
71701,0
71702,0
71703,0
71704,0
71707,0
71708,0
71710,0
71711,0
71713,1
71714,0
71715,0
71716,0
71717,1
71719,0
71720,0
71723,0
71724,0
71726,0
71728,0
71730,0
71731,0
71732,0
71733,0
71734,1
71735,1
71741,0
