,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
27628,44,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
27629,55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,25
27630,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
27631,18,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,20
27632,24,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,30
27633,32,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,56
27634,24,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,20
27636,27,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
27637,39,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40
27638,26,Local-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,40
27640,38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,65
27641,41,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,75
27642,73,?,Bachelors,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,5
27643,32,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50
27644,56,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
27645,59,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27646,44,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60
27647,35,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,40
27648,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40
27649,30,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,50
27650,23,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
27651,43,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,43
27652,61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27653,38,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,35
27654,68,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,16
27655,41,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,50
27656,42,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,40
27657,48,?,9th,Separated,?,Not-in-family,Amer-Indian-Eskimo,Female,20
27658,19,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
27660,40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,50
27661,32,Private,Bachelors,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,40
27663,44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
27664,23,Private,Bachelors,Never-married,Sales,Own-child,White,Female,30
27665,30,?,11th,Married-civ-spouse,?,Husband,White,Male,35
27667,24,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
27669,17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,12
27670,61,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45
27671,30,Local-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40
27672,45,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,40
27673,22,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,40
27675,39,Private,Assoc-acdm,Widowed,Adm-clerical,Unmarried,White,Female,45
27676,39,?,HS-grad,Married-civ-spouse,?,Husband,Black,Male,40
27677,34,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,40
27678,52,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27679,24,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,40
27680,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
27681,19,Private,11th,Never-married,Machine-op-inspct,Own-child,White,Male,40
27682,24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,30
27683,25,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,43
27685,27,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40
27687,54,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Black,Male,38
27690,36,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,25
27691,57,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,50
27693,17,Private,10th,Never-married,Other-service,Own-child,White,Male,20
27694,30,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27695,41,Private,10th,Never-married,Sales,Own-child,White,Female,40
27696,26,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
27697,61,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,48
27698,50,?,Some-college,Divorced,?,Unmarried,White,Male,40
27699,24,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,45
27700,44,Private,11th,Never-married,Other-service,Not-in-family,White,Female,40
27704,34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,70
27705,38,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,40
27707,17,?,10th,Never-married,?,Own-child,Black,Male,20
27708,48,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
27709,38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
27710,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
27711,55,State-gov,Assoc-voc,Widowed,Prof-specialty,Unmarried,White,Female,40
27712,41,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Other-relative,White,Male,20
27713,45,Private,5th-6th,Never-married,Machine-op-inspct,Own-child,White,Female,35
27714,49,Private,7th-8th,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,45
27715,19,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,20
27716,39,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
27717,43,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,45
27718,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,65
27720,30,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Black,Female,25
27721,61,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,70
27722,48,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27724,57,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
27726,24,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,48
27727,41,Private,12th,Divorced,Transport-moving,Not-in-family,White,Male,84
27729,34,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,15
27730,22,?,9th,Never-married,?,Unmarried,Black,Female,36
27731,47,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,43
27732,50,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
27735,31,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
27736,44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,45
27737,34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,38
27738,52,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40
27740,31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27741,68,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,20
27743,42,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,35
27744,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35
27745,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,35
27746,38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,30
27747,72,Without-pay,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,55
27749,19,Private,Some-college,Never-married,Sales,Own-child,White,Male,30
27751,30,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27752,52,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,Female,40
27753,29,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45
27755,29,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,45
27756,24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,20
27757,46,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
27758,44,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
27759,17,Private,10th,Never-married,Sales,Own-child,Black,Female,15
27760,35,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,35
27762,36,Private,9th,Never-married,Handlers-cleaners,Own-child,White,Male,40
27763,24,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60
27764,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,99
27765,19,Private,11th,Never-married,Sales,Not-in-family,White,Female,40
27766,30,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
27767,36,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40
27768,27,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,45
27769,27,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27772,37,Private,Masters,Never-married,Exec-managerial,Not-in-family,Black,Female,40
27773,17,Private,11th,Never-married,Sales,Own-child,White,Male,30
27774,19,?,Some-college,Never-married,?,Own-child,White,Male,40
27775,57,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,Black,Male,50
27776,54,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,30
27777,21,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40
27778,43,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,White,Male,40
27779,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27781,31,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
27782,41,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,38
27783,20,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,40
27784,28,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,15
27785,62,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,35
27786,41,Private,12th,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40
27787,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
27788,53,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,30
27789,28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
27790,23,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,30
27793,50,Private,10th,Separated,Adm-clerical,Unmarried,White,Female,40
27794,19,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,45
27795,84,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,Black,Male,10
27798,44,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,42
27799,32,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,60
27800,25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,35
27801,47,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
27802,19,Private,Some-college,Never-married,Sales,Own-child,White,Female,15
27803,37,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,17
27804,28,Private,HS-grad,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,40
27805,34,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
27806,32,Self-emp-not-inc,Some-college,Divorced,Other-service,Not-in-family,White,Female,35
27807,24,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,30
27809,30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,99
27810,56,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27811,30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
27813,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,68
27814,28,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45
27816,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27817,23,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,40
27818,32,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,55
27819,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27820,71,Private,5th-6th,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,75
27821,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27822,20,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40
27823,53,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
27824,42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,45
27825,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,56
27826,26,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
27827,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,16
27828,37,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,40
27829,36,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
27830,25,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,40
27831,54,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,43
27833,29,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
27834,20,State-gov,Some-college,Never-married,Craft-repair,Own-child,White,Male,38
27835,32,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,50
27837,59,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27838,56,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27839,40,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,84
27841,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
27842,24,Private,Some-college,Never-married,Sales,Own-child,White,Female,20
27844,61,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40
27845,36,Private,1st-4th,Never-married,Farming-fishing,Not-in-family,White,Male,40
27846,20,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,20
27847,36,Private,HS-grad,Never-married,Sales,Own-child,White,Female,40
27848,45,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40
27849,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
27851,34,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40
27853,42,?,9th,Never-married,?,Own-child,Black,Male,35
27854,23,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,25
27855,46,Federal-gov,Prof-school,Separated,Prof-specialty,Unmarried,White,Female,40
27856,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,70
27857,40,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Female,40
27858,55,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,40
27859,47,Private,Masters,Separated,Tech-support,Not-in-family,White,Male,40
27861,55,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
27862,47,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
27863,54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,52
27864,32,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,60
27865,38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27866,61,Self-emp-not-inc,Some-college,Widowed,Machine-op-inspct,Not-in-family,White,Female,40
27867,62,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
27868,29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27869,26,Private,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Female,32
27870,19,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,50
27871,40,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27872,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
27873,42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45
27874,55,Private,Masters,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,40
27875,55,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,35
27877,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27879,28,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40
27880,36,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,40
27881,49,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
27882,41,Private,Some-college,Divorced,Adm-clerical,Own-child,Black,Female,40
27883,60,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
27884,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
27885,36,State-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
27886,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27887,23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
27889,17,Private,11th,Never-married,Sales,Own-child,White,Female,18
27890,33,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,25
27891,50,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,40
27892,38,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27893,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,35
27894,26,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40
27895,21,Private,Some-college,Never-married,Sales,Own-child,White,Female,47
27896,26,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,52
27897,30,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
27898,39,?,Some-college,Divorced,?,Not-in-family,White,Female,20
27899,33,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,40
27900,42,State-gov,Some-college,Divorced,Transport-moving,Unmarried,White,Male,38
27901,28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,50
27902,20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,35
27903,66,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,Black,Female,25
27904,31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,50
27906,39,Federal-gov,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,40
27907,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27908,61,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27909,27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
27913,24,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25
27914,38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
27915,51,?,Some-college,Married-civ-spouse,?,Husband,White,Male,24
27916,29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
27917,45,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,38
27918,59,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,50
27920,23,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
27921,43,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,45
27922,17,Private,11th,Never-married,Sales,Own-child,White,Male,20
27923,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27924,42,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
27925,68,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
27928,61,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
27929,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
27932,39,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40
27933,39,Private,11th,Divorced,Craft-repair,Not-in-family,White,Male,46
27936,27,Private,Bachelors,Divorced,Handlers-cleaners,Own-child,Black,Male,40
27937,21,State-gov,Some-college,Never-married,Other-service,Own-child,Black,Female,12
27938,25,Private,5th-6th,Never-married,Machine-op-inspct,Not-in-family,White,Male,40
27939,51,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50
27940,35,Private,Bachelors,Never-married,Sales,Own-child,Black,Female,40
27942,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
27944,33,?,HS-grad,Divorced,?,Unmarried,White,Female,32
27945,36,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40
27946,33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,35
27947,60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27948,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27951,34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,65
27952,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,32
27953,30,Private,Masters,Married-civ-spouse,Other-service,Husband,White,Male,15
27954,53,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,50
27955,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27956,37,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
27958,31,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40
27959,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
27960,33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,45
27962,23,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,30
27963,65,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
27964,30,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40
27965,51,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,55
27966,30,Local-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40
27967,49,Private,Masters,Divorced,Sales,Not-in-family,White,Male,45
27968,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,30
27969,42,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
27970,62,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,45
27971,67,?,HS-grad,Widowed,?,Not-in-family,White,Male,35
27972,31,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
27973,50,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,20
27974,33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,40
27975,27,Private,Some-college,Never-married,Transport-moving,Other-relative,White,Male,40
27976,31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27977,35,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,40
27978,55,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,6
27979,54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,35
27980,56,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,48
27981,21,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,40
27982,66,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Female,20
27983,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
27985,43,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,45
27986,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55
27987,52,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
27988,59,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
27990,33,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,40
27991,20,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
27992,21,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,35
27994,42,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
27997,35,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,White,Female,30
27998,36,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,40
27999,21,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,45
28000,30,Private,HS-grad,Separated,Farming-fishing,Unmarried,White,Female,14
28001,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
28002,32,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40
28003,21,Private,Some-college,Never-married,Sales,Other-relative,White,Male,64
28004,39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
28005,54,Private,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,43
28006,32,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
28008,42,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
28009,62,?,10th,Widowed,?,Not-in-family,White,Female,30
28010,28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,35
28011,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
28012,35,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40
28013,19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,40
28014,27,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,35
28015,54,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,50
28017,27,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,30
28018,30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,50
28019,35,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,35
28020,66,?,9th,Married-civ-spouse,?,Husband,White,Male,40
28021,19,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,20
28022,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
28024,31,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,40
28025,26,Private,Assoc-voc,Never-married,Sales,Other-relative,Black,Male,65
28026,44,Private,Some-college,Widowed,Sales,Not-in-family,White,Female,25
28027,52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
28028,30,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
28029,32,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,60
28030,19,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
28031,33,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,30
28033,61,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
28034,33,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Female,35
28035,24,Private,Some-college,Never-married,Sales,Own-child,White,Female,35
28038,32,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Female,50
28039,29,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Wife,White,Female,40
28040,61,Private,10th,Divorced,Other-service,Not-in-family,White,Male,24
