,Problem1
5795,0
5796,0
5797,0
5798,0
5799,0
5800,0
5801,0
5802,1
5803,0
5804,0
5805,1
5806,0
5807,0
5808,1
5809,1
5810,1
5811,0
5812,0
5813,1
5814,1
5815,1
5816,1
5817,1
5818,1
5819,0
5820,1
5821,0
5822,0
5823,0
5824,1
5825,0
5826,0
5827,1
5828,1
5829,0
5830,1
5831,0
5832,1
5833,0
5834,1
5835,1
5836,0
5837,1
5838,1
5839,1
5840,1
5841,1
5842,0
5843,1
5844,0
5845,1
5846,1
5847,0
5848,0
5849,0
5850,0
5851,1
5852,0
5853,1
5854,0
5855,0
5856,0
5857,0
5858,1
5859,1
5860,0
5861,0
5862,1
5863,1
5864,1
5865,0
5866,0
5867,1
5868,0
5869,0
5870,0
5871,0
5872,0
5873,1
5874,0
5875,1
5876,0
5877,1
5878,1
5879,0
5880,0
5881,1
5882,1
5883,0
5884,0
5885,0
5886,1
5887,0
5888,0
5889,1
5890,0
5891,1
5892,0
5893,0
5894,0
5895,1
5896,1
5897,1
5898,1
5899,1
5900,0
5901,1
5902,1
5903,1
5904,0
5905,1
5906,0
5907,1
5908,0
5909,1
5910,0
5911,0
5912,0
5913,1
5914,1
5915,0
5916,1
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,0
5925,0
5926,0
5927,1
5928,1
5929,1
5930,0
5931,1
5932,1
5933,1
5934,1
5935,1
5936,1
5937,0
5938,1
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,1
5949,0
5950,0
5951,1
5952,0
5953,1
5954,0
5955,0
5956,0
5957,1
5958,1
5959,0
5960,1
5961,1
5962,0
5963,0
5964,0
5965,0
5966,0
5967,1
5968,1
5969,1
5970,0
5971,0
5972,0
5973,1
5974,0
5975,1
5976,0
5977,0
5978,0
5979,0
5980,1
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,1
5989,0
5990,1
5991,0
5992,1
5993,1
5994,0
5995,1
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,1
6007,0
6008,1
6009,0
6010,0
6011,0
6012,0
6013,1
6014,1
6015,1
6016,0
6017,1
6018,0
6019,1
6020,0
6021,0
6022,0
6023,0
6024,0
6025,1
6026,0
6027,0
6028,1
6029,0
6030,1
6031,0
6032,1
6033,1
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,1
6045,1
6046,0
6047,1
6048,1
6049,0
6050,0
6051,0
6052,1
6053,1
6054,1
6055,1
6056,1
6057,1
6058,0
6059,1
6060,1
6061,1
6062,0
6063,0
6064,0
6065,1
6066,0
6067,1
6068,1
6069,0
6070,0
6071,1
6072,1
6073,1
6074,0
6075,1
6076,1
6077,0
6078,1
6079,1
6080,1
6081,1
6082,0
6083,0
6084,1
6085,0
6086,0
6087,0
6088,0
6089,0
6090,0
6091,1
6092,0
6093,1
6094,0
6095,0
6096,0
6097,1
6098,0
6099,0
6100,1
6101,0
6102,0
6103,1
6104,1
6105,0
6106,1
6107,1
6108,1
6109,1
6110,1
6111,0
6112,1
6113,0
6114,0
6115,1
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,1
6123,1
6124,0
6125,0
6126,0
6127,0
6128,1
6129,0
6130,0
6131,0
6132,1
6133,0
6134,1
6135,0
6136,1
6137,0
6138,1
6139,1
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,1
6147,0
6148,1
6149,1
6150,1
6151,1
6152,0
6153,0
6154,1
6155,1
6156,1
6157,0
6158,1
6159,1
6160,0
6161,1
6162,0
6163,0
6164,0
6165,1
6166,0
6167,1
6168,0
6169,0
6170,1
6171,0
6172,1
6173,1
6174,1
6175,0
6176,1
6177,1
6178,1
6179,1
6180,1
6181,0
6182,0
6183,1
6184,1
6185,1
6186,1
6187,0
6188,0
6189,0
6190,0
6191,1
6192,0
6193,1
6194,0
6195,0
6196,1
6197,1
6198,1
6199,0
6200,1
6201,1
6202,0
6203,1
6204,1
6205,1
6206,0
6207,0
6208,0
6209,1
6210,0
6211,1
6212,1
6213,0
6214,0
6215,0
6216,1
6217,0
6218,1
6219,1
6220,0
6221,1
6222,0
6223,1
6224,0
6225,0
6226,1
6227,1
6228,1
6229,1
6230,0
6231,1
6232,1
6233,0
6234,0
6235,1
6236,1
6237,0
6238,1
6239,1
6240,1
6241,0
6242,1
6243,1
6244,0
6245,0
6246,1
6247,0
6248,1
6249,0
6250,1
6251,1
6252,0
6253,0
6254,1
6255,0
6256,0
6257,1
6258,0
6259,1
6260,0
6261,0
6262,1
6263,1
6264,1
6265,1
6266,0
6267,0
6268,1
6269,1
6270,1
6271,0
6272,0
6273,0
6274,0
6275,0
6276,0
6277,1
6278,0
6279,0
6280,0
6281,1
6282,1
6283,0
6284,1
6285,0
6286,1
6287,0
6288,0
6289,1
6290,0
6291,1
6292,1
6293,0
6294,0
6295,0
6296,0
6297,0
6298,1
6299,1
6300,1
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6309,1
6310,0
6311,1
6312,1
6313,0
6314,0
6315,0
6316,1
6317,1
6318,0
6319,1
6320,1
6321,1
6322,0
6323,1
6324,0
6325,0
6326,0
6327,0
6328,1
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,1
6336,1
6337,1
6338,1
6339,0
6340,1
6341,1
6342,1
6343,1
6344,0
6345,0
6346,0
6347,0
6348,1
6349,1
6350,1
6351,0
6352,0
6353,1
6354,0
6355,1
6356,1
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,1
6365,1
6366,0
6367,1
6368,0
6369,0
6370,0
6371,1
6372,0
6373,1
6374,1
6375,1
6376,0
6377,1
6378,0
6379,0
6380,1
6381,0
6382,0
6383,1
6384,0
6385,0
6386,1
6387,0
6388,1
6389,1
6390,1
6391,1
6392,0
6393,1
6394,1
6395,1
6396,1
6397,1
6398,0
6399,1
6400,0
6401,0
6402,1
6403,1
6404,0
6405,0
6406,1
6407,1
6408,0
6409,0
6410,0
6411,1
6412,1
6413,1
6414,0
6415,1
6416,0
6417,0
6418,1
6419,0
6420,0
6421,1
6422,0
6423,0
6424,1
6425,0
6426,1
6427,1
6428,0
6429,1
6430,0
6431,0
6432,1
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,0
6441,1
6442,0
6443,0
6444,1
6445,1
6446,1
6447,0
6448,1
6449,1
6450,0
6451,1
6452,0
6453,0
6454,1
6455,0
6456,1
6457,1
6458,1
6459,0
6460,1
6461,0
6462,1
6463,1
6464,1
6465,0
6466,1
6467,1
6468,0
6469,0
6470,1
6471,0
6472,0
6473,1
6474,1
6475,0
6476,1
6477,1
6478,1
6479,0
6480,1
6481,1
6482,0
6483,1
6484,1
6485,0
6486,0
6487,0
6488,1
6489,0
6490,1
6491,1
6492,1
6493,0
6494,0
6495,1
6496,0
6497,0
6498,0
6499,1
6500,0
6501,0
6502,0
6503,1
6504,0
6505,0
6506,0
6507,1
6508,0
6509,0
6510,0
6511,0
6512,0
6513,1
6514,0
6515,0
6516,1
6517,0
6518,0
6519,1
6520,1
6521,0
6522,0
6523,0
6524,1
6525,1
6526,0
6527,1
6528,0
6529,1
6530,1
6531,1
6532,1
6533,1
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,1
6543,0
6544,1
6545,0
6546,1
6547,1
6548,1
6549,0
6550,1
6551,1
6552,1
6553,0
6554,1
6555,1
6556,0
6557,0
6558,0
6559,1
6560,0
6561,0
6562,1
6563,0
6564,0
6565,0
6566,1
6567,0
6568,1
6569,1
6570,0
6571,0
6572,0
6573,0
6574,1
6575,1
6576,1
6577,1
6578,1
6579,0
6580,0
6581,1
6582,1
6583,0
6584,1
6585,0
6586,1
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,1
6600,1
6601,0
6602,0
6603,0
6604,0
6605,0
6606,1
6607,0
6608,1
6609,0
6610,0
6611,0
6612,1
6613,0
6614,0
6615,1
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,1
6623,0
6624,0
6625,1
6626,1
6627,0
6628,0
6629,0
6630,1
6631,1
6632,0
6633,1
6634,0
6635,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,1
6646,0
6647,1
6648,1
6649,1
6650,0
6651,1
6652,0
6653,0
6654,0
6655,1
6656,0
6657,0
6658,0
6659,0
6660,1
6661,1
6662,1
6663,0
6664,0
6665,1
6666,0
6667,0
6668,0
6669,1
6670,1
6671,1
6672,0
6673,0
6674,1
6675,1
6676,1
6677,1
6678,1
6679,0
6680,0
6681,0
6682,0
6683,0
6684,0
6685,1
6686,0
6687,0
6688,0
6689,0
6690,1
6691,0
6692,1
6693,0
6694,1
6695,1
6696,1
6697,0
6698,0
6699,0
6700,1
6701,0
6702,1
6703,0
6704,0
6705,1
6706,1
6707,0
6708,1
6709,0
6710,0
6711,0
6712,0
6713,1
6714,0
6715,1
6716,0
6717,0
6718,1
6719,1
6720,0
6721,0
6722,0
6723,0
6724,0
6725,1
6726,0
6727,0
6728,0
6729,0
6730,1
6731,1
6732,1
6733,0
6734,0
6735,0
6736,0
6737,1
6738,1
6739,1
6740,0
6741,0
6742,0
6743,0
6744,1
6745,1
6746,0
6747,0
6748,0
6749,0
6750,0
6751,0
6752,1
6753,0
6754,1
6755,1
6756,0
6757,0
6758,0
6759,0
6760,1
6761,0
6762,1
6763,0
6764,1
6765,1
6766,0
6767,1
6768,1
6769,0
6770,0
6771,0
6772,0
6773,0
6774,1
6775,1
6776,0
6777,0
6778,1
6779,1
6780,0
6781,0
6782,0
6783,0
6784,1
6785,1
6786,0
6787,1
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,1
6796,0
6797,0
6798,0
6799,1
6800,1
6801,0
6802,1
6803,0
6804,0
6805,1
6806,0
6807,1
6808,0
6809,0
6810,1
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,1
6820,0
6821,0
6822,1
6823,0
6824,0
6825,1
6826,0
6827,0
6828,0
6829,0
6830,1
6831,1
6832,1
6833,0
6834,0
6835,1
6836,0
6837,0
6838,0
6839,0
6840,1
6841,0
6842,1
6843,1
6844,0
6845,1
6846,0
6847,0
6848,1
6849,0
6850,0
6851,0
6852,0
6853,1
6854,0
6855,1
6856,0
6857,0
6858,0
6859,1
6860,0
6861,0
6862,1
6863,0
6864,1
6865,0
6866,0
6867,1
6868,0
6869,1
6870,1
6871,0
6872,0
6873,0
6874,0
6875,0
6876,1
6877,1
6878,0
6879,0
6880,0
6881,1
6882,0
6883,0
6884,1
6885,0
6886,1
6887,0
6888,1
6889,1
6890,0
6891,1
6892,0
6893,0
6894,0
6895,1
6896,0
6897,0
6898,0
6899,0
6900,0
6901,1
6902,0
6903,0
6904,0
6905,0
6906,1
6907,0
6908,0
6909,0
6910,1
6911,1
6912,0
6913,1
6914,0
6915,1
6916,0
6917,1
6918,0
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6925,1
6926,0
6927,1
6928,0
6929,1
6930,1
6931,0
6932,0
6933,1
6934,1
6935,0
6936,1
6937,1
6938,0
6939,1
6940,1
6941,1
6942,0
6943,1
6944,1
6945,1
6946,1
6947,1
6948,0
6949,1
6950,1
6951,1
6952,0
6953,0
6954,1
6955,0
6956,0
6957,0
6958,0
6959,1
6960,1
6961,0
6962,1
6963,0
6964,0
6965,1
6966,1
6967,0
6968,1
6969,1
6970,0
6971,1
6972,1
6973,1
6974,0
6975,0
6976,0
6977,1
6978,1
6979,1
6980,0
6981,1
6982,1
6983,0
6984,0
6985,1
6986,0
6987,0
6988,0
6989,1
6990,0
6991,1
6992,0
6993,0
6994,0
6995,1
6996,1
6997,1
6998,0
6999,0
7000,1
7001,0
7002,1
7003,1
7004,0
7005,1
7006,1
7007,0
7008,0
7009,0
7010,0
7011,0
7012,1
7013,1
7014,0
7015,1
7016,1
7017,0
7018,0
7019,1
7020,1
7021,1
7022,1
7023,0
7024,1
7025,0
7026,0
7027,0
7028,0
7029,0
7030,1
7031,1
7032,1
7033,0
7034,1
7035,0
7036,0
7037,0
7038,0
7039,0
7040,1
7041,1
7042,0
7043,1
7044,0
7045,0
7046,0
7047,1
7048,1
7049,1
7050,1
7051,0
7052,0
7053,1
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,1
7062,1
7063,1
7064,1
7065,0
7066,0
7067,0
7068,1
7069,1
7070,0
7071,0
7072,1
7073,1
7074,0
7075,1
7076,0
7077,0
7078,1
7079,0
7080,1
7081,0
7082,1
7083,1
7084,0
7085,0
7086,0
7087,0
7088,0
7089,0
7090,1
7091,0
7092,1
7093,1
7094,0
7095,0
7096,0
7097,1
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,1
7105,1
7106,1
7107,0
7108,1
7109,0
7110,0
7111,0
7112,1
7113,0
7114,0
7115,0
7116,1
7117,0
7118,1
7119,0
7120,1
7121,0
7122,1
7123,1
7124,1
7125,1
7126,1
7127,0
7128,0
7129,0
7130,0
7131,1
7132,1
7133,1
7134,1
7135,0
7136,1
7137,0
7138,1
7139,1
7140,0
7141,0
7142,1
7143,0
7144,1
7145,1
7146,0
7147,1
7148,1
7149,1
7150,0
7151,0
7152,0
7153,0
7154,0
7155,1
7156,0
7157,1
7158,1
7159,1
7160,0
7161,1
7162,0
7163,0
7164,0
7165,1
7166,0
7167,0
7168,0
7169,1
7170,0
7171,1
7172,0
7173,0
7174,1
7175,0
7176,1
7177,1
7178,0
7179,0
7180,1
7181,1
7182,0
7183,0
7184,1
7185,0
7186,1
7187,1
7188,1
7189,0
7190,1
7191,1
7192,0
7193,0
7194,0
7195,1
7196,0
7197,1
7198,1
7199,1
7200,0
7201,1
7202,1
7203,1
7204,0
7205,1
7206,1
7207,0
7208,0
7209,0
7210,1
7211,0
7212,1
7213,1
7214,1
7215,0
7216,0
7217,0
7218,1
7219,0
7220,0
7221,1
7222,0
7223,0
7224,1
7225,0
7226,0
7227,0
7228,0
7229,1
7230,1
7231,0
7232,0
7233,0
7234,0
7235,1
7236,0
7237,1
7238,0
7239,0
7240,0
7241,0
7242,1
7243,0
7244,1
7245,0
7246,0
7247,1
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,1
7256,0
7257,1
7258,1
7259,1
7260,1
7261,0
7262,0
7263,1
7264,1
7265,0
7266,0
7267,1
7268,0
7269,1
7270,1
7271,1
7272,0
7273,0
7274,0
7275,0
7276,1
7277,0
7278,1
7279,1
7280,0
7281,0
7282,0
7283,0
7284,1
7285,1
7286,0
7287,0
7288,1
7289,0
7290,1
7291,0
7292,1
7293,0
7294,1
7295,1
7296,0
7297,0
7298,1
7299,1
7300,1
7301,1
7302,0
7303,0
7304,1
7305,0
7306,1
7307,1
7308,0
7309,0
7310,0
7311,1
7312,0
7313,0
7314,0
7315,1
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,1
7325,0
7326,0
7327,0
7328,0
7329,0
7330,1
7331,0
7332,0
7333,0
7334,1
7335,0
7336,1
7337,1
7338,1
7339,1
7340,0
7341,1
7342,1
7343,0
7344,0
7345,0
7346,0
7347,1
7348,1
7349,1
7350,0
7351,0
7352,1
7353,0
7354,1
7355,0
7356,0
7357,1
7358,0
7359,0
7360,1
7361,0
7362,0
7363,0
7364,0
7365,1
7366,0
7367,1
7368,0
7369,0
7370,0
7371,0
7372,1
7373,1
7374,0
7375,1
7376,0
7377,0
7378,1
7379,0
7380,1
7381,1
7382,0
7383,0
7384,0
7385,0
7386,1
7387,1
7388,1
7389,1
7390,1
7391,0
7392,0
7393,0
7394,1
7395,0
7396,0
7397,1
7398,0
7399,0
7400,1
7401,0
7402,0
7403,1
7404,1
7405,0
7406,0
7407,1
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,1
7416,1
7417,1
7418,0
7419,1
7420,1
7421,0
7422,1
7423,1
7424,0
7425,0
7426,0
7427,1
7428,0
7429,1
7430,1
7431,1
7432,0
7433,1
7434,1
7435,0
7436,1
7437,1
7438,0
7439,0
7440,0
7441,0
7442,0
7443,1
7444,1
7445,0
7446,0
7447,0
7448,0
7449,0
7450,1
7451,0
7452,0
7453,1
7454,1
7455,0
7456,1
7457,1
7458,0
7459,0
7460,0
7461,0
7462,1
7463,1
7464,1
7465,0
7466,0
7467,0
7468,1
7469,0
7470,1
7471,1
7472,1
7473,0
7474,0
7475,0
7476,1
7477,0
7478,0
7479,1
7480,1
7481,1
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,1
7489,0
7490,0
7491,0
7492,1
7493,0
7494,1
7495,0
7496,1
7497,0
7498,0
7499,0
7500,0
7501,0
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,0
7509,1
7510,1
7511,1
7512,1
7513,1
7514,0
7515,0
7516,1
7517,1
7518,0
7519,0
7520,0
7521,0
7522,1
7523,1
7524,0
7525,1
7526,0
7527,0
7528,1
7529,1
7530,1
7531,0
7532,0
7533,0
7534,0
7535,0
7536,1
7537,0
7538,1
7539,0
7540,0
7541,1
7542,0
7543,1
7544,1
7545,1
7546,0
7547,1
7548,1
7549,1
7550,0
7551,1
7552,1
7553,0
7554,0
7555,1
7556,0
7557,1
7558,0
7559,0
7560,0
7561,1
7562,0
7563,0
7564,1
7565,0
7566,1
7567,0
7568,1
7569,0
7570,1
7571,0
7572,0
7573,0
7574,1
7575,0
7576,1
7577,1
7578,0
7579,0
7580,1
7581,1
7582,0
7583,0
7584,1
7585,0
7586,1
7587,0
7588,0
7589,0
7590,0
7591,1
7592,0
7593,0
7594,1
7595,1
7596,1
7597,1
7598,1
7599,0
7600,0
7601,0
7602,1
7603,0
7604,0
7605,0
7606,1
7607,0
7608,0
7609,0
7610,0
7611,1
7612,0
7613,1
7614,0
7615,1
7616,0
7617,0
7618,0
7619,1
7620,0
7621,1
7622,0
7623,0
7624,0
7625,0
7626,0
7627,1
7628,0
7629,0
7630,0
7631,0
7632,1
7633,0
7634,1
7635,0
7636,0
7637,1
7638,0
7639,1
7640,0
7641,0
7642,0
7643,0
7644,1
7645,0
7646,0
7647,0
7648,1
7649,1
7650,1
7651,1
7652,0
7653,0
7654,1
7655,0
7656,0
7657,1
7658,1
7659,1
7660,0
7661,0
7662,1
7663,0
7664,1
7665,0
7666,0
7667,0
7668,0
7669,0
7670,0
7671,1
7672,0
7673,0
7674,1
7675,0
7676,1
7677,0
7678,1
7679,0
7680,0
7681,1
7682,1
7683,1
7684,0
7685,1
7686,1
7687,0
7688,0
7689,0
7690,1
7691,0
7692,1
7693,1
7694,1
7695,0
7696,1
7697,0
7698,0
7699,0
7700,1
7701,0
7702,1
7703,0
7704,0
7705,0
7706,0
7707,1
7708,0
7709,1
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,1
7718,0
7719,0
7720,0
7721,0
7722,0
7723,1
7724,1
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,1
7733,1
7734,0
7735,0
7736,0
7737,0
7738,0
7739,1
7740,0
7741,0
7742,1
7743,1
7744,0
7745,0
7746,0
7747,1
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,1
7755,1
7756,1
7757,0
7758,1
7759,1
7760,0
7761,1
7762,0
7763,1
7764,0
7765,0
7766,1
7767,0
7768,0
7769,1
7770,1
7771,1
7772,0
7773,1
7774,1
7775,1
7776,0
7777,1
7778,0
7779,1
7780,1
7781,0
7782,0
7783,0
7784,0
7785,1
7786,0
7787,0
7788,1
7789,0
7790,0
7791,0
7792,0
7793,1
7794,1
7795,1
7796,1
7797,1
7798,0
7799,0
7800,1
7801,0
7802,1
7803,0
7804,1
7805,0
7806,0
7807,0
7808,0
7809,1
7810,0
7811,1
7812,1
7813,0
7814,0
7815,1
7816,0
7817,0
7818,0
7819,1
7820,0
7821,1
7822,1
7823,0
7824,1
7825,0
7826,1
7827,0
7828,1
7829,1
7830,0
7831,1
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,1
7840,1
7841,0
7842,0
7843,1
7844,1
7845,0
7846,0
7847,1
7848,0
7849,0
7850,0
7851,0
7852,1
7853,0
7854,0
7855,0
7856,0
7857,0
7858,0
7859,1
7860,1
7861,0
7862,0
7863,0
7864,1
7865,1
7866,1
7867,1
7868,1
7869,1
7870,0
7871,1
7872,0
7873,0
7874,0
7875,1
7876,0
7877,1
7878,1
7879,1
7880,0
7881,0
7882,0
7883,1
7884,1
7885,0
7886,0
7887,1
7888,0
7889,0
7890,0
7891,1
7892,0
7893,1
7894,1
7895,0
7896,0
7897,0
7898,1
7899,1
7900,0
7901,1
7902,0
7903,0
7904,1
7905,0
7906,1
7907,0
7908,0
7909,0
7910,0
7911,1
7912,0
7913,1
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,1
7922,1
7923,0
7924,0
7925,1
7926,1
7927,1
7928,0
7929,1
7930,0
7931,0
7932,1
7933,0
7934,1
7935,1
7936,1
7937,0
7938,0
7939,1
7940,0
7941,1
7942,0
7943,1
7944,1
7945,1
7946,0
7947,0
7948,1
7949,1
7950,0
7951,1
7952,0
7953,0
7954,0
7955,0
7956,1
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,1
7966,0
7967,1
7968,1
7969,1
7970,1
7971,1
7972,1
7973,1
7974,0
7975,0
7976,1
7977,1
7978,1
7979,1
7980,0
7981,0
7982,1
7983,1
7984,1
7985,1
7986,0
7987,0
7988,0
7989,0
7990,1
7991,0
7992,1
7993,1
7994,0
7995,0
7996,0
7997,1
7998,0
7999,0
8000,0
8001,1
8002,1
8003,0
8004,0
8005,0
8006,0
8007,1
8008,0
8009,0
8010,1
8011,0
8012,0
8013,0
8014,0
8015,0
8016,1
8017,1
8018,0
8019,0
8020,0
8021,0
8022,1
8023,0
8024,1
8025,1
8026,0
8027,0
8028,0
8029,0
8030,1
8031,0
8032,0
8033,0
8034,1
8035,0
8036,1
8037,0
8038,0
8039,1
8040,1
8041,1
8042,0
8043,0
8044,1
8045,1
8046,0
8047,1
8048,0
8049,0
8050,1
8051,1
8052,1
8053,0
8054,0
8055,1
8056,1
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,1
8064,1
8065,1
8066,0
8067,1
8068,1
8069,0
8070,0
8071,0
8072,0
8073,1
8074,0
8075,0
8076,0
8077,1
8078,1
8079,1
8080,0
8081,0
8082,1
8083,0
8084,1
8085,0
8086,1
8087,1
8088,1
8089,1
8090,1
8091,0
8092,1
8093,0
8094,0
8095,1
8096,0
8097,0
8098,0
8099,1
8100,1
8101,0
8102,0
8103,0
8104,0
8105,1
8106,1
8107,0
8108,1
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,1
8116,1
8117,0
8118,0
8119,1
8120,1
8121,0
8122,0
8123,0
8124,0
8125,0
8126,1
8127,0
8128,0
8129,0
8130,0
8131,0
8132,1
8133,1
8134,1
8135,1
8136,0
8137,0
8138,1
8139,0
8140,1
8141,0
8142,0
8143,0
8144,1
8145,0
8146,1
8147,0
8148,0
8149,0
8150,0
8151,0
8152,1
8153,1
8154,1
8155,1
8156,0
8157,0
8158,1
8159,0
8160,1
8161,0
8162,0
8163,0
8164,0
8165,0
8166,1
8167,1
8168,0
8169,0
8170,0
8171,1
8172,1
8173,0
8174,0
8175,1
8176,0
8177,1
8178,1
8179,0
8180,1
8181,0
8182,0
8183,0
8184,0
8185,0
8186,1
8187,0
8188,1
8189,0
8190,0
8191,1
8192,1
8193,1
8194,1
8195,0
8196,1
8197,0
8198,0
8199,1
8200,0
8201,0
8202,1
8203,0
8204,1
8205,1
8206,1
8207,0
8208,0
8209,0
8210,0
8211,1
8212,1
8213,1
8214,0
8215,1
8216,1
8217,0
8218,1
8219,0
8220,0
8221,0
8222,1
8223,1
8224,1
8225,0
8226,0
8227,0
8228,0
8229,1
8230,1
8231,0
8232,0
8233,1
8234,0
8235,0
8236,0
8237,1
8238,0
8239,0
8240,0
8241,0
8242,0
8243,1
8244,0
8245,1
8246,0
8247,1
8248,0
8249,0
8250,0
8251,0
8252,1
8253,1
8254,1
8255,1
8256,1
8257,0
8258,0
8259,0
8260,1
8261,0
8262,0
8263,1
8264,1
8265,0
8266,1
8267,0
8268,0
8269,0
8270,1
8271,0
8272,1
8273,0
8274,0
8275,0
8276,1
8277,1
8278,1
8279,1
8280,0
8281,1
8282,1
8283,1
8284,0
8285,0
8286,0
8287,1
8288,1
8289,1
8290,1
8291,0
8292,0
8293,0
8294,0
8295,1
8296,1
8297,1
8298,1
8299,0
8300,1
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,1
8308,0
8309,0
8310,1
8311,0
8312,0
8313,0
8314,0
8315,0
8316,0
8317,0
8318,0
8319,1
8320,1
8321,1
8322,0
8323,1
8324,0
8325,0
8326,1
8327,0
8328,1
8329,1
8330,1
8331,1
8332,0
8333,0
8334,1
8335,0
8336,1
8337,0
8338,1
8339,0
8340,0
8341,0
8342,0
8343,0
8344,1
8345,0
8346,1
8347,1
8348,1
8349,1
8350,1
8351,0
8352,0
8353,1
8354,1
8355,1
8356,0
8357,1
8358,0
8359,0
8360,1
8361,0
8362,0
8363,1
8364,0
8365,1
8366,1
8367,1
8368,0
8369,1
8370,0
8371,1
8372,0
8373,1
8374,1
8375,1
8376,0
8377,1
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,1
8386,0
8387,1
8388,0
8389,0
8390,1
8391,1
8392,1
8393,1
8394,0
8395,1
8396,1
8397,0
8398,1
8399,0
8400,1
8401,1
8402,0
8403,1
8404,0
8405,1
8406,0
8407,1
8408,1
8409,1
8410,0
8411,0
8412,1
8413,0
8414,1
8415,0
8416,1
8417,0
8418,1
8419,1
8420,1
8421,1
8422,1
8423,0
8424,1
8425,1
8426,0
8427,1
8428,1
8429,0
8430,0
8431,1
8432,1
8433,0
8434,0
8435,1
8436,1
8437,0
8438,0
8439,0
8440,1
8441,0
8442,0
8443,1
8444,0
8445,0
8446,0
8447,0
8448,1
8449,0
8450,0
8451,0
8452,1
8453,1
8454,1
8455,1
8456,1
8457,0
8458,0
8459,1
8460,1
8461,0
8462,0
8463,0
8464,1
8465,1
8466,0
8467,1
8468,1
8469,0
8470,0
8471,1
8472,0
8473,1
8474,0
8475,0
8476,0
8477,1
8478,0
8479,1
8480,0
8481,0
8482,1
8483,0
8484,0
8485,0
8486,1
8487,0
8488,1
8489,0
8490,0
8491,0
8492,1
8493,0
8494,0
8495,0
8496,0
8497,1
8498,1
8499,1
8500,0
8501,0
8502,1
8503,1
8504,1
8505,0
8506,0
8507,0
8508,1
8509,0
8510,0
8511,1
8512,0
8513,0
8514,0
8515,1
8516,0
8517,0
8518,1
8519,1
8520,0
8521,1
8522,1
8523,0
8524,0
8525,1
8526,0
8527,0
8528,0
8529,1
8530,0
8531,0
8532,0
8533,0
8534,0
8535,0
8536,0
8537,0
8538,0
8539,1
8540,0
8541,0
8542,0
8543,1
8544,0
8545,0
8546,1
8547,1
8548,1
8549,0
8550,0
8551,1
8552,0
8553,1
8554,0
8555,1
8556,1
8557,1
8558,0
8559,0
8560,0
8561,1
8562,0
8563,0
8564,1
8565,0
8566,1
8567,0
8568,1
8569,0
8570,1
8571,1
8572,1
8573,1
8574,1
8575,0
8576,0
8577,0
8578,0
8579,1
8580,1
8581,1
8582,0
8583,0
8584,1
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
