,SeriousDlqin2yrs
96660,0
96662,0
96664,0
96666,0
96667,0
96670,0
96672,0
96675,0
96679,0
96680,0
96685,0
96686,0
96688,0
96690,0
96691,0
96693,0
96697,0
96698,0
96700,0
96701,0
96702,0
96703,0
96704,0
96705,1
96706,0
96708,0
96709,0
96711,1
96713,0
96714,0
96718,0
96720,1
96721,0
96722,0
96732,0
96733,0
96734,0
96735,1
96739,0
96740,0
96741,0
96743,0
96744,0
96745,0
96746,0
96747,0
96748,0
96750,0
96751,0
96752,0
96753,0
96754,0
96764,0
96765,0
96766,0
96767,0
96768,0
96769,0
96770,0
96771,0
96772,0
96773,0
96774,0
96775,0
96776,0
96777,0
96781,0
96782,0
96784,0
96785,0
96790,0
96791,1
96792,0
96794,0
96795,0
96797,0
96798,0
96799,0
96803,0
96804,0
96805,0
96808,0
96810,0
96811,0
96812,0
96813,0
96814,0
96815,0
96817,0
96818,0
96819,0
96822,0
96823,0
96825,1
96826,0
96827,0
96831,0
96832,0
96834,0
96835,0
96837,0
96838,0
96842,0
96843,0
96845,0
96847,0
96849,0
96850,1
96851,0
96852,0
96853,0
96854,1
96855,0
96857,0
96858,0
96859,0
96860,0
96862,0
96863,0
96864,0
96868,0
96869,0
96870,0
96871,0
96874,0
96876,0
96878,0
96879,0
96887,0
96888,1
96889,0
96893,0
96899,0
96901,0
96903,0
96904,0
96905,0
96906,0
96907,0
96908,0
96912,0
96913,0
96914,0
96915,1
96916,0
96918,0
96922,0
96923,0
96925,0
96927,0
96928,0
96929,0
96930,0
96931,0
96932,0
96934,0
96938,0
96943,0
96944,0
96946,0
96948,0
96950,1
96953,0
96954,0
96955,0
96956,0
96957,0
96960,0
96963,0
96966,0
96967,0
96968,0
96969,0
96970,0
96974,0
96976,0
96977,1
96988,0
96989,1
96990,0
96991,0
96993,0
96994,0
96997,0
96998,0
96999,0
97001,0
97005,0
97006,0
97007,0
97008,0
97009,0
97011,0
97014,0
97016,0
97018,0
97019,0
97022,0
97024,1
97025,0
97027,0
97028,0
97029,0
97030,0
97031,1
97032,0
97033,0
97034,0
97038,0
97039,0
97041,0
97043,0
97044,0
97045,0
97046,0
97054,0
97055,0
97056,0
97057,0
97060,1
97062,0
97063,0
97064,0
97065,0
97067,0
97068,0
97069,0
97071,0
97072,0
97073,0
97075,0
97076,0
97077,0
97078,0
97079,1
97080,0
97081,0
97084,0
97085,0
97088,1
97091,0
97092,0
97094,1
97095,1
97096,0
97097,0
97098,0
97099,0
97100,0
97101,1
97102,0
97105,0
97107,1
97108,0
97109,0
97111,0
97113,1
97115,0
97118,0
97119,0
97121,0
97122,0
97124,0
97126,0
97128,0
97129,0
97131,0
97132,0
97133,0
97134,0
97135,0
97136,0
97137,0
97138,0
97139,0
97140,0
97141,0
97143,0
97144,0
97145,0
97147,0
97148,0
97149,0
97150,0
97152,0
97154,0
97156,0
97158,0
97159,0
97160,0
97163,1
97166,0
97173,0
97174,0
97175,0
97176,0
97177,0
97178,0
97179,0
97180,0
97183,0
97184,1
97186,0
97187,0
97188,0
97191,0
97194,0
97195,0
97196,0
97200,0
97201,0
97206,0
97207,0
97209,0
97211,0
97215,0
97216,0
97217,0
97218,0
97219,0
97222,0
97224,0
97226,0
97227,0
97231,0
97234,0
97235,0
97236,0
97237,0
97238,0
97239,0
97246,0
97248,0
97249,0
97251,0
97252,0
97255,0
97256,0
97258,0
97260,0
97264,0
97265,0
97267,0
97269,0
97271,0
97272,0
97273,0
97274,0
97275,0
97277,0
97278,0
97279,0
97280,0
97282,0
97283,0
97285,0
97286,0
97287,0
97289,0
97291,0
97292,0
97293,0
97294,0
97295,0
97296,1
97298,0
97303,0
97305,0
97306,0
97307,0
97308,1
97309,0
97310,0
97312,0
97314,0
97315,0
97316,0
97318,0
97319,0
97320,1
97322,0
97323,0
97324,0
97325,0
97327,1
97328,0
97329,0
97330,0
97331,0
97333,0
97334,0
97336,0
97340,0
97342,0
97343,0
97344,0
97347,0
97349,1
97350,0
97352,0
97353,0
97354,0
97356,0
97357,0
97358,0
97359,0
97360,0
97361,0
97362,0
97363,0
97364,0
97366,0
97367,1
97368,0
97369,0
97372,0
97374,0
97376,0
97379,0
97380,0
97381,1
97383,0
97388,0
97391,0
97392,0
97393,0
97394,0
97395,0
97396,0
97397,0
97398,0
97399,1
97404,1
97406,0
97407,0
97408,0
97409,0
97412,0
97414,0
97415,0
97416,0
97417,0
97418,0
97421,0
97427,0
97429,0
97432,0
97433,0
97435,0
97436,0
97437,0
97438,1
97439,0
97440,0
97441,0
97442,0
97447,0
97448,0
97449,0
97454,0
97456,0
97461,0
97462,0
97467,0
97468,0
97469,0
97470,0
97473,1
97474,0
97475,0
97476,0
97477,0
97478,0
97480,0
97481,0
97483,0
97484,0
97485,0
97486,0
97488,0
97489,1
97490,0
97491,0
97492,0
97493,0
97495,1
97496,0
97497,0
97498,0
97499,0
97500,0
97501,0
97502,0
97503,0
97505,0
97506,1
97507,0
97509,0
97510,0
97514,1
97515,0
97518,0
97519,0
97520,1
97522,0
97525,0
97526,1
97527,0
97528,0
97529,1
97531,0
97533,0
97536,0
97537,0
97538,0
97540,0
97543,0
97544,0
97545,0
97547,0
97548,0
97549,0
97550,0
97551,0
97552,0
97555,1
97556,0
97557,0
97559,0
97560,0
97562,0
97563,0
97565,0
97566,1
97567,0
97568,0
97569,0
97571,0
97573,0
97574,0
97576,0
97577,0
97578,0
97579,0
97581,0
97582,0
97584,0
97586,0
97587,0
97588,0
97589,0
97592,0
97594,0
97595,0
97596,0
97598,0
97600,0
97601,0
97602,0
97603,0
97605,0
97606,0
97607,0
97608,0
97609,0
97610,0
97611,0
97612,1
97613,0
97615,0
97616,0
97617,0
97619,0
97623,0
97624,0
97625,0
97626,0
97627,0
97628,0
97632,0
97633,0
97635,0
97637,0
97638,1
97639,0
97641,0
97642,0
97643,0
97644,0
97645,0
97647,0
97648,0
97649,0
97650,0
97651,1
97652,0
97653,0
97657,0
97660,0
97661,0
97662,0
97665,0
97666,0
97667,0
97673,0
97675,0
97676,0
97678,0
97680,0
97681,0
97682,0
97683,0
97685,0
97687,0
97689,0
97690,0
97691,0
97693,0
97694,0
97695,0
97698,0
97699,0
97703,0
97705,0
97706,0
97707,0
97708,0
97709,0
97712,0
97713,0
97714,0
97716,0
97718,0
97720,0
97721,0
97724,0
97725,0
97726,0
97727,0
97729,0
97731,0
97733,0
97734,0
97736,1
97737,0
97739,0
97740,0
97741,0
97743,0
97744,0
97746,0
97750,0
97752,0
97753,0
97754,0
97755,0
97758,0
97759,0
97761,0
97762,0
97765,0
97766,0
97767,0
97768,0
97769,0
97770,0
97772,0
97774,0
97777,0
97778,0
97779,0
97781,0
97782,0
97783,0
97784,0
97785,0
97786,0
97787,0
97788,0
97790,0
97793,0
97794,1
97795,0
97796,0
97797,0
97801,0
97804,0
97807,0
97808,0
97811,0
97813,1
97814,0
97815,0
97817,0
97818,0
97819,0
97821,0
97822,0
97824,0
97825,0
97826,0
97827,1
97830,0
97831,0
97834,0
97835,0
97836,0
97837,0
97838,0
97839,0
97841,0
97843,0
97844,0
97845,1
97847,0
97850,0
97851,0
97852,0
97853,0
97854,0
97855,0
97856,0
97857,0
97858,0
97859,0
97861,0
97862,0
97864,0
97867,0
97869,0
97870,0
97871,0
97877,0
97883,1
97884,0
97886,0
97887,0
97889,0
97890,0
97893,1
97894,0
97895,0
97896,0
97897,1
97900,0
97901,0
97902,0
97906,0
97907,0
97908,0
97909,0
97910,0
97911,0
97913,0
97915,0
97916,1
97919,0
97920,0
97921,0
97924,1
97926,0
97929,0
97930,0
97931,0
97932,0
97933,0
97934,0
97936,0
97937,0
97938,0
97940,0
97941,0
97942,0
97943,0
97944,0
97945,0
97946,0
97948,0
97949,0
97950,0
97951,0
97955,1
97956,0
97959,0
97960,0
97961,0
97962,0
97964,0
97968,0
97972,0
97974,1
97975,0
97976,0
97977,0
97979,0
97980,1
97986,0
97988,0
97990,0
97992,0
97994,0
97996,0
97997,0
97998,0
98000,0
98001,0
98003,0
98004,0
98006,0
98007,0
98009,0
98010,0
98012,0
98015,0
98017,0
98019,0
98020,0
98021,0
98024,0
98025,0
98026,0
98027,0
98028,0
98030,0
98031,0
98033,0
98035,0
98036,0
98037,0
98039,0
98040,0
98044,0
98046,0
98047,0
98048,1
98049,0
98052,0
98053,0
98057,0
98058,0
98059,1
98060,0
98061,0
98062,0
98064,0
98065,0
98067,0
98070,0
98071,0
98073,0
98075,0
98076,0
98077,0
98079,0
98080,0
98082,0
98085,0
98086,0
98088,0
98089,0
98091,0
98093,0
98094,0
98096,0
98098,0
98099,0
98101,0
98102,0
98103,0
98104,0
98105,0
98106,1
98109,0
98112,0
98113,0
98115,0
98116,0
98120,0
98121,0
98122,0
98126,0
98127,0
98128,0
98130,0
98131,0
98134,0
98139,0
98140,0
98141,0
98142,0
98143,0
98144,0
98145,1
98149,0
98150,0
98151,0
98153,0
98155,0
98156,0
98157,0
98159,0
98160,0
98161,0
98162,0
98163,0
98164,0
98165,1
98166,0
98167,0
98168,0
98169,1
98170,0
98171,0
98173,0
98176,0
98177,0
98178,0
98179,0
98181,0
98182,0
98183,0
98185,0
98187,0
98188,0
98189,0
98190,0
98192,0
98195,0
98196,0
98199,0
98201,0
98202,0
98203,0
98204,0
98205,0
98208,0
98209,0
98211,0
98213,0
98214,0
98216,0
98217,0
98218,0
98221,0
98227,0
98228,0
98229,0
98230,0
98232,0
98233,0
98234,0
98236,1
98237,0
98238,0
98242,0
98244,0
98245,0
98246,0
98250,0
98255,0
98257,0
98260,0
98261,0
98263,0
98264,0
98265,0
98266,0
98268,0
98271,1
98272,0
98273,0
98274,0
98276,0
98277,1
98278,0
98279,0
98280,0
98282,0
98283,0
98286,0
98289,0
98291,0
98295,0
98296,0
98297,0
98298,0
98299,0
98302,0
98305,0
98307,0
98309,0
98313,0
98317,0
98321,0
98322,0
98323,0
98325,0
98330,0
98331,0
98333,0
98334,0
98337,0
98339,0
98340,0
98341,0
98342,0
98343,0
98344,0
98346,0
98347,0
98350,0
98351,0
98352,0
98353,0
98354,0
98358,0
98360,0
98362,1
98364,0
98366,0
98368,0
98371,0
98372,0
98373,0
98374,0
98375,0
98376,0
98377,0
98380,1
98381,0
98382,0
98388,0
98392,0
98393,1
98396,0
98401,0
98402,0
98403,0
98404,0
98408,0
98409,0
98410,0
98412,0
98413,0
98414,0
98415,0
98416,0
98419,0
98421,0
98422,0
98423,0
98425,0
98429,0
98430,0
98431,0
98432,0
98433,0
98434,1
98435,0
98436,0
98439,0
98440,0
98443,0
98444,0
98445,1
98446,0
98447,0
98449,0
98451,0
98452,0
98454,0
98455,0
98458,0
98459,0
98460,0
98461,0
98462,0
98464,0
98466,0
98467,0
98469,0
98470,0
98477,0
98478,0
98479,0
98480,0
98481,0
98483,0
98484,0
98485,0
98488,1
98492,0
98494,0
98495,0
98496,0
98497,1
98499,0
98500,0
98501,0
98503,0
98506,0
98507,0
98511,0
98512,0
98515,0
98518,0
98520,0
98522,0
98523,0
98526,0
98528,0
98530,0
98531,0
98532,0
98533,0
98534,1
98535,0
98536,0
98537,0
98538,0
98540,0
98541,1
98543,0
98544,0
98545,0
98546,0
98548,0
98549,0
98551,0
98554,0
98556,0
98557,1
98558,0
98559,0
98561,0
98562,0
98563,0
98567,0
98568,0
98570,0
98571,0
98572,1
98573,1
98574,0
98576,0
98577,0
98578,0
98579,0
98581,0
98583,1
98584,0
98585,0
98587,0
98588,0
98590,0
98591,0
98593,0
98596,0
98597,0
98601,0
98602,0
98605,0
98606,0
98608,0
98609,0
98612,0
98614,1
98615,1
98616,0
98617,0
98619,0
98623,0
98624,0
98625,0
98626,0
98627,0
98628,0
98630,0
98631,0
98632,0
98637,0
98638,0
98639,0
98640,0
98642,0
98643,0
98644,0
98646,0
98647,0
98648,0
98649,0
98651,0
98652,0
98653,0
98654,0
98655,0
98656,0
98659,0
98660,0
98662,0
98663,0
98664,0
98665,0
98667,0
98669,0
98671,0
98672,0
98675,0
98681,0
98682,0
98683,0
98685,0
98686,0
98687,0
98689,0
98691,0
98693,0
98695,0
98702,0
98703,0
98704,0
98705,0
98707,1
98711,0
98712,0
98713,0
98714,0
98715,1
98716,0
98717,0
98720,0
98721,0
98723,1
98724,0
98728,0
98734,0
98736,0
98739,0
98740,0
98741,0
98742,0
98745,0
98747,0
98750,0
98751,0
98752,0
98753,0
98754,0
98755,0
98756,0
98757,1
98761,0
98762,0
98763,0
98764,0
98766,0
98767,0
98768,0
98769,0
98771,0
98773,0
98775,0
98776,0
98778,0
98780,0
98785,0
98786,0
98787,0
98788,0
98789,0
98790,0
98791,0
98792,0
98793,0
98794,0
98796,0
98797,0
98800,0
98801,0
98803,0
98804,0
98806,0
98808,0
98809,0
98810,0
98811,0
98812,0
98813,0
98814,0
98817,0
98818,0
98819,0
98820,0
98822,0
98824,0
98825,0
98826,0
98827,0
98831,0
98832,0
98834,0
98835,0
98840,0
98841,0
98843,0
98844,0
98845,0
98846,0
98847,0
98850,0
98854,0
98858,1
98859,0
98862,0
98863,0
98866,0
98871,0
98873,0
98874,0
98875,0
98876,0
98877,0
98879,0
98880,0
98881,0
98884,0
98885,0
98886,1
98887,0
98888,1
98889,0
98891,0
98892,0
98893,0
98894,0
98896,0
98897,0
98899,0
98901,0
98902,1
98903,1
98905,0
98910,1
98912,0
98913,0
98914,1
98916,0
98918,1
98919,0
98921,0
98922,0
98923,0
98924,0
98925,0
98927,0
98928,0
98929,0
98930,0
98933,0
98934,0
98936,0
98938,0
98941,0
98942,0
98943,0
98944,0
98945,0
98946,0
98947,0
98949,0
98952,0
98954,0
98955,0
98956,1
98957,0
98959,0
98960,0
98961,0
98963,0
98964,0
98965,0
98966,0
98967,0
98968,0
98969,0
98972,0
98973,0
98977,0
98980,0
98981,0
98982,0
98984,0
98987,0
98988,0
98989,0
98990,0
98991,0
98992,0
98993,0
98995,0
98996,0
98999,1
99001,0
99003,0
99005,0
99007,0
99008,0
99010,0
99012,0
99016,0
99019,0
99022,0
99023,0
99024,1
99028,0
99029,0
99030,0
99032,0
99033,0
99034,1
99035,0
99036,0
99037,0
99038,0
99039,0
99040,0
99042,0
99044,0
99046,0
99047,0
99048,0
99050,0
99051,0
99052,0
99055,0
99057,0
99058,0
99059,0
99060,0
99061,0
99062,0
99063,0
99065,0
99066,0
99067,0
99068,0
99069,0
99070,1
99071,0
99073,0
99074,0
99076,0
99077,0
99078,0
99079,0
99081,0
99083,0
99087,0
99090,0
99092,1
99094,0
99095,0
99099,0
99101,0
99103,0
99104,0
99105,0
99106,1
99107,0
99109,0
99110,0
99112,0
99113,1
99115,0
99116,0
99118,0
99119,0
99121,0
99122,0
99123,0
99125,0
99130,0
99131,0
99132,0
99133,0
99134,0
99135,0
99137,0
99138,0
99139,0
99140,0
99141,0
99142,0
99143,1
99146,0
99149,0
99150,0
99151,0
99154,0
99157,0
99158,0
99159,0
99162,0
99163,0
99166,0
99167,1
99170,1
99172,0
99176,0
99177,0
99183,0
99184,0
99186,0
99188,0
99190,0
99191,0
99192,1
99193,0
99194,0
99195,0
99196,0
99199,0
99200,0
99201,0
99203,0
99205,0
99209,0
99210,0
99211,0
99213,0
99214,1
99215,0
99216,0
99217,0
99218,0
99220,0
99223,0
99224,0
99225,0
99226,1
99227,0
99228,0
99229,0
99231,0
99232,0
99234,0
99235,0
99237,0
99238,0
99239,0
99242,0
99244,0
99245,0
99246,0
99247,0
99248,0
99249,0
99250,0
99252,0
99254,0
99258,0
99259,0
99261,0
99262,0
99263,0
99265,0
99266,0
99270,0
99271,0
99272,0
99273,0
99274,1
99277,0
99279,0
99280,0
99282,0
99284,0
99288,0
99289,0
99292,0
99294,0
99298,0
99301,1
99303,0
99307,0
99308,0
99309,0
99312,0
99314,0
99317,0
99321,0
99324,0
99327,0
99330,0
99331,0
99332,0
99337,1
99339,0
99341,0
99342,0
99343,0
99344,0
99345,0
99347,0
99349,0
99350,0
99352,0
99353,0
99358,1
99359,0
99360,0
99362,0
99365,0
99366,1
99369,0
99371,0
99374,0
99376,0
99377,0
99378,0
99381,0
99384,1
99386,0
99387,0
99388,0
99390,0
99391,1
99395,0
99396,0
99397,0
99398,0
99401,0
99402,0
99406,0
99407,0
99409,0
99410,0
99411,0
99413,0
99414,0
99415,0
99417,0
99418,0
99421,0
99423,0
99426,0
99427,0
99428,0
99431,0
99434,0
99435,0
99436,0
99439,0
99441,0
99442,0
99443,0
99445,0
99446,0
99447,0
99448,0
99450,0
99451,0
99453,0
99455,0
99460,0
99461,1
99462,0
99463,1
99466,0
99469,0
99470,0
99471,0
99472,0
99473,0
99475,0
99481,0
99482,0
99483,0
99485,0
99488,0
99494,0
99495,0
99497,0
99499,0
99501,1
99502,0
99503,0
99504,0
99505,0
99506,0
99507,0
99509,1
99510,0
99511,0
99512,0
99513,0
99515,0
99516,0
99517,0
99518,0
99520,1
99523,0
99524,0
99525,0
99528,0
99529,0
99530,1
99532,0
99535,0
99537,0
99538,0
99541,0
99543,0
99546,0
99547,0
99548,0
99549,0
99554,0
99557,0
99558,0
99560,0
99561,0
99562,1
99563,0
99565,0
99566,0
99568,0
99578,0
99579,0
99586,0
99587,0
99588,0
99589,0
99591,0
99592,0
99593,0
99595,0
99597,0
99601,0
99606,1
99607,0
99608,0
99609,0
99612,0
99619,0
99621,0
99624,1
99625,1
99626,0
99628,0
99630,0
99632,0
99633,0
99634,0
99635,0
99636,0
99637,0
99638,1
99639,0
99640,0
99642,0
99643,0
99645,0
99647,0
99649,0
99650,0
99653,0
99658,0
99660,0
99661,0
99662,1
99665,0
99666,0
99669,0
99672,1
99676,0
99677,0
99678,0
99679,0
99680,0
99682,0
99684,0
99686,0
99687,0
99688,0
99690,0
99691,0
99694,0
99695,0
99696,0
99697,0
99698,0
99700,0
99701,0
99703,0
99705,0
99706,0
99708,0
99709,0
99711,1
99714,0
99718,0
99719,1
99720,0
99721,0
99722,0
99724,0
99725,0
99727,0
99728,1
99730,0
99732,0
99733,0
99734,0
99735,0
99736,0
99737,0
99738,0
99739,0
99741,0
99743,0
99745,0
99746,0
99747,0
99748,1
99749,0
99750,0
99751,0
99752,0
99753,0
99754,0
99756,0
99757,0
99758,0
99759,0
99760,0
99762,0
99764,0
99765,0
99767,0
99768,0
99769,0
99770,1
99772,0
99774,0
99775,0
99776,0
99777,0
99778,0
99780,0
99781,0
99783,0
99784,0
99787,0
99788,0
99790,0
99792,0
99794,0
99795,0
99796,0
99797,0
99798,0
99799,0
99801,0
99802,0
99803,0
99804,0
99805,0
99806,0
99807,1
99808,0
99809,0
99813,0
99815,0
99816,0
99817,0
99818,0
99821,0
99822,0
99823,0
99824,0
99826,0
99828,0
99834,0
99835,0
99837,0
99839,0
99840,0
99843,0
99844,0
99845,0
99847,0
99848,0
99850,0
99852,0
99854,0
99855,0
99856,0
99857,0
99859,0
99860,0
99861,0
99864,0
99865,0
99867,0
99868,0
99871,0
99872,0
99873,0
99878,0
99884,0
99885,0
99886,0
99888,0
99891,0
99896,0
99897,0
99898,0
99899,0
99901,0
99902,0
99903,0
99904,0
99905,0
99906,0
99907,0
99909,0
99913,0
99914,0
99915,0
99916,0
99918,0
99919,0
99920,0
99921,0
99923,0
99924,0
99925,0
99926,0
99927,0
99930,0
99933,0
99934,0
99935,0
99936,0
99937,0
99938,0
99939,0
99940,0
99941,0
99942,0
99943,0
99944,0
99945,0
99946,1
99948,0
99949,0
99952,1
99953,0
99954,0
99955,0
99957,0
99959,0
99960,0
99961,0
99962,0
99966,0
99971,0
99972,0
99974,0
99975,0
99976,0
99977,0
99980,0
99981,0
99983,0
99988,0
99989,1
99991,0
99992,0
99993,0
99994,0
99997,0
99998,0
99999,0
100000,0
100003,0
100004,0
100006,0
100008,0
100009,1
100011,0
100012,0
100014,0
100017,0
100019,0
100020,0
100021,0
100024,1
100025,0
100026,0
100027,0
100028,0
100031,0
100033,0
100037,0
100038,0
100039,0
100042,0
100044,1
100047,0
100048,0
100049,0
100050,0
100051,0
100052,0
100056,0
100057,0
100060,0
100062,0
100063,0
100064,0
100065,0
100067,0
100068,0
100069,0
100070,0
100071,0
100072,0
100073,0
100075,0
100076,0
100078,0
100081,0
100082,0
100085,0
100086,0
100089,0
100090,0
100093,0
100094,0
100096,1
100097,0
100098,0
100100,0
100102,0
100105,0
100106,0
100108,0
100110,0
100112,0
100113,0
100114,0
100116,0
100117,0
100119,0
100120,0
100121,0
100124,0
100125,0
100126,0
100127,0
100128,0
100129,0
100131,0
100132,0
100133,0
100134,0
100136,0
100137,0
100139,0
100140,0
100142,0
100144,0
100147,0
100148,0
100153,0
100155,0
100157,0
100159,0
100161,0
100162,0
100163,0
100164,1
100166,0
100174,1
100175,0
100176,0
100178,0
100179,0
100180,0
100182,0
100184,0
100186,0
100188,0
100191,0
100192,0
100194,0
100195,0
100196,0
100197,0
100202,0
100204,0
100205,0
100206,0
100207,0
100208,0
100209,0
100211,0
100214,0
100216,0
100220,0
100221,0
100223,0
100224,0
100226,0
100232,0
100233,0
100238,0
100240,0
100241,0
100244,0
100247,0
100248,0
100249,0
100251,0
100252,0
100254,0
100255,0
100256,0
100257,0
100258,0
100259,1
100262,0
100264,1
100265,0
100266,0
100269,0
100270,0
100272,0
100273,0
100275,0
100276,0
100278,0
100279,0
100282,0
100283,0
100285,0
100288,0
100289,0
100291,0
100292,0
100294,0
100298,0
100300,0
100302,0
100303,0
100304,0
100305,0
100306,0
100307,0
100308,1
100311,0
100312,0
100313,0
100314,0
100317,0
100319,0
100323,0
100325,0
100327,0
100330,0
100331,0
100334,0
100337,0
100339,0
100343,0
100346,0
100347,0
100348,0
100350,0
100351,1
100352,0
100353,1
100354,0
100356,0
100357,0
100358,0
100360,0
100362,0
100365,0
100367,0
100369,0
100370,0
100372,0
100373,0
100375,0
100376,0
100379,0
100380,0
100386,0
100387,0
100388,0
100390,0
100391,0
100394,0
100395,0
100397,0
100399,0
100400,0
100401,0
100403,0
100404,0
100407,0
100408,0
100409,0
100412,0
100413,0
100414,0
100415,0
100416,0
100418,0
100424,0
100426,0
100428,0
100429,0
100431,0
100433,0
100435,0
100436,0
100437,1
100438,0
100439,0
100440,0
100442,0
100447,0
100448,0
100451,0
100453,0
100455,0
100456,0
100457,0
100459,0
100460,0
100463,0
100464,0
100465,0
100466,0
100468,0
100470,0
100473,0
100475,0
100476,0
100478,0
100479,0
100481,0
100485,0
100488,0
100490,0
100492,0
100495,0
100497,0
100499,0
100500,0
100502,0
100505,0
100506,0
100507,0
100508,0
100509,0
100512,0
100514,0
100516,0
100519,0
100520,0
100521,0
100522,0
100528,0
100532,0
100535,0
100537,0
100539,0
100541,0
100543,0
100544,0
100546,0
100548,0
100549,0
100551,0
100554,0
100555,0
100556,0
100558,0
100559,0
100560,0
100561,0
100562,0
100564,1
100565,0
100566,0
100567,0
100568,1
100569,0
100571,0
100572,0
100574,0
100575,0
100576,0
100578,1
100580,0
100581,0
100582,0
100585,0
100589,0
100590,0
100591,0
100592,0
100593,0
100594,0
100596,0
100598,0
100600,0
100601,0
100605,0
100607,0
100608,0
100610,0
100612,0
100613,0
100614,0
100615,1
100617,0
100618,0
100619,0
100620,0
100623,0
100624,0
100627,0
100628,0
100629,0
100631,0
100633,1
100635,0
100636,0
100639,0
100640,0
100641,0
100642,0
100643,0
100644,0
100647,0
100648,0
100649,0
100650,0
100652,0
100653,0
100656,0
100659,0
100660,0
100661,0
100662,0
100663,0
100664,0
100665,0
100669,0
100671,0
100672,0
100680,0
100681,0
100682,0
100683,0
100684,0
100685,0
100686,0
100688,0
100690,0
100692,0
100693,0
100695,0
100696,0
100697,0
100699,0
100700,1
100701,0
100703,0
100704,0
100708,0
100710,0
100711,0
100712,0
100714,0
100715,0
100717,0
100718,0
100719,0
100720,0
100722,0
100724,0
100725,0
100726,0
100727,0
100728,0
100729,0
100730,0
100733,0
100734,1
100735,0
100738,0
100739,0
100740,0
100745,0
100746,0
100747,0
100748,0
100750,1
100751,0
100753,0
100758,0
100759,0
100762,0
100764,0
100765,0
100766,0
100767,0
100768,0
100769,0
100771,0
100772,0
100773,0
100775,0
100777,0
100779,0
100780,0
100781,0
100782,0
100783,0
100785,0
100787,0
100788,0
100789,0
100790,0
100791,1
100792,0
100793,1
100794,0
100797,0
100803,0
100804,0
100806,1
100809,0
100812,0
100813,0
100815,0
100819,0
100820,0
100823,0
100824,0
100826,0
100827,0
100829,0
100830,0
100831,0
100834,0
100836,0
100839,0
100840,0
100844,0
100845,0
100846,0
100847,0
100848,0
100849,0
100851,0
100854,0
100856,0
100860,0
100862,0
100863,0
100864,0
100865,0
100866,0
100868,0
100869,1
100871,0
100872,1
100873,0
100875,0
100877,0
100878,0
100879,0
100881,0
100883,0
100885,0
100889,0
100890,0
100893,0
100894,0
100896,0
100897,0
100898,0
100900,0
100901,0
100903,0
100909,0
100910,1
100912,0
100914,0
100915,0
100917,0
100920,0
100921,0
100922,0
100923,0
100926,0
100927,0
100928,0
100930,0
100931,0
100932,0
100933,0
100934,0
100935,0
100936,0
100937,0
100938,0
100940,0
100942,1
100943,0
100944,0
100945,0
100946,0
100948,0
100949,0
100950,0
100952,0
100957,0
100958,0
100959,0
100962,0
100965,0
100966,0
100969,0
100971,0
100972,0
100974,0
100976,0
100977,0
100980,0
100981,0
100984,0
100987,0
100988,0
100989,0
100990,0
100991,0
100993,0
100994,1
100996,0
100998,0
100999,0
101000,0
101001,0
101002,0
101005,0
101007,0
101009,0
101010,0
101012,0
101013,0
101014,0
101015,0
101016,0
101018,0
101020,0
101021,0
101022,0
101023,0
101024,0
101025,0
101027,0
101028,1
101029,0
101030,0
101033,0
101034,0
101035,0
101037,0
101038,0
101041,0
101043,0
101045,0
101050,0
101052,0
101053,0
101054,0
101055,0
101057,0
101059,1
101062,0
101063,0
101065,0
101066,1
101067,0
101068,0
101069,0
101070,0
101071,0
101073,0
101075,0
101076,0
101077,0
101078,1
101079,1
101080,0
101081,0
101082,0
101085,0
101086,0
101087,0
101092,0
101093,0
101094,0
101095,0
101097,0
101098,0
101099,0
101101,1
101102,0
101103,0
101105,0
101106,0
101109,0
101110,0
101114,1
101116,0
101121,0
101123,0
101125,0
101127,0
101129,0
101130,0
101133,0
101134,0
101135,0
101136,0
101137,0
101138,0
101142,1
101143,0
101144,1
101145,0
101146,0
101147,0
101151,0
101153,0
101154,0
101155,0
101156,0
101157,0
101158,1
101161,0
101164,0
101165,0
101166,0
101167,1
101168,0
101169,0
101170,0
101171,0
101172,0
101175,0
101176,0
101177,0
101178,0
101181,1
101182,0
101184,0
101186,0
101188,0
101189,0
101190,0
101191,0
101192,0
101193,0
101194,0
101195,0
101196,0
101198,0
101199,0
101201,0
101204,0
101206,0
101208,0
101209,0
101210,0
101211,0
101212,0
101213,0
101214,0
101215,0
101216,0
101218,0
101219,0
101220,0
101222,0
101224,0
101225,0
101227,0
101228,0
101229,0
101231,0
101233,0
101234,0
101236,0
101237,0
101239,0
101241,0
101245,0
101246,0
101247,0
101250,0
101251,0
101252,0
101253,0
101254,0
101255,0
101256,0
101258,0
101259,0
101260,0
101261,0
101267,0
101268,0
101273,0
101274,0
101275,0
101280,1
101281,0
101282,0
101284,1
101285,0
101286,0
101287,0
101288,0
101289,0
101290,0
101291,0
101292,0
101297,0
101298,0
101299,0
101301,0
101302,0
101303,0
101304,1
101305,0
101311,0
101312,0
101313,0
101314,0
101315,0
101318,1
101320,1
101321,0
101322,1
101323,1
101324,0
101325,0
101326,0
101327,0
101328,0
101330,0
101333,1
101335,0
101336,0
101339,0
101340,0
101341,0
101342,0
101343,0
101344,0
101345,0
101348,0
101349,0
101350,0
101351,0
101352,0
101353,0
101354,0
101356,0
101359,0
101362,0
101363,0
101364,0
101365,0
101367,0
101368,0
