,BP
5797,True
5798,True
5799,False
5800,True
5801,False
5802,False
5803,False
5804,False
5805,False
5806,False
5807,False
5808,False
5809,True
5810,True
5811,True
5812,True
5813,False
5814,False
5815,True
5816,False
5817,True
5818,False
5819,True
5820,False
5821,True
5822,False
5823,True
5824,True
5825,False
5826,True
5827,False
5828,False
5829,False
5830,False
5831,False
5832,False
5833,False
5834,True
5835,False
5836,True
5837,False
5838,False
5839,True
5840,True
5841,False
5842,True
5843,True
5844,True
5845,False
5846,False
5847,False
5848,False
5849,False
5850,False
5851,True
5852,False
5853,False
5854,False
5855,False
5856,True
5857,True
5858,True
5859,False
5860,False
5861,False
5862,True
5863,False
5864,False
5865,False
5866,True
5867,False
5868,False
5869,False
5870,False
5871,True
5872,False
5873,False
5874,False
5875,False
5876,False
5877,True
5878,False
5879,False
5880,True
5881,False
5882,False
5883,False
5884,False
5885,True
5886,False
5887,True
5888,True
5889,True
5890,False
5891,False
5892,True
5893,False
5894,False
5895,False
5896,False
5897,False
5898,True
5899,False
5900,True
5901,True
5902,True
5903,False
5904,False
5905,False
5906,False
5907,True
5908,False
5909,False
5910,False
5911,False
5912,True
5913,False
5914,False
5915,True
5916,True
5917,False
5918,True
5919,True
5920,True
5921,False
5922,True
5923,False
5924,True
5925,True
5926,False
5927,True
5928,False
5929,False
5930,False
5931,False
5932,True
5933,False
5934,True
5935,False
5936,False
5937,False
5938,True
5939,True
5940,True
5941,False
5942,False
5943,False
5944,False
5945,False
5946,False
5947,False
5948,True
5949,True
5950,False
5951,False
5952,True
5953,False
5954,False
5955,False
5956,True
5957,False
5958,True
5959,True
5960,False
5961,False
5962,False
5963,False
5964,False
5965,True
5966,False
5967,True
5968,True
5969,False
5970,False
5971,False
5972,False
5973,False
5974,True
5975,False
5976,False
5977,True
5978,True
5979,True
5980,False
5981,True
5982,True
5983,False
5984,False
5985,True
5986,True
5987,True
5988,True
5989,True
5990,False
5991,False
5992,False
5993,False
5994,False
5995,False
5996,True
5997,False
5998,False
5999,False
6000,True
6001,False
6002,False
6003,True
6004,False
6005,False
6006,False
6007,True
6008,False
6009,True
6010,False
6011,True
6012,True
6013,False
6014,False
6015,True
6016,True
6017,True
6018,True
6019,True
6020,False
6021,False
6022,False
6023,False
6024,False
6025,False
6026,True
6027,False
6028,False
6029,False
6030,True
6031,False
6032,False
6033,False
6034,False
6035,False
6036,False
6037,True
6038,True
6039,True
6040,False
6041,False
6042,True
6043,True
6044,True
6045,True
6046,False
6047,True
6048,True
6049,False
6050,True
6051,False
6052,True
6053,False
6054,True
6055,True
6056,True
6057,False
6058,False
6059,True
6060,False
6061,True
6062,False
6063,False
6064,False
6065,False
6066,False
6067,False
6068,False
6069,False
6070,True
6071,False
6072,False
6073,True
6074,False
6075,False
6076,False
6077,False
6078,False
6079,False
6080,False
6081,True
6082,True
6083,False
6084,False
6085,False
6086,False
6087,True
6088,False
6089,False
6090,False
6091,False
6092,True
6093,False
6094,True
6095,True
6096,False
6097,False
6098,False
6099,False
6100,True
6101,False
6102,False
6103,False
6104,True
6105,False
6106,True
6107,False
6108,True
6109,False
6110,False
6111,True
6112,True
6113,False
6114,False
6115,False
6116,True
6117,False
6118,False
6119,False
6120,False
6121,False
6122,False
6123,False
6124,True
6125,True
6126,False
6127,False
6128,False
6129,False
6130,False
6131,True
6132,False
6133,False
6134,True
6135,True
6136,True
6137,False
6138,False
6139,False
6140,True
6141,True
6142,True
6143,True
6144,False
6145,True
6146,True
6147,False
6148,True
6149,False
6150,False
6151,False
6152,False
6153,True
6154,False
6155,True
6156,False
6157,True
6158,False
6159,False
6160,True
6161,True
6162,False
6163,False
6164,True
6165,False
6166,False
6167,False
6168,True
6169,False
6170,False
6171,False
6172,False
6173,True
6174,False
6175,False
6176,True
6177,False
6178,False
6179,False
6180,False
6181,False
6182,True
6183,True
6184,False
6185,True
6186,False
6187,True
6188,True
6189,True
6190,True
6191,True
6192,True
6193,False
6194,True
6195,True
6196,True
6197,False
6198,False
6199,False
6200,False
6201,False
6202,False
6203,True
6204,True
6205,False
6206,True
6207,True
6208,False
6209,True
6210,False
6211,False
6212,False
6213,False
6214,True
6215,False
6216,False
6217,True
6218,False
6219,False
6220,True
6221,False
6222,True
6223,False
6224,False
6225,False
6226,False
6227,False
6228,False
6229,False
6230,False
6231,True
6232,True
6233,False
6234,True
6235,False
6236,False
6237,False
6238,True
6239,True
6240,True
6241,True
6242,True
6243,False
6244,False
6245,False
6246,False
6247,True
6248,False
6249,False
6250,False
6251,True
6252,False
6253,False
6254,False
6255,False
6256,False
6257,False
6258,True
6259,False
6260,True
6261,False
6262,False
6263,True
6264,False
6265,False
6266,False
6267,False
6268,False
6269,False
6270,True
6271,False
6272,False
6273,False
6274,False
6275,False
6276,False
6277,True
6278,False
6279,False
6280,True
6281,False
6282,True
6283,False
6284,False
6285,True
6286,False
6287,False
6288,False
6289,False
6290,False
6291,True
6292,False
6293,True
6294,False
6295,False
6296,False
6297,False
6298,True
6299,False
6300,False
6301,False
6302,True
6303,False
6304,False
6305,False
6306,True
6307,False
6308,False
6309,True
6310,False
6311,False
6312,False
6313,True
6314,False
6315,False
6316,True
6317,True
6318,True
6319,True
6320,False
6321,False
6322,False
6323,False
6324,False
6325,False
6326,False
6327,True
6328,True
6329,True
6330,True
6331,False
6332,True
6333,True
6334,False
6335,True
6336,False
6337,True
6338,True
6339,True
6340,False
6341,True
6342,True
6343,True
6344,False
6345,True
6346,False
6347,False
6348,False
6349,True
6350,False
6351,True
6352,True
6353,False
6354,False
6355,False
6356,True
6357,False
6358,True
6359,True
6360,False
6361,False
6362,False
6363,False
6364,True
6365,True
6366,False
6367,False
6368,True
6369,True
6370,False
6371,False
6372,True
6373,False
6374,False
6375,False
6376,False
6377,False
6378,False
6379,True
6380,True
6381,True
6382,False
6383,False
6384,False
6385,False
6386,True
6387,True
6388,False
6389,False
6390,False
6391,True
6392,False
6393,True
6394,False
6395,False
6396,False
6397,False
6398,True
6399,True
6400,False
6401,False
6402,False
6403,False
6404,False
6405,True
6406,False
6407,False
6408,False
6409,True
6410,False
6411,True
6412,False
6413,True
6414,False
6415,True
6416,False
6417,False
6418,False
6419,False
6420,False
6421,False
6422,False
6423,True
6424,True
6425,False
6426,False
6427,True
6428,True
6429,True
6430,False
6431,False
6432,False
6433,False
6434,False
6435,False
6436,False
6437,True
6438,False
6439,True
6440,True
6441,True
6442,False
6443,False
6444,True
6445,True
6446,False
6447,True
6448,False
6449,False
6450,False
6451,False
6452,False
6453,False
6454,True
6455,True
6456,False
6457,False
6458,False
6459,False
6460,False
6461,True
6462,False
6463,False
6464,True
6465,True
6466,False
6467,True
6468,True
6469,True
6470,False
6471,False
6472,False
6473,True
6474,False
6475,True
6476,True
6477,False
6478,False
6479,True
6480,True
6481,True
6482,False
6483,True
6484,False
6485,False
6486,False
6487,True
6488,False
6489,False
6490,False
6491,False
6492,True
6493,False
6494,True
6495,False
6496,False
6497,False
6498,False
6499,False
6500,True
6501,False
6502,False
6503,False
6504,True
6505,False
6506,True
6507,False
6508,True
6509,True
6510,True
6511,False
6512,True
6513,False
6514,True
6515,False
6516,True
6517,True
6518,False
6519,False
6520,True
6521,False
6522,False
6523,False
6524,True
6525,False
6526,True
6527,False
6528,False
6529,False
6530,False
6531,False
6532,False
6533,True
6534,True
6535,True
6536,True
6537,False
6538,True
6539,False
6540,True
6541,True
6542,False
6543,True
6544,False
6545,False
6546,True
6547,False
6548,False
6549,True
6550,False
6551,False
6552,True
6553,False
6554,False
6555,False
6556,True
6557,False
6558,False
6559,False
6560,False
6561,False
6562,True
6563,False
6564,False
6565,False
6566,False
6567,False
6568,False
6569,False
6570,True
6571,False
6572,False
6573,False
6574,False
6575,True
6576,False
6577,True
6578,True
6579,False
6580,False
6581,False
6582,True
6583,False
6584,True
6585,True
6586,True
6587,False
6588,False
6589,False
6590,False
6591,True
6592,False
6593,False
6594,True
6595,False
6596,False
6597,True
6598,False
6599,True
6600,True
6601,True
6602,True
6603,True
6604,True
6605,False
6606,True
6607,False
6608,True
6609,True
6610,True
6611,True
6612,True
6613,True
6614,False
6615,False
6616,False
6617,False
6618,False
6619,True
6620,False
6621,False
6622,False
6623,False
6624,False
6625,True
6626,True
6627,True
6628,False
6629,False
6630,False
6631,False
6632,False
6633,True
6634,False
6635,False
6636,True
6637,False
6638,False
6639,False
6640,True
6641,False
6642,True
6643,False
6644,False
6645,False
6646,False
6647,True
6648,True
6649,False
6650,False
6651,True
6652,False
6653,False
6654,False
6655,False
6656,False
6657,False
6658,False
6659,True
6660,True
6661,True
6662,True
6663,False
6664,False
6665,False
6666,True
6667,False
6668,False
6669,True
6670,False
6671,False
6672,False
6673,False
6674,False
6675,False
6676,False
6677,False
6678,False
6679,False
6680,True
6681,False
6682,False
6683,False
6684,True
6685,False
6686,True
6687,False
6688,False
6689,True
6690,False
6691,False
6692,True
6693,True
6694,True
6695,True
6696,False
6697,False
6698,True
6699,False
6700,False
6701,True
6702,False
6703,False
6704,False
6705,False
6706,False
6707,True
6708,False
6709,False
6710,True
6711,False
6712,False
6713,False
6714,False
6715,False
6716,True
6717,False
6718,False
6719,True
6720,False
6721,True
6722,False
6723,True
6724,True
6725,False
6726,True
6727,True
6728,False
6729,False
6730,False
6731,False
6732,False
6733,False
6734,True
6735,False
6736,True
6737,False
6738,True
6739,False
6740,True
6741,False
6742,True
6743,False
6744,False
6745,True
6746,False
6747,False
6748,True
6749,False
6750,True
6751,False
6752,True
6753,True
6754,True
6755,False
6756,False
6757,False
6758,False
6759,False
6760,False
6761,True
6762,False
6763,False
6764,False
6765,True
6766,False
6767,False
6768,True
6769,True
6770,True
6771,False
6772,False
6773,True
6774,True
6775,False
6776,False
6777,False
6778,False
6779,False
6780,False
6781,True
6782,True
6783,True
6784,False
6785,False
6786,True
6787,True
6788,False
6789,False
6790,True
6791,False
6792,False
6793,True
6794,True
6795,False
6796,False
6797,False
6798,False
6799,True
6800,True
6801,False
6802,False
6803,False
6804,False
6805,True
6806,False
6807,True
6808,True
6809,False
6810,True
6811,False
6812,True
6813,False
6814,True
6815,True
6816,True
6817,True
6818,True
6819,False
6820,True
6821,True
6822,True
6823,False
6824,True
6825,False
6826,False
6827,False
6828,True
6829,False
6830,False
6831,False
6832,True
6833,False
6834,False
6835,True
6836,False
6837,False
6838,False
6839,True
6840,True
6841,True
6842,False
6843,True
6844,False
6845,True
6846,False
6847,False
6848,False
6849,False
6850,False
6851,True
6852,True
6853,True
6854,True
6855,False
6856,False
6857,True
6858,False
6859,True
6860,True
6861,False
6862,True
6863,True
6864,False
6865,False
6866,True
6867,True
6868,False
6869,False
6870,False
6871,False
6872,True
6873,False
6874,False
6875,False
6876,False
6877,False
6878,True
6879,False
6880,False
6881,False
6882,True
6883,True
6884,True
6885,True
6886,False
6887,True
6888,False
6889,False
6890,False
6891,True
6892,True
6893,True
6894,True
6895,True
6896,True
6897,False
6898,True
6899,True
6900,False
6901,True
6902,False
6903,True
6904,False
6905,True
6906,False
6907,False
6908,False
6909,False
6910,True
6911,False
6912,False
6913,False
6914,True
6915,False
6916,False
6917,False
6918,True
6919,False
6920,False
6921,False
6922,False
6923,True
6924,False
6925,True
6926,False
6927,True
6928,False
6929,False
6930,True
6931,False
6932,False
6933,True
6934,True
6935,True
6936,False
6937,True
6938,False
6939,False
6940,True
6941,True
6942,True
6943,False
6944,False
6945,False
6946,False
6947,True
6948,False
6949,False
6950,False
6951,True
6952,False
6953,True
6954,False
6955,False
6956,False
6957,True
6958,False
6959,False
6960,False
6961,False
6962,True
6963,True
6964,True
6965,True
6966,False
6967,True
6968,True
6969,True
6970,False
6971,True
6972,True
6973,True
6974,False
6975,True
6976,True
6977,True
6978,False
6979,True
6980,False
6981,True
6982,False
6983,False
6984,True
6985,False
6986,False
6987,False
6988,False
6989,False
6990,True
6991,True
6992,False
6993,True
6994,False
6995,True
6996,False
6997,False
6998,False
6999,True
7000,True
7001,False
7002,True
7003,False
7004,True
7005,False
7006,True
7007,False
7008,False
7009,True
7010,False
7011,True
7012,True
7013,False
7014,True
7015,False
7016,True
7017,False
7018,False
7019,False
7020,False
7021,False
7022,False
7023,True
7024,True
7025,True
7026,False
7027,True
7028,False
7029,False
7030,True
7031,False
7032,True
7033,False
7034,False
7035,True
7036,True
7037,False
7038,False
7039,False
7040,False
7041,True
7042,True
7043,False
7044,True
7045,False
7046,False
7047,False
7048,False
7049,True
7050,True
7051,False
7052,False
7053,True
7054,False
7055,False
7056,False
7057,False
7058,False
7059,False
7060,True
7061,True
7062,True
7063,False
7064,True
7065,True
7066,False
7067,False
7068,False
7069,True
7070,True
7071,True
7072,False
7073,True
7074,False
7075,True
7076,True
7077,False
7078,False
7079,False
7080,False
7081,True
7082,True
7083,True
7084,False
7085,False
7086,True
7087,False
7088,False
7089,True
7090,True
7091,True
7092,True
7093,False
7094,False
7095,True
7096,True
7097,True
7098,False
7099,False
7100,False
7101,True
7102,False
7103,False
7104,False
7105,True
7106,False
7107,True
7108,False
7109,False
7110,False
7111,True
7112,True
7113,True
7114,True
7115,False
7116,True
7117,False
7118,False
7119,False
7120,False
7121,True
7122,False
7123,True
7124,False
7125,False
7126,False
7127,False
7128,False
7129,False
7130,False
7131,False
7132,True
7133,False
7134,True
7135,True
7136,False
7137,True
7138,False
7139,False
7140,True
7141,True
7142,False
7143,True
7144,True
7145,False
7146,False
7147,False
7148,False
7149,False
7150,False
7151,False
7152,False
7153,False
7154,True
7155,False
7156,False
7157,False
7158,False
7159,True
7160,False
7161,True
7162,False
7163,False
7164,False
7165,False
7166,False
7167,True
7168,True
7169,False
7170,True
7171,False
7172,True
7173,True
7174,False
7175,False
7176,True
7177,True
7178,False
7179,True
7180,True
7181,True
7182,False
7183,False
7184,True
7185,False
7186,True
7187,False
7188,False
7189,True
7190,True
7191,False
7192,False
7193,True
7194,True
7195,True
7196,False
7197,False
7198,False
7199,False
7200,False
7201,False
7202,False
7203,False
7204,False
7205,True
7206,False
7207,False
7208,True
7209,False
7210,True
7211,True
7212,False
7213,False
7214,True
7215,True
7216,False
7217,False
7218,False
7219,False
7220,False
7221,False
7222,False
7223,True
7224,True
7225,False
7226,False
7227,False
7228,False
7229,False
7230,False
7231,True
7232,False
7233,True
7234,True
7235,True
7236,False
7237,True
7238,False
7239,True
7240,False
7241,True
7242,False
7243,True
7244,False
7245,True
7246,False
7247,True
7248,True
7249,True
7250,False
7251,False
7252,False
7253,True
7254,False
7255,True
7256,False
7257,True
7258,True
7259,False
7260,True
7261,True
7262,True
7263,True
7264,False
7265,False
7266,False
7267,False
7268,False
7269,False
7270,False
7271,False
7272,True
7273,False
7274,False
7275,True
7276,True
7277,False
7278,True
7279,False
7280,True
7281,False
7282,True
7283,True
7284,False
7285,False
7286,False
7287,True
7288,True
7289,True
7290,False
7291,True
7292,False
7293,True
7294,False
7295,False
7296,True
7297,False
7298,True
7299,True
7300,True
7301,False
7302,False
7303,False
7304,False
7305,True
7306,True
7307,True
7308,False
7309,True
7310,False
7311,False
7312,False
7313,True
7314,False
7315,False
7316,False
7317,False
7318,False
7319,False
7320,True
7321,False
7322,True
7323,True
7324,True
7325,False
7326,False
7327,True
7328,True
7329,False
7330,True
7331,True
7332,True
7333,True
7334,True
7335,False
7336,False
7337,False
7338,False
7339,False
7340,False
7341,False
7342,True
7343,False
7344,True
7345,True
7346,False
7347,False
7348,True
7349,True
7350,False
7351,True
7352,False
7353,False
7354,False
7355,False
7356,True
7357,False
7358,True
7359,True
7360,False
7361,True
7362,False
7363,True
7364,True
7365,True
7366,False
7367,False
7368,True
7369,True
7370,True
7371,False
7372,False
7373,True
7374,False
7375,False
7376,True
7377,True
7378,True
7379,False
7380,True
7381,False
7382,False
7383,True
7384,False
7385,True
7386,False
7387,False
7388,False
7389,False
7390,True
7391,True
7392,True
7393,False
7394,False
7395,True
7396,True
7397,False
7398,False
7399,True
7400,False
7401,True
7402,True
7403,False
7404,False
7405,True
7406,True
7407,True
7408,False
7409,False
7410,False
7411,False
7412,True
7413,False
7414,False
7415,False
7416,False
7417,False
7418,False
7419,True
7420,True
7421,True
7422,True
7423,False
7424,False
7425,False
7426,False
7427,False
7428,True
7429,False
7430,True
7431,False
7432,True
7433,False
7434,True
7435,True
7436,False
7437,True
7438,False
7439,False
7440,True
7441,True
7442,False
7443,False
7444,False
7445,False
7446,False
7447,True
7448,False
7449,True
7450,True
7451,False
7452,True
7453,False
7454,False
7455,True
7456,True
7457,False
7458,False
7459,False
7460,False
7461,False
7462,True
7463,True
7464,False
7465,False
7466,True
7467,False
7468,False
7469,True
7470,True
7471,False
7472,True
7473,True
7474,True
7475,False
7476,False
7477,True
7478,False
7479,True
7480,True
7481,False
7482,True
7483,True
7484,False
7485,True
7486,True
7487,False
7488,True
7489,False
7490,False
7491,False
7492,False
7493,False
7494,True
7495,False
7496,False
7497,False
7498,False
7499,False
7500,True
7501,True
7502,False
7503,False
7504,False
7505,True
7506,False
7507,False
7508,False
7509,True
7510,False
7511,True
7512,False
7513,True
7514,True
7515,True
7516,True
7517,True
7518,True
7519,False
7520,False
7521,True
7522,True
7523,True
7524,True
7525,True
7526,True
7527,False
7528,False
7529,True
7530,False
7531,False
7532,True
7533,False
7534,False
7535,True
7536,True
7537,False
7538,False
7539,False
7540,False
7541,True
7542,True
7543,False
7544,False
7545,False
7546,False
7547,False
7548,True
7549,True
7550,False
7551,False
7552,False
7553,False
7554,False
7555,False
7556,True
7557,False
7558,False
7559,False
7560,False
7561,True
7562,False
7563,True
7564,False
7565,False
7566,True
7567,True
7568,True
7569,True
7570,False
7571,False
7572,False
7573,False
7574,False
7575,False
7576,True
7577,False
7578,False
7579,False
7580,False
7581,True
7582,True
7583,False
7584,True
7585,False
7586,True
7587,True
7588,False
7589,True
7590,False
7591,False
7592,True
7593,False
7594,True
7595,False
7596,False
7597,True
7598,False
7599,False
7600,False
7601,True
7602,True
7603,False
7604,False
7605,False
7606,True
7607,False
7608,False
7609,True
7610,True
7611,False
7612,True
7613,False
7614,True
7615,True
7616,False
7617,True
7618,False
7619,True
7620,True
7621,True
7622,True
7623,True
7624,False
7625,False
7626,False
7627,False
7628,False
7629,True
7630,True
7631,False
7632,True
7633,True
7634,True
7635,True
7636,True
7637,False
7638,False
7639,True
7640,True
7641,True
7642,False
7643,True
7644,True
7645,True
7646,True
7647,False
7648,False
7649,False
7650,False
7651,True
7652,False
7653,False
7654,True
7655,False
7656,False
7657,True
7658,False
7659,False
7660,False
7661,True
7662,False
7663,False
7664,False
7665,False
7666,True
7667,True
7668,True
7669,True
7670,True
7671,True
7672,False
7673,False
7674,False
7675,True
7676,False
7677,True
7678,True
7679,False
7680,False
7681,True
7682,False
7683,True
7684,False
7685,False
7686,True
7687,False
7688,True
7689,True
7690,True
7691,True
7692,False
7693,True
7694,False
7695,True
7696,False
7697,True
7698,True
7699,False
7700,True
7701,True
7702,True
7703,False
7704,False
7705,True
7706,True
7707,False
7708,False
7709,False
7710,False
7711,False
7712,True
7713,True
7714,False
7715,False
7716,False
7717,True
7718,False
7719,True
7720,True
7721,False
7722,False
7723,True
7724,False
7725,False
7726,True
7727,False
7728,False
7729,False
7730,True
7731,False
7732,False
7733,True
7734,True
7735,False
7736,True
7737,True
7738,True
7739,True
7740,False
7741,False
7742,False
7743,True
7744,False
7745,False
7746,False
7747,True
7748,False
7749,True
7750,False
7751,False
7752,False
7753,False
7754,False
7755,True
7756,False
7757,False
7758,False
7759,False
7760,False
7761,False
7762,True
7763,False
7764,True
7765,True
7766,True
7767,True
7768,False
7769,True
7770,False
7771,False
7772,True
7773,True
7774,True
7775,True
7776,False
7777,True
7778,True
7779,True
7780,True
7781,True
7782,False
7783,False
7784,False
7785,True
7786,True
7787,True
7788,True
7789,False
7790,False
7791,True
7792,False
7793,False
7794,False
7795,False
7796,True
7797,False
7798,False
7799,False
7800,False
7801,False
7802,False
7803,False
7804,True
7805,False
7806,False
7807,True
7808,False
7809,False
7810,False
7811,True
7812,True
7813,True
7814,True
7815,True
7816,True
7817,False
7818,False
7819,True
7820,True
7821,False
7822,False
7823,False
7824,False
7825,True
7826,False
7827,False
7828,False
7829,True
7830,True
7831,False
7832,True
7833,False
7834,False
7835,False
7836,True
7837,False
7838,True
7839,False
7840,True
7841,True
7842,False
7843,False
7844,False
7845,False
7846,False
7847,False
7848,False
7849,True
7850,True
7851,False
7852,False
7853,True
7854,True
7855,True
7856,False
7857,False
7858,False
7859,True
7860,True
7861,True
7862,False
7863,False
7864,False
7865,True
7866,False
7867,False
7868,True
7869,True
7870,False
7871,True
7872,False
7873,False
7874,True
7875,False
7876,True
7877,False
7878,True
7879,True
7880,True
7881,False
7882,False
7883,False
7884,False
7885,True
7886,False
7887,True
7888,True
7889,True
7890,True
7891,True
7892,False
7893,True
7894,True
7895,False
7896,False
7897,True
7898,False
7899,False
7900,True
7901,False
7902,True
7903,True
7904,False
7905,True
7906,False
7907,True
7908,False
7909,False
7910,False
7911,False
7912,True
7913,False
7914,True
7915,False
7916,False
7917,False
7918,False
7919,True
7920,True
7921,False
7922,False
7923,False
7924,False
7925,True
7926,True
7927,False
7928,True
7929,False
7930,False
7931,False
7932,True
7933,False
7934,False
7935,True
7936,True
7937,False
7938,False
7939,False
7940,True
7941,False
7942,True
7943,True
7944,True
7945,True
7946,False
7947,False
7948,True
7949,False
7950,False
7951,False
7952,False
7953,False
7954,False
7955,True
7956,False
7957,True
7958,True
7959,True
7960,False
7961,False
7962,False
7963,True
7964,False
7965,False
7966,True
7967,True
7968,False
7969,False
7970,False
7971,False
7972,False
7973,False
7974,False
7975,False
7976,False
7977,False
7978,False
7979,False
7980,False
7981,False
7982,True
7983,False
7984,False
7985,False
7986,True
7987,False
7988,True
7989,True
7990,False
7991,False
7992,False
7993,False
7994,False
7995,False
7996,False
7997,True
7998,False
7999,True
8000,False
8001,False
8002,False
8003,False
8004,True
8005,True
8006,False
8007,True
8008,True
8009,True
8010,False
8011,True
8012,False
8013,False
8014,True
8015,False
8016,False
8017,True
8018,True
8019,False
8020,False
8021,True
8022,True
8023,False
8024,False
8025,True
8026,True
8027,True
8028,True
8029,False
8030,True
8031,False
8032,False
8033,True
8034,True
8035,False
8036,True
8037,False
8038,False
8039,False
8040,False
8041,True
8042,False
8043,True
8044,False
8045,True
8046,True
8047,False
8048,True
8049,False
8050,False
8051,False
8052,False
8053,False
8054,False
8055,False
8056,False
8057,True
8058,False
8059,True
8060,True
8061,True
8062,False
8063,False
8064,False
8065,False
8066,False
8067,False
8068,False
8069,True
8070,False
8071,True
8072,True
8073,False
8074,True
8075,True
8076,False
8077,True
8078,False
8079,True
8080,True
8081,False
8082,True
8083,False
8084,True
8085,True
8086,False
8087,True
8088,False
8089,False
8090,True
8091,False
8092,True
8093,False
8094,True
8095,False
8096,True
8097,True
8098,True
8099,False
8100,True
8101,False
8102,True
8103,True
8104,True
8105,False
8106,True
8107,False
8108,True
8109,False
8110,True
8111,False
8112,False
8113,True
8114,False
8115,False
8116,False
8117,False
8118,False
8119,False
8120,False
8121,True
8122,False
8123,False
8124,True
8125,True
8126,False
8127,False
8128,True
8129,False
8130,True
8131,True
8132,False
8133,False
8134,False
8135,False
8136,True
8137,True
8138,False
8139,False
8140,False
8141,False
8142,False
8143,True
8144,False
8145,False
8146,True
8147,False
8148,True
8149,False
8150,False
8151,False
8152,True
8153,False
8154,True
8155,True
8156,True
8157,True
8158,True
8159,False
8160,True
8161,False
8162,False
8163,False
8164,False
8165,True
8166,True
8167,True
8168,False
8169,True
8170,False
8171,False
8172,False
8173,False
8174,True
8175,False
8176,False
8177,False
8178,True
8179,False
8180,False
8181,False
8182,True
8183,False
8184,True
8185,False
8186,False
8187,False
8188,True
8189,False
8190,False
8191,True
8192,True
8193,True
8194,False
8195,True
8196,False
8197,True
8198,True
8199,False
8200,False
8201,False
8202,False
8203,True
8204,True
8205,True
8206,False
8207,False
8208,False
8209,False
8210,False
8211,False
8212,True
8213,False
8214,True
8215,False
8216,False
8217,False
8218,True
8219,False
8220,False
8221,True
8222,True
8223,False
8224,True
8225,False
8226,False
8227,False
8228,True
8229,True
8230,False
8231,False
8232,False
8233,True
8234,False
8235,False
8236,False
8237,True
8238,False
8239,True
8240,False
8241,False
8242,False
8243,True
8244,False
8245,True
8246,False
8247,True
8248,False
8249,True
8250,True
8251,False
8252,False
8253,False
8254,False
8255,True
8256,True
8257,False
8258,False
8259,False
8260,True
8261,False
8262,False
8263,False
8264,True
8265,True
8266,False
8267,True
8268,False
8269,False
8270,True
8271,True
8272,True
8273,False
8274,False
8275,False
8276,False
8277,True
8278,False
8279,False
8280,False
8281,False
8282,False
8283,True
8284,False
8285,True
8286,False
8287,False
8288,False
8289,True
8290,True
8291,False
8292,True
8293,True
8294,True
8295,False
8296,True
8297,True
8298,False
8299,False
8300,True
8301,False
8302,False
8303,True
8304,False
8305,True
8306,False
8307,False
8308,False
8309,False
8310,True
8311,True
8312,True
8313,False
8314,False
8315,False
8316,False
8317,True
8318,True
8319,False
8320,False
8321,True
8322,True
8323,False
8324,False
8325,True
8326,True
8327,False
8328,True
8329,True
8330,False
8331,False
8332,True
8333,False
8334,False
8335,False
8336,True
8337,False
8338,True
8339,True
8340,False
8341,True
8342,False
8343,True
8344,True
8345,True
8346,True
8347,False
8348,True
8349,False
8350,False
8351,False
8352,False
8353,True
8354,True
8355,True
8356,False
8357,False
8358,False
8359,False
8360,False
8361,False
8362,True
8363,False
8364,True
8365,True
8366,True
8367,True
8368,False
8369,False
8370,True
8371,True
8372,False
8373,True
8374,True
8375,True
8376,True
8377,True
8378,True
8379,False
8380,True
8381,False
8382,False
8383,True
8384,True
8385,False
8386,True
8387,True
8388,False
8389,False
8390,False
8391,False
8392,True
8393,False
8394,True
8395,True
8396,True
8397,False
8398,False
8399,False
8400,True
8401,True
8402,True
8403,True
8404,False
8405,True
8406,False
8407,False
8408,True
8409,True
8410,False
8411,False
8412,False
8413,False
8414,True
8415,False
8416,False
8417,False
8418,True
8419,True
8420,False
8421,False
8422,False
8423,False
8424,False
8425,False
8426,False
8427,False
8428,True
8429,True
8430,True
8431,True
8432,False
8433,True
8434,False
8435,False
8436,False
8437,False
8438,True
8439,True
8440,True
8441,True
8442,True
8443,False
8444,True
8445,False
8446,True
8447,True
8448,True
8449,True
8450,True
8451,True
8452,False
8453,False
8454,True
8455,False
8456,True
8457,False
8458,True
8459,True
8460,False
8461,False
8462,False
8463,False
8464,False
8465,True
8466,True
8467,True
8468,False
8469,True
8470,False
8471,False
8472,False
8473,True
8474,False
8475,True
8476,False
8477,False
8478,True
8479,True
8480,True
8481,True
8482,True
8483,True
8484,False
8485,False
8486,False
8487,False
8488,True
8489,False
8490,True
8491,True
8492,False
8493,True
8494,False
8495,False
8496,True
8497,False
8498,True
8499,True
8500,True
8501,True
8502,True
8503,True
8504,False
8505,False
8506,False
8507,True
8508,False
8509,False
8510,True
8511,False
8512,True
8513,True
8514,True
8515,False
8516,False
8517,False
8518,True
8519,False
8520,True
8521,False
8522,False
8523,False
8524,True
8525,True
8526,False
8527,False
8528,False
8529,False
8530,True
8531,False
8532,False
8533,False
8534,False
8535,False
8536,True
8537,False
8538,True
8539,True
8540,False
8541,False
8542,True
8543,True
8544,False
8545,True
8546,False
8547,True
8548,False
8549,False
8550,True
8551,False
8552,False
8553,False
8554,False
8555,False
8556,True
8557,True
8558,True
8559,False
8560,False
8561,False
8562,True
8563,True
8564,True
8565,True
8566,False
8567,False
8568,False
8569,False
8570,False
8571,True
8572,False
8573,True
8574,True
8575,False
8576,False
8577,True
8578,True
8579,False
8580,True
8581,False
8582,False
8583,True
8584,False
8585,False
8586,False
8587,False
8588,True
8589,False
8590,True
8591,False
8592,False
8593,False
8594,True
8595,True
