,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
24417,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
24418,23,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,Male,22
24419,35,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24421,50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,32
24422,58,Private,1st-4th,Separated,Farming-fishing,Not-in-family,Black,Male,50
24423,55,State-gov,Assoc-acdm,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40
24425,47,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,40
24427,63,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35
24428,27,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,60
24429,62,?,11th,Divorced,?,Not-in-family,Black,Female,40
24430,38,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,40
24431,25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,65
24432,31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,52
24434,42,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,50
24435,52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
24436,46,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
24438,33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40
24439,58,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40
24440,52,Local-gov,HS-grad,Divorced,Tech-support,Unmarried,White,Male,36
24441,25,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,35
24442,54,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
24443,46,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,60
24444,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24445,24,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24447,60,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40
24448,22,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40
24449,27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40
24450,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45
24451,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
24452,33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
24453,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
24454,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24455,26,Private,Assoc-acdm,Separated,Craft-repair,Not-in-family,Other,Female,40
24456,54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50
24458,60,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40
24460,19,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,15
24461,49,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,60
24462,31,Private,11th,Never-married,Adm-clerical,Unmarried,White,Female,48
24463,29,Private,HS-grad,Separated,Sales,Unmarried,White,Female,25
24465,42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50
24467,27,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,40
24468,52,Private,9th,Widowed,Adm-clerical,Unmarried,White,Female,40
24470,51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45
24471,51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
24472,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
24473,61,Private,7th-8th,Widowed,Farming-fishing,Not-in-family,Black,Male,40
24477,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24479,35,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,40
24480,30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
24481,42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24482,51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
24484,69,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,25
24485,63,?,9th,Married-civ-spouse,?,Husband,White,Male,40
24488,24,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,55
24489,55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40
24490,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
24491,48,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,40
24493,52,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24494,30,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40
24495,29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
24497,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24498,56,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24499,40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24500,20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,10
24501,36,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,40
24502,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
24503,38,Private,9th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
24504,60,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24506,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,30
24507,57,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40
24509,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
24510,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24511,68,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55
24513,32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24514,30,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,50
24515,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,30
24516,45,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,20
24517,22,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40
24520,23,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,40
24521,59,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24522,48,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24523,53,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24524,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,25
24525,30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40
24526,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
24527,63,?,11th,Married-civ-spouse,?,Husband,White,Male,40
24528,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24530,60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24531,46,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Female,50
24532,30,?,HS-grad,Never-married,?,Own-child,White,Male,30
24533,39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60
24534,55,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24535,17,Private,11th,Never-married,Sales,Own-child,White,Male,15
24536,46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55
24537,50,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,65
24538,32,Private,Bachelors,Never-married,Protective-serv,Not-in-family,Black,Male,30
24539,18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40
24540,34,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Male,40
24541,50,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,45
24542,32,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
24543,23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,40
24544,26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50
24546,43,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55
24547,32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
24549,48,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45
24550,28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40
24551,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
24552,51,Local-gov,10th,Widowed,Other-service,Not-in-family,White,Female,24
24553,30,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,50
24554,34,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
24555,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,40
24558,42,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24559,18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,30
24560,81,Private,Bachelors,Widowed,Sales,Not-in-family,White,Male,50
24561,40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24562,26,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,35
24563,20,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,15
24564,41,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,50
24565,49,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
24566,22,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,20
24567,46,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,45
24569,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
24570,34,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,35
24572,28,Private,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
24573,35,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,37
24575,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,30
24576,52,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,95
24577,45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24578,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
24580,21,?,Some-college,Never-married,?,Own-child,White,Male,20
24581,35,Private,10th,Never-married,Other-service,Own-child,White,Male,40
24582,30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
24583,45,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,40
24584,29,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,20
24585,29,State-gov,10th,Never-married,Other-service,Own-child,Black,Female,40
24586,33,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40
24587,17,Private,10th,Never-married,Other-service,Own-child,Black,Male,15
24588,52,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,25
24589,24,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,35
24590,32,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24592,32,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,40
24593,33,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40
24594,30,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,38
24595,28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40
24596,62,Without-pay,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,50
24597,46,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40
24598,32,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,64
24599,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24600,41,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24601,57,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
24602,52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
24603,35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24605,49,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45
24606,47,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,60
24607,38,Private,11th,Married-civ-spouse,Adm-clerical,Wife,White,Female,32
24608,30,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
24609,32,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
24610,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,50
24611,46,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Female,40
24612,22,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50
24613,47,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,50
24614,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,25
24615,47,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40
24616,41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,56
24617,36,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24618,32,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,60
24619,37,Private,11th,Married-spouse-absent,Other-service,Other-relative,White,Male,40
24620,36,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45
24622,17,Private,10th,Never-married,Other-service,Own-child,White,Male,15
24623,23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,15
24624,40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
24625,42,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24626,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,42
24627,35,Federal-gov,Some-college,Never-married,Handlers-cleaners,Unmarried,White,Female,40
24628,56,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Male,50
24630,37,Local-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45
24631,48,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,65
24633,33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24634,39,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40
24635,34,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Male,42
24636,24,?,Bachelors,Divorced,?,Not-in-family,White,Female,40
24637,23,Private,Some-college,Never-married,Exec-managerial,Own-child,Other,Male,24
24638,49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,65
24639,18,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,25
24640,20,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,40
24641,54,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,55
24642,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40
24643,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,46
24644,34,?,12th,Separated,?,Unmarried,Black,Female,40
24645,28,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
24646,35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
24649,37,Private,Doctorate,Separated,Prof-specialty,Unmarried,White,Female,40
24650,64,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24651,42,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40
24652,27,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,50
24653,36,Self-emp-not-inc,Some-college,Never-married,Other-service,Unmarried,White,Female,50
24654,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24656,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24657,24,Private,11th,Never-married,Craft-repair,Not-in-family,Black,Male,35
24659,62,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24660,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
24661,20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,30
24662,47,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
24663,57,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
24664,19,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,35
24665,37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,45
24666,35,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,65
24667,17,Private,12th,Never-married,Sales,Own-child,White,Female,20
24668,36,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,35
24669,50,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24670,35,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,35
24671,27,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,77
24672,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,30
24673,29,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,60
24674,25,Private,HS-grad,Separated,Craft-repair,Not-in-family,Black,Male,40
24675,47,Self-emp-inc,Assoc-acdm,Widowed,Exec-managerial,Not-in-family,White,Female,67
24677,19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
24678,49,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
24680,43,Federal-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40
24682,42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,40
24683,45,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,56
24684,40,Private,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,40
24685,44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,38
24686,17,?,10th,Never-married,?,Own-child,White,Female,20
24687,36,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
24688,19,Private,Some-college,Never-married,Sales,Own-child,White,Female,20
24689,53,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
24690,72,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,35
24691,46,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,60
24692,33,Private,Some-college,Separated,Prof-specialty,Unmarried,White,Female,37
24694,17,?,11th,Never-married,?,Other-relative,White,Female,25
24695,41,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,45
24696,46,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,43
24697,33,Private,HS-grad,Never-married,Sales,Own-child,White,Female,20
24698,32,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
24699,52,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
24700,27,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
24702,22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,35
24703,25,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,50
24704,60,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,42
24705,38,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40
24706,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
24707,49,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
24708,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,30
24709,48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,46
24710,31,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40
24711,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,45
24713,68,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
24714,18,?,HS-grad,Never-married,?,Own-child,Black,Female,20
24715,19,Private,12th,Never-married,Farming-fishing,Own-child,White,Female,30
24716,35,Self-emp-inc,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,60
24717,28,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,50
24718,53,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,40
24719,33,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,41
24720,20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
24723,34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
24724,32,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
24725,19,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,25
24726,24,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
24727,34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
24729,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45
24731,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,35
24732,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,85
24733,23,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24734,33,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24735,60,?,Bachelors,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,25
24736,17,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,20
24737,67,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,24
24739,17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,20
24740,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24741,25,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50
24742,24,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,49
24744,51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,47
24745,38,Private,HS-grad,Separated,Protective-serv,Not-in-family,Black,Male,40
24746,51,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,46
24747,18,Private,HS-grad,Never-married,Tech-support,Own-child,White,Female,10
24748,23,Private,Some-college,Separated,Sales,Unmarried,White,Female,40
24749,42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60
24750,34,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,35
24751,39,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,40
24752,20,?,HS-grad,Never-married,?,Own-child,White,Male,12
24754,21,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,40
24755,26,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,40
24756,54,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24758,32,State-gov,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40
24760,24,?,11th,Married-civ-spouse,?,Wife,Other,Female,24
24761,54,Private,Bachelors,Widowed,Sales,Unmarried,White,Female,40
24762,54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24763,67,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,18
24764,33,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
24765,37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
24766,47,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Female,25
24767,51,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
24769,19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,30
24770,58,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,24
24771,27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40
24772,36,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40
24773,20,?,Assoc-acdm,Never-married,?,Not-in-family,White,Male,40
24774,51,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
24775,45,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,60
24777,59,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,40
24778,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
24779,43,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40
24781,20,?,Some-college,Never-married,?,Own-child,White,Female,32
24782,29,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,42
24784,18,Self-emp-not-inc,11th,Never-married,Sales,Own-child,White,Female,40
24785,49,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,50
24786,46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,30
24787,58,?,HS-grad,Married-civ-spouse,?,Husband,Black,Male,30
24789,41,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Black,Female,50
24791,74,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,35
24792,30,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
24793,62,Private,HS-grad,Widowed,Craft-repair,Unmarried,Black,Female,40
24795,29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40
24796,20,?,Some-college,Never-married,?,Other-relative,Black,Female,40
24797,36,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,35
24798,36,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40
24799,51,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,30
24800,37,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
24801,29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
24802,17,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,20
24803,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,20
24804,40,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40
24806,42,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
24807,32,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
24809,28,?,Some-college,Never-married,?,Unmarried,White,Female,40
24810,43,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
24812,37,Private,Some-college,Never-married,Tech-support,Own-child,Black,Female,40
24813,73,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,10
24814,37,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,30
24815,50,Private,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,35
24818,44,Local-gov,Assoc-voc,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,40
24819,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,16
24820,29,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40
24821,21,?,Some-college,Never-married,?,Own-child,White,Female,40
24822,34,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,White,Female,40
24823,44,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,52
24824,18,Private,11th,Never-married,Other-service,Own-child,White,Female,20
24827,26,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,40
